id,gold,pred,correct
colorbench_00116,B,S,0
colorbench_00117,A,C,0
colorbench_00118,C,S,0
colorbench_00119,D,D,1
colorbench_00120,A,,0
colorbench_00121,A,S,0
colorbench_00122,B,S,0
colorbench_00123,B,S,0
colorbench_00124,B,S,0
colorbench_00125,A,S,0
colorbench_00126,C,A,0
colorbench_00127,C,S,0
colorbench_00128,D,S,0
colorbench_00129,C,S,0
colorbench_00130,D,S,0
colorbench_00131,D,S,0
colorbench_00132,C,S,0
colorbench_00133,B,S,0
colorbench_00134,B,S,0
colorbench_00135,C,S,0
colorbench_00136,C,S,0
colorbench_00137,A,D,0
colorbench_00138,D,D,1
colorbench_00139,C,B,0
colorbench_00140,D,S,0
colorbench_00141,D,S,0
colorbench_00142,D,S,0
colorbench_00143,C,S,0
colorbench_00144,D,S,0
colorbench_00145,C,S,0
colorbench_00146,B,S,0
colorbench_00147,C,S,0
colorbench_00148,C,S,0
colorbench_00149,D,S,0
colorbench_00150,C,S,0
colorbench_00151,D,S,0
colorbench_00152,C,D,0
colorbench_00153,B,S,0
colorbench_00154,D,S,0
colorbench_00155,D,S,0
colorbench_00156,D,S,0
colorbench_00000,D,,0
colorbench_00001,D,S,0
colorbench_00002,D,S,0
colorbench_00003,C,,0
colorbench_00004,D,G,0
colorbench_00005,B,B,1
colorbench_00006,C,R,0
colorbench_00007,D,R,0
colorbench_00008,A,G,0
colorbench_00009,D,B,0
colorbench_00010,A,R,0
colorbench_00011,D,G,0
colorbench_00012,D,S,0
colorbench_00013,D,A,0
colorbench_00014,A,A,1
colorbench_00015,B,,0
colorbench_00016,C,,0
colorbench_00017,B,,0
colorbench_00018,B,,0
colorbench_00019,B,,0
colorbench_00020,D,S,0
colorbench_00021,C,C,1
colorbench_00022,D,S,0
colorbench_00023,A,,0
colorbench_00024,C,A,0
colorbench_00025,D,S,0
colorbench_00026,C,,0
colorbench_00027,C,B,0
colorbench_00028,B,,0
colorbench_00029,B,S,0
colorbench_00030,A,,0
colorbench_00031,C,,0
colorbench_00032,C,S,0
colorbench_00033,D,S,0
colorbench_00034,D,S,0
colorbench_00035,D,S,0
colorbench_00036,A,,0
colorbench_00037,B,B,1
colorbench_00038,B,,0
colorbench_00039,A,B,0
colorbench_00040,C,,0
colorbench_00041,C,S,0
colorbench_00042,C,S,0
colorbench_00043,C,,0
colorbench_00044,A,S,0
colorbench_00045,A,B,0
colorbench_00046,B,S,0
colorbench_00047,B,,0
colorbench_00048,A,,0
colorbench_00049,B,A,0
colorbench_00050,B,,0
colorbench_00051,A,,0
colorbench_00052,B,,0
colorbench_00053,A,B,0
colorbench_00054,C,S,0
colorbench_00055,A,,0
colorbench_00056,C,A,0
colorbench_00057,C,,0
colorbench_00058,A,,0
colorbench_00059,A,,0
colorbench_00060,C,S,0
colorbench_00061,A,,0
colorbench_00062,C,,0
colorbench_00063,A,S,0
colorbench_00064,D,S,0
colorbench_00065,B,A,0
colorbench_00066,D,A,0
colorbench_00067,A,B,0
colorbench_00068,D,,0
colorbench_00069,D,,0
colorbench_00070,D,S,0
colorbench_00071,A,,0
colorbench_00072,C,S,0
colorbench_00073,D,,0
colorbench_00074,D,B,0
colorbench_00075,D,S,0
colorbench_00076,A,,0
colorbench_00077,B,S,0
colorbench_00078,D,S,0
colorbench_00079,D,S,0
colorbench_00080,D,S,0
colorbench_00081,D,C,0
colorbench_00082,D,S,0
colorbench_00083,B,S,0
colorbench_00084,D,S,0
colorbench_00085,D,S,0
colorbench_00086,C,S,0
colorbench_00087,C,S,0
colorbench_00088,D,,0
colorbench_00089,C,A,0
colorbench_00090,D,,0
colorbench_00091,D,S,0
colorbench_00092,C,A,0
colorbench_00093,A,C,0
colorbench_00094,A,C,0
colorbench_00095,B,S,0
colorbench_00096,B,A,0
colorbench_00097,C,S,0
colorbench_00098,B,S,0
colorbench_00099,C,C,1
colorbench_00100,C,A,0
colorbench_00000,D,,0
colorbench_00001,D,,0
colorbench_00002,D,S,0
colorbench_00003,C,,0
colorbench_00004,D,,0
colorbench_00005,B,,0
colorbench_00006,C,,0
colorbench_00007,D,,0
colorbench_00008,A,S,0
colorbench_00009,D,,0
colorbench_00010,A,,0
colorbench_00011,D,S,0
colorbench_00012,D,,0
colorbench_00013,D,,0
colorbench_00014,A,B,0
colorbench_00015,B,,0
colorbench_00016,C,,0
colorbench_00017,B,,0
colorbench_00018,B,S,0
colorbench_00019,B,,0
colorbench_00020,D,A,0
colorbench_00021,C,B,0
colorbench_00022,D,A,0
colorbench_00023,A,I,0
colorbench_00024,C,I,0
colorbench_00025,D,A,0
colorbench_00026,C,B,0
colorbench_00027,C,A,0
colorbench_00028,B,A,0
colorbench_00029,B,I,0
colorbench_00030,A,S,0
colorbench_00031,C,I,0
colorbench_00032,C,A,0
colorbench_00033,D,I,0
colorbench_00034,D,S,0
colorbench_00035,D,I,0
colorbench_00036,A,A,1
colorbench_00037,B,I,0
colorbench_00038,B,B,1
colorbench_00039,A,A,1
colorbench_00040,C,,0
colorbench_00041,C,A,0
colorbench_00042,C,I,0
colorbench_00043,C,S,0
colorbench_00044,A,I,0
colorbench_00045,A,A,1
colorbench_00046,B,S,0
colorbench_00047,B,I,0
colorbench_00048,A,I,0
colorbench_00049,B,D,0
colorbench_00050,B,I,0
colorbench_00051,A,I,0
colorbench_00052,B,I,0
colorbench_00053,A,S,0
colorbench_00054,C,I,0
colorbench_00055,A,,0
colorbench_00056,C,,0
colorbench_00057,C,,0
colorbench_00058,A,,0
colorbench_00059,A,A,1
colorbench_00060,C,I,0
colorbench_00061,A,I,0
colorbench_00062,C,C,1
colorbench_00063,A,I,0
colorbench_00064,D,I,0
colorbench_00065,B,C,0
colorbench_00066,D,I,0
colorbench_00067,A,I,0
colorbench_00068,D,S,0
colorbench_00069,D,I,0
colorbench_00070,D,A,0
colorbench_00071,A,A,1
colorbench_00072,C,I,0
colorbench_00073,D,A,0
colorbench_00074,D,B,0
colorbench_00075,D,A,0
colorbench_00076,A,A,1
colorbench_00077,B,I,0
colorbench_00078,D,I,0
colorbench_00079,D,S,0
colorbench_00080,D,S,0
colorbench_00081,D,I,0
colorbench_00082,D,I,0
colorbench_00083,B,S,0
colorbench_00084,D,A,0
colorbench_00085,D,A,0
colorbench_00086,C,S,0
colorbench_00087,C,,0
colorbench_00088,D,I,0
colorbench_00089,C,S,0
colorbench_00090,D,,0
colorbench_00091,D,I,0
colorbench_00092,C,,0
colorbench_00093,A,A,1
colorbench_00094,A,,0
colorbench_00095,B,I,0
colorbench_00096,B,A,0
colorbench_00097,C,,0
colorbench_00098,B,S,0
colorbench_00099,C,S,0
colorbench_00100,C,,0
colorbench_00101,B,S,0
colorbench_00000,D,S,0
colorbench_00001,D,S,0
colorbench_00002,D,S,0
colorbench_00003,C,A,0
colorbench_00004,D,A,0
colorbench_00005,B,A,0
colorbench_00006,C,S,0
colorbench_00007,D,S,0
colorbench_00008,A,S,0
colorbench_00009,D,S,0
colorbench_00010,A,S,0
colorbench_00011,D,S,0
colorbench_00012,D,S,0
colorbench_00013,D,S,0
colorbench_00014,A,S,0
colorbench_00015,B,E,0
colorbench_00016,C,S,0
colorbench_00017,B,,0
colorbench_00018,B,S,0
colorbench_00019,B,S,0
colorbench_00020,D,S,0
colorbench_00021,C,S,0
colorbench_00022,D,S,0
colorbench_00023,A,S,0
colorbench_00024,C,,0
colorbench_00025,D,S,0
colorbench_00026,C,S,0
colorbench_00027,C,E,0
colorbench_00028,B,S,0
colorbench_00029,B,S,0
colorbench_00030,A,S,0
colorbench_00031,C,S,0
colorbench_00032,C,S,0
colorbench_00033,D,S,0
colorbench_00034,D,I,0
colorbench_00035,D,S,0
colorbench_00036,A,S,0
colorbench_00037,B,S,0
colorbench_00038,B,I,0
colorbench_00039,A,,0
colorbench_00040,C,B,0
colorbench_00041,C,B,0
colorbench_00042,C,S,0
colorbench_00043,C,S,0
colorbench_00044,A,S,0
colorbench_00045,A,S,0
colorbench_00046,B,S,0
colorbench_00047,B,S,0
colorbench_00048,A,S,0
colorbench_00049,B,S,0
colorbench_00050,B,S,0
colorbench_00051,A,S,0
colorbench_00052,B,S,0
colorbench_00053,A,S,0
colorbench_00054,C,A,0
colorbench_00055,A,S,0
colorbench_00056,C,S,0
colorbench_00057,C,S,0
colorbench_00058,A,I,0
colorbench_00059,A,S,0
colorbench_00060,C,S,0
colorbench_00061,A,S,0
colorbench_00062,C,E,0
colorbench_00063,A,S,0
colorbench_00064,D,D,1
colorbench_00065,B,S,0
colorbench_00066,D,E,0
colorbench_00067,A,S,0
colorbench_00068,D,S,0
colorbench_00069,D,E,0
colorbench_00070,D,S,0
colorbench_00071,A,S,0
colorbench_00072,C,E,0
colorbench_00073,D,E,0
colorbench_00074,D,B,0
colorbench_00075,D,S,0
colorbench_00076,A,S,0
colorbench_00077,B,S,0
colorbench_00078,D,S,0
colorbench_00079,D,D,1
colorbench_00080,D,C,0
colorbench_00081,D,S,0
colorbench_00082,D,E,0
colorbench_00083,B,S,0
colorbench_00084,D,E,0
colorbench_00085,D,C,0
colorbench_00086,C,S,0
colorbench_00087,C,S,0
colorbench_00088,D,,0
colorbench_00089,C,S,0
colorbench_00090,D,S,0
colorbench_00091,D,S,0
colorbench_00092,C,S,0
colorbench_00093,A,E,0
colorbench_00094,A,S,0
colorbench_00095,B,S,0
colorbench_00096,B,I,0
colorbench_00097,C,S,0
colorbench_00098,B,,0
colorbench_00099,C,I,0
colorbench_00100,C,S,0
colorbench_00101,B,A,0
colorbench_00102,B,S,0
colorbench_00000,D,S,0
colorbench_00001,D,S,0
colorbench_00002,D,,0
colorbench_00003,C,S,0
colorbench_00004,D,S,0
colorbench_00005,B,S,0
colorbench_00006,C,S,0
colorbench_00007,D,,0
colorbench_00008,A,S,0
colorbench_00009,D,E,0
colorbench_00010,A,,0
colorbench_00011,D,S,0
colorbench_00012,D,S,0
colorbench_00013,D,A,0
colorbench_00014,A,S,0
colorbench_00015,B,S,0
colorbench_00016,C,A,0
colorbench_00017,B,S,0
colorbench_00018,B,S,0
colorbench_00019,B,S,0
colorbench_00020,D,S,0
colorbench_00021,C,C,1
colorbench_00022,D,C,0
colorbench_00023,A,S,0
colorbench_00024,C,D,0
colorbench_00025,D,S,0
colorbench_00026,C,S,0
colorbench_00027,C,E,0
colorbench_00028,B,,0
colorbench_00029,B,S,0
colorbench_00030,A,S,0
colorbench_00031,C,S,0
colorbench_00032,C,S,0
colorbench_00033,D,S,0
colorbench_00034,D,E,0
colorbench_00035,D,S,0
colorbench_00036,A,S,0
colorbench_00037,B,S,0
colorbench_00038,B,S,0
colorbench_00039,A,C,0
colorbench_00040,C,E,0
colorbench_00041,C,A,0
colorbench_00042,C,S,0
colorbench_00043,C,S,0
colorbench_00044,A,S,0
colorbench_00045,A,E,0
colorbench_00046,B,,0
colorbench_00047,B,A,0
colorbench_00048,A,S,0
colorbench_00049,B,S,0
colorbench_00050,B,S,0
colorbench_00051,A,S,0
colorbench_00052,B,S,0
colorbench_00053,A,S,0
colorbench_00054,C,A,0
colorbench_00055,A,S,0
colorbench_00056,C,S,0
colorbench_00057,C,S,0
colorbench_00058,A,S,0
colorbench_00059,A,S,0
colorbench_00060,C,S,0
colorbench_00061,A,S,0
colorbench_00062,C,S,0
colorbench_00063,A,S,0
colorbench_00064,D,S,0
colorbench_00065,B,S,0
colorbench_00066,D,S,0
colorbench_00067,A,B,0
colorbench_00068,D,,0
colorbench_00069,D,S,0
colorbench_00070,D,S,0
colorbench_00071,A,S,0
colorbench_00072,C,S,0
colorbench_00073,D,S,0
colorbench_00074,D,D,1
colorbench_00075,D,S,0
colorbench_00000,D,C,0
colorbench_00001,D,A,0
colorbench_00002,D,A,0
colorbench_00003,C,A,0
colorbench_00004,D,C,0
colorbench_00005,B,A,0
colorbench_00006,C,C,1
colorbench_00007,D,A,0
colorbench_00008,A,S,0
colorbench_00009,D,C,0
colorbench_00010,A,A,1
colorbench_00011,D,A,0
colorbench_00012,D,A,0
colorbench_00013,D,A,0
colorbench_00014,A,A,1
colorbench_00015,B,A,0
colorbench_00016,C,A,0
colorbench_00017,B,C,0
colorbench_00018,B,A,0
colorbench_00019,B,C,0
colorbench_00020,D,C,0
colorbench_00021,C,A,0
colorbench_00022,D,C,0
colorbench_00023,A,C,0
colorbench_00024,C,A,0
colorbench_00025,D,A,0
colorbench_00026,C,A,0
colorbench_00027,C,A,0
colorbench_00028,B,C,0
colorbench_00029,B,A,0
colorbench_00030,A,S,0
colorbench_00031,C,S,0
colorbench_00032,C,A,0
colorbench_00033,D,S,0
colorbench_00034,D,S,0
colorbench_00035,D,S,0
colorbench_00036,A,S,0
colorbench_00037,B,A,0
colorbench_00038,B,,0
colorbench_00039,A,,0
colorbench_00040,C,S,0
colorbench_00041,C,A,0
colorbench_00042,C,S,0
colorbench_00043,C,S,0
colorbench_00044,A,,0
colorbench_00045,A,N,0
colorbench_00046,B,S,0
colorbench_00047,B,S,0
colorbench_00048,A,A,1
colorbench_00049,B,S,0
colorbench_00050,B,S,0
colorbench_00051,A,S,0
colorbench_00052,B,A,0
colorbench_00053,A,C,0
colorbench_00054,C,A,0
colorbench_00055,A,S,0
colorbench_00056,C,S,0
colorbench_00057,C,C,1
colorbench_00058,A,C,0
colorbench_00059,A,S,0
colorbench_00060,C,A,0
colorbench_00061,A,S,0
colorbench_00062,C,S,0
colorbench_00063,A,S,0
colorbench_00064,D,A,0
colorbench_00065,B,S,0
colorbench_00066,D,S,0
colorbench_00067,A,S,0
colorbench_00068,D,A,0
colorbench_00069,D,C,0
colorbench_00070,D,C,0
colorbench_00071,A,B,0
colorbench_00072,C,,0
colorbench_00073,D,,0
colorbench_00074,D,S,0
colorbench_00075,D,D,1
colorbench_00076,A,C,0
colorbench_00077,B,A,0
colorbench_00078,D,S,0
colorbench_00079,D,C,0
colorbench_00080,D,D,1
colorbench_00081,D,S,0
colorbench_00082,D,S,0
colorbench_00083,B,A,0
colorbench_00084,D,S,0
colorbench_00085,D,B,0
colorbench_00086,C,B,0
colorbench_00087,C,C,1
colorbench_00088,D,A,0
colorbench_00089,C,S,0
colorbench_00090,D,S,0
colorbench_00091,D,B,0
colorbench_00092,C,A,0
colorbench_00000,D,B,0
colorbench_00001,D,E,0
colorbench_00002,D,E,0
colorbench_00003,C,A,0
colorbench_00004,D,A,0
colorbench_00005,B,E,0
colorbench_00006,C,D,0
colorbench_00007,D,D,1
colorbench_00008,A,D,0
colorbench_00009,D,C,0
colorbench_00010,A,A,1
colorbench_00011,D,S,0
colorbench_00012,D,D,1
colorbench_00013,D,D,1
colorbench_00014,A,D,0
colorbench_00015,B,D,0
colorbench_00016,C,D,0
colorbench_00017,B,D,0
colorbench_00018,B,D,0
colorbench_00019,B,D,0
colorbench_00020,D,D,1
colorbench_00021,C,D,0
colorbench_00022,D,D,1
colorbench_00023,A,B,0
colorbench_00024,C,A,0
colorbench_00025,D,D,1
colorbench_00026,C,D,0
colorbench_00027,C,D,0
colorbench_00028,B,D,0
colorbench_00029,B,D,0
colorbench_00030,A,D,0
colorbench_00031,C,D,0
colorbench_00032,C,D,0
colorbench_00033,D,D,1
colorbench_00034,D,S,0
colorbench_00035,D,D,1
colorbench_00036,A,S,0
colorbench_00037,B,S,0
colorbench_00038,B,S,0
colorbench_00039,A,D,0
colorbench_00040,C,D,0
colorbench_00041,C,D,0
colorbench_00042,C,D,0
colorbench_00043,C,S,0
colorbench_00044,A,S,0
colorbench_00045,A,S,0
colorbench_00046,B,D,0
colorbench_00047,B,D,0
colorbench_00048,A,D,0
colorbench_00049,B,D,0
colorbench_00050,B,S,0
colorbench_00051,A,A,1
colorbench_00052,B,A,0
colorbench_00053,A,B,0
colorbench_00054,C,A,0
colorbench_00055,A,A,1
colorbench_00056,C,A,0
colorbench_00057,C,A,0
colorbench_00058,A,,0
colorbench_00059,A,A,1
colorbench_00060,C,B,0
colorbench_00061,A,A,1
colorbench_00062,C,A,0
colorbench_00063,A,A,1
colorbench_00064,D,A,0
colorbench_00065,B,A,0
colorbench_00066,D,A,0
colorbench_00067,A,A,1
colorbench_00068,D,A,0
colorbench_00069,D,A,0
colorbench_00000,D,S,0
colorbench_00001,D,B,0
colorbench_00002,D,C,0
colorbench_00003,C,,0
colorbench_00004,D,C,0
colorbench_00005,B,,0
colorbench_00006,C,S,0
colorbench_00007,D,S,0
colorbench_00008,A,B,0
colorbench_00009,D,B,0
colorbench_00010,A,A,1
colorbench_00011,D,B,0
colorbench_00012,D,,0
colorbench_00013,D,,0
colorbench_00014,A,A,1
colorbench_00015,B,S,0
colorbench_00016,C,S,0
colorbench_00017,B,,0
colorbench_00018,B,S,0
colorbench_00019,B,,0
colorbench_00020,D,,0
colorbench_00021,C,D,0
colorbench_00022,D,,0
colorbench_00023,A,,0
colorbench_00024,C,B,0
colorbench_00025,D,S,0
colorbench_00026,C,,0
colorbench_00027,C,S,0
colorbench_00028,B,S,0
colorbench_00029,B,S,0
colorbench_00030,A,S,0
colorbench_00031,C,I,0
colorbench_00032,C,,0
colorbench_00033,D,S,0
colorbench_00034,D,S,0
colorbench_00035,D,,0
colorbench_00036,A,,0
colorbench_00037,B,S,0
colorbench_00038,B,A,0
colorbench_00039,A,A,1
colorbench_00040,C,S,0
colorbench_00041,C,,0
colorbench_00042,C,,0
colorbench_00043,C,S,0
colorbench_00044,A,,0
colorbench_00045,A,S,0
colorbench_00046,B,S,0
colorbench_00047,B,S,0
colorbench_00048,A,,0
colorbench_00049,B,S,0
colorbench_00050,B,S,0
colorbench_00051,A,A,1
colorbench_00052,B,S,0
colorbench_00053,A,,0
colorbench_00054,C,S,0
colorbench_00055,A,,0
colorbench_00056,C,S,0
colorbench_00057,C,S,0
colorbench_00058,A,S,0
colorbench_00059,A,S,0
colorbench_00060,C,,0
colorbench_00061,A,,0
colorbench_00062,C,,0
colorbench_00063,A,I,0
colorbench_00064,D,,0
colorbench_00065,B,A,0
colorbench_00066,D,,0
colorbench_00067,A,A,1
colorbench_00068,D,S,0
colorbench_00069,D,,0
colorbench_00070,D,,0
colorbench_00071,A,A,1
colorbench_00072,C,S,0
colorbench_00073,D,,0
colorbench_00074,D,S,0
colorbench_00075,D,S,0
colorbench_00076,A,S,0
colorbench_00077,B,,0
colorbench_00078,D,I,0
colorbench_00079,D,S,0
colorbench_00000,D,S,0
colorbench_00001,D,S,0
colorbench_00002,D,S,0
colorbench_00003,C,S,0
colorbench_00004,D,S,0
colorbench_00005,B,S,0
colorbench_00006,C,,0
colorbench_00007,D,A,0
colorbench_00008,A,S,0
colorbench_00009,D,S,0
colorbench_00010,A,S,0
colorbench_00011,D,S,0
colorbench_00012,D,S,0
colorbench_00013,D,B,0
colorbench_00014,A,S,0
colorbench_00015,B,S,0
colorbench_00016,C,S,0
colorbench_00017,B,S,0
colorbench_00018,B,S,0
colorbench_00019,B,S,0
colorbench_00020,D,S,0
colorbench_00021,C,E,0
colorbench_00022,D,S,0
colorbench_00023,A,S,0
colorbench_00024,C,S,0
colorbench_00025,D,S,0
colorbench_00026,C,S,0
colorbench_00027,C,S,0
colorbench_00028,B,S,0
colorbench_00029,B,S,0
colorbench_00030,A,S,0
colorbench_00031,C,S,0
colorbench_00032,C,A,0
colorbench_00033,D,S,0
colorbench_00034,D,S,0
colorbench_00035,D,B,0
colorbench_00036,A,S,0
colorbench_00037,B,S,0
colorbench_00038,B,B,1
colorbench_00039,A,S,0
colorbench_00040,C,E,0
colorbench_00041,C,B,0
colorbench_00042,C,S,0
colorbench_00043,C,S,0
colorbench_00044,A,S,0
colorbench_00045,A,S,0
colorbench_00046,B,S,0
colorbench_00047,B,S,0
colorbench_00048,A,S,0
colorbench_00049,B,S,0
colorbench_00050,B,S,0
colorbench_00051,A,S,0
colorbench_00052,B,S,0
colorbench_00053,A,S,0
colorbench_00054,C,S,0
colorbench_00055,A,B,0
colorbench_00056,C,S,0
colorbench_00057,C,S,0
colorbench_00058,A,S,0
colorbench_00059,A,S,0
colorbench_00060,C,S,0
colorbench_00061,A,S,0
colorbench_00062,C,S,0
colorbench_00063,A,S,0
colorbench_00064,D,S,0
colorbench_00065,B,S,0
colorbench_00066,D,S,0
colorbench_00067,A,S,0
colorbench_00068,D,S,0
colorbench_00069,D,B,0
colorbench_00070,D,S,0
colorbench_00071,A,S,0
colorbench_00072,C,S,0
colorbench_00073,D,S,0
colorbench_00074,D,S,0
colorbench_00075,D,S,0
colorbench_00076,A,S,0
colorbench_00000,D,S,0
colorbench_00001,D,A,0
colorbench_00002,D,S,0
colorbench_00003,C,S,0
colorbench_00004,D,S,0
colorbench_00005,B,S,0
colorbench_00006,C,A,0
colorbench_00007,D,S,0
colorbench_00008,A,S,0
colorbench_00009,D,S,0
colorbench_00010,A,S,0
colorbench_00011,D,S,0
colorbench_00012,D,S,0
colorbench_00013,D,S,0
colorbench_00014,A,S,0
colorbench_00015,B,S,0
colorbench_00016,C,S,0
colorbench_00017,B,S,0
colorbench_00018,B,S,0
colorbench_00019,B,S,0
colorbench_00020,D,S,0
colorbench_00021,C,S,0
colorbench_00022,D,S,0
colorbench_00023,A,S,0
colorbench_00024,C,S,0
colorbench_00025,D,S,0
colorbench_00026,C,S,0
colorbench_00027,C,S,0
colorbench_00028,B,A,0
colorbench_00029,B,S,0
colorbench_00030,A,S,0
colorbench_00031,C,S,0
colorbench_00032,C,S,0
colorbench_00033,D,S,0
colorbench_00034,D,S,0
colorbench_00035,D,S,0
colorbench_00036,A,S,0
colorbench_00037,B,S,0
colorbench_00038,B,S,0
colorbench_00039,A,S,0
colorbench_00040,C,S,0
colorbench_00041,C,S,0
colorbench_00042,C,S,0
colorbench_00043,C,S,0
colorbench_00044,A,S,0
colorbench_00045,A,S,0
colorbench_00046,B,S,0
colorbench_00047,B,S,0
colorbench_00048,A,S,0
colorbench_00049,B,S,0
colorbench_00050,B,S,0
colorbench_00051,A,S,0
colorbench_00052,B,S,0
colorbench_00053,A,S,0
colorbench_00054,C,S,0
colorbench_00055,A,S,0
colorbench_00056,C,S,0
colorbench_00057,C,S,0
colorbench_00058,A,S,0
colorbench_00059,A,S,0
colorbench_00060,C,S,0
colorbench_00061,A,S,0
colorbench_00062,C,S,0
colorbench_00063,A,S,0
colorbench_00064,D,S,0
colorbench_00065,B,S,0
colorbench_00066,D,S,0
colorbench_00067,A,S,0
colorbench_00068,D,S,0
colorbench_00069,D,S,0
colorbench_00070,D,S,0
colorbench_00071,A,S,0
colorbench_00072,C,S,0
colorbench_00073,D,S,0
colorbench_00074,D,S,0
colorbench_00075,D,S,0
colorbench_00076,A,S,0
colorbench_00077,B,S,0
colorbench_00078,D,S,0
colorbench_00079,D,S,0
colorbench_00080,D,S,0
colorbench_00081,D,S,0
colorbench_00082,D,S,0
colorbench_00083,B,S,0
colorbench_00084,D,S,0
colorbench_00085,D,S,0
colorbench_00086,C,S,0
colorbench_00087,C,S,0
colorbench_00088,D,S,0
colorbench_00089,C,S,0
colorbench_00090,D,S,0
colorbench_00091,D,S,0
colorbench_00092,C,S,0
colorbench_00093,A,S,0
colorbench_00094,A,S,0
colorbench_00095,B,S,0
colorbench_00955,C,C,1
colorbench_00957,B,B,1
colorbench_00959,B,C,0
colorbench_00961,A,A,1
colorbench_00963,C,C,1
colorbench_00965,B,C,0
colorbench_00967,B,B,1
colorbench_00969,A,A,1
colorbench_00971,B,C,0
colorbench_00973,B,D,0
colorbench_00975,B,B,1
colorbench_00977,B,B,1
colorbench_00979,C,C,1
colorbench_00981,B,F,0
colorbench_00983,D,D,1
colorbench_00985,A,B,0
colorbench_00987,D,C,0
colorbench_00989,B,B,1
colorbench_00991,B,B,1
colorbench_00993,F,A,0
colorbench_00995,E,E,1
colorbench_00997,C,D,0
colorbench_00999,C,B,0
colorbench_01001,A,A,1
colorbench_01003,A,B,0
colorbench_01005,D,D,1
colorbench_01007,B,B,1
colorbench_01009,C,C,1
colorbench_01011,B,B,1
colorbench_01013,B,B,1
colorbench_01015,F,F,1
colorbench_01017,D,D,1
colorbench_01019,D,D,1
colorbench_01021,A,C,0
colorbench_01023,E,D,0
colorbench_01025,D,D,1
colorbench_01027,B,B,1
colorbench_01029,A,A,1
colorbench_01031,C,B,0
colorbench_01033,A,,0
colorbench_01035,E,B,0
colorbench_01037,B,C,0
colorbench_01039,A,A,1
colorbench_01041,C,C,1
colorbench_01043,A,A,1
colorbench_01045,B,B,1
colorbench_01047,B,E,0
colorbench_01049,D,D,1
colorbench_01051,B,C,0
colorbench_01053,A,A,1
colorbench_01055,C,C,1
