id,gold,pred,correct
mme_rw_000194,B,S,0
mme_rw_000195,A,D,0
mme_rw_000196,C,A,0
mme_rw_000197,D,S,0
mme_rw_000198,A,S,0
mme_rw_000199,A,S,0
mme_rw_000200,C,E,0
mme_rw_000201,E,S,0
mme_rw_000202,C,S,0
mme_rw_000203,C,E,0
mme_rw_000204,A,S,0
mme_rw_000205,C,E,0
mme_rw_000206,C,S,0
mme_rw_000207,B,S,0
mme_rw_000208,B,A,0
mme_rw_000209,C,E,0
mme_rw_000210,C,E,0
mme_rw_000211,B,S,0
mme_rw_000212,A,S,0
mme_rw_000213,A,S,0
mme_rw_000214,E,S,0
mme_rw_000215,A,S,0
mme_rw_000216,C,E,0
mme_rw_000217,C,E,0
mme_rw_000218,A,S,0
mme_rw_000219,E,S,0
mme_rw_000220,C,E,0
mme_rw_000221,A,S,0
mme_rw_000222,B,E,0
mme_rw_000223,A,S,0
mme_rw_000224,C,S,0
mme_rw_000225,C,S,0
mme_rw_000226,A,E,0
mme_rw_000227,C,S,0
mme_rw_000228,A,S,0
mme_rw_000229,A,S,0
mme_rw_000230,A,S,0
mme_rw_000231,B,E,0
mme_rw_000232,C,E,0
mme_rw_000233,A,S,0
mme_rw_000234,C,E,0
mme_rw_000235,C,E,0
mme_rw_000236,A,S,0
mme_rw_000237,A,S,0
mme_rw_000238,B,S,0
mme_rw_000239,C,S,0
mme_rw_000240,A,S,0
mme_rw_000241,A,S,0
mme_rw_000242,C,S,0
mme_rw_000243,C,E,0
mme_rw_000244,A,E,0
mme_rw_000245,C,S,0
mme_rw_000246,A,S,0
mme_rw_000247,B,E,0
mme_rw_000248,A,S,0
mme_rw_000249,A,E,0
mme_rw_000250,A,S,0
mme_rw_000251,D,S,0
mme_rw_000252,A,S,0
mme_rw_000253,C,C,1
mme_rw_000254,B,S,0
mme_rw_000255,C,C,1
mme_rw_000256,D,S,0
mme_rw_000257,A,E,0
mme_rw_000258,C,S,0
mme_rw_000259,C,S,0
mme_rw_000260,C,S,0
mme_rw_000261,D,S,0
mme_rw_000262,A,A,1
mme_rw_000263,E,S,0
mme_rw_000264,A,S,0
mme_rw_000265,B,S,0
mme_rw_000266,A,S,0
mme_rw_000267,C,S,0
mme_rw_000268,D,E,0
mme_rw_000269,B,S,0
mme_rw_000270,A,S,0
mme_rw_000271,C,C,1
mme_rw_000272,A,S,0
mme_rw_000273,B,S,0
mme_rw_000274,D,S,0
mme_rw_000275,A,E,0
mme_rw_000276,C,S,0
mme_rw_000277,B,S,0
mme_rw_000278,B,S,0
mme_rw_000279,A,S,0
mme_rw_000280,B,S,0
mme_rw_000281,D,S,0
mme_rw_000282,B,E,0
mme_rw_000283,B,S,0
mme_rw_000284,B,S,0
mme_rw_000285,D,S,0
mme_rw_000286,C,S,0
mme_rw_000287,C,S,0
mme_rw_000288,C,S,0
mme_rw_000289,C,S,0
mme_rw_000290,A,S,0
mme_rw_000291,C,S,0
mme_rw_000292,A,S,0
mme_rw_000293,D,S,0
mme_rw_000294,C,S,0
mme_rw_000295,B,S,0
mme_rw_000296,A,S,0
mme_rw_000297,D,S,0
mme_rw_000298,B,D,0
mme_rw_000299,C,S,0
mme_rw_000300,C,S,0
mme_rw_000301,C,S,0
mme_rw_000302,D,S,0
mme_rw_000303,B,S,0
mme_rw_000304,C,S,0
mme_rw_000305,D,S,0
mme_rw_000306,B,S,0
mme_rw_000307,C,S,0
mme_rw_000308,A,S,0
mme_rw_000309,D,,0
mme_rw_000310,C,C,1
mme_rw_000311,A,S,0
mme_rw_000312,B,S,0
mme_rw_000313,D,S,0
mme_rw_000314,D,,0
mme_rw_000315,B,S,0
mme_rw_000316,A,,0
mme_rw_000317,A,S,0
mme_rw_000318,D,,0
mme_rw_000319,D,S,0
mme_rw_000320,C,,0
mme_rw_000321,E,S,0
mme_rw_000322,D,,0
mme_rw_000323,A,S,0
mme_rw_000324,B,S,0
mme_rw_000325,D,,0
mme_rw_000326,A,E,0
mme_rw_000327,A,S,0
mme_rw_000328,D,,0
mme_rw_000329,A,E,0
mme_rw_000330,C,S,0
mme_rw_000331,C,S,0
mme_rw_000332,B,,0
mme_rw_000333,C,,0
mme_rw_000334,C,,0
mme_rw_000335,C,,0
mme_rw_000336,A,S,0
mme_rw_000337,A,E,0
mme_rw_000338,B,,0
mme_rw_000339,A,E,0
mme_rw_000340,C,S,0
mme_rw_000341,C,A,0
mme_rw_000342,D,,0
mme_rw_000343,B,S,0
mme_rw_000344,C,,0
mme_rw_000345,D,,0
mme_rw_000346,D,S,0
mme_rw_000347,B,S,0
mme_rw_000348,B,S,0
mme_rw_000349,C,S,0
mme_rw_000350,C,E,0
mme_rw_000351,C,S,0
mme_rw_000352,D,D,1
mme_rw_000353,D,S,0
mme_rw_000354,D,E,0
mme_rw_000355,D,S,0
mme_rw_000356,A,E,0
mme_rw_000357,B,S,0
mme_rw_000358,D,E,0
mme_rw_000359,B,A,0
mme_rw_000360,A,S,0
mme_rw_000361,D,E,0
mme_rw_000362,A,S,0
mme_rw_000363,C,C,1
mme_rw_000364,C,S,0
mme_rw_000365,A,E,0
mme_rw_000366,D,S,0
mme_rw_000367,A,S,0
mme_rw_000368,A,B,0
mme_rw_000369,A,E,0
mme_rw_000370,A,B,0
mme_rw_000371,A,E,0
mme_rw_000372,A,E,0
mme_rw_000373,C,B,0
mme_rw_000374,B,E,0
mme_rw_000375,B,E,0
mme_rw_000376,B,S,0
mme_rw_000377,D,E,0
mme_rw_000378,C,S,0
mme_rw_000379,B,S,0
mme_rw_000380,C,E,0
mme_rw_000381,A,B,0
mme_rw_000382,C,,0
mme_rw_000383,C,S,0
mme_rw_000384,B,S,0
mme_rw_000385,A,C,0
mme_rw_000386,B,S,0
mme_rw_000387,B,E,0
mme_rw_000388,A,S,0
mme_rw_000389,D,S,0
mme_rw_000390,B,S,0
mme_rw_000391,C,E,0
mme_rw_000392,B,S,0
mme_rw_000393,B,E,0
mme_rw_000394,A,A,1
mme_rw_000395,D,A,0
mme_rw_000396,B,S,0
mme_rw_000397,A,S,0
mme_rw_000398,C,E,0
mme_rw_000399,B,E,0
mme_rw_000400,C,S,0
mme_rw_000401,D,A,0
mme_rw_000402,B,S,0
mme_rw_000403,C,A,0
mme_rw_000404,C,S,0
mme_rw_000405,C,S,0
mme_rw_000406,D,A,0
mme_rw_000407,D,S,0
mme_rw_000408,A,S,0
mme_rw_000409,D,A,0
mme_rw_000410,C,A,0
mme_rw_000411,C,S,0
mme_rw_000412,E,S,0
mme_rw_000413,C,S,0
mme_rw_000414,A,C,0
mme_rw_000415,B,A,0
mme_rw_000416,C,A,0
mme_rw_000417,A,A,1
mme_rw_000418,A,S,0
mme_rw_000419,D,S,0
mme_rw_000420,A,S,0
mme_rw_000421,D,S,0
mme_rw_000422,A,S,0
mme_rw_000423,B,A,0
mme_rw_000424,A,A,1
mme_rw_000425,D,A,0
mme_rw_000426,A,S,0
mme_rw_000427,D,S,0
mme_rw_000428,C,S,0
mme_rw_000429,D,S,0
mme_rw_000430,A,A,1
mme_rw_000431,D,S,0
mme_rw_000432,D,A,0
mme_rw_000433,B,A,0
mme_rw_000434,C,S,0
mme_rw_000435,D,S,0
mme_rw_000436,C,A,0
mme_rw_000437,E,S,0
mme_rw_000438,A,S,0
mme_rw_000439,C,A,0
mme_rw_000440,C,A,0
mme_rw_000441,A,A,1
mme_rw_000442,A,A,1
mme_rw_000443,C,S,0
mme_rw_000444,D,S,0
mme_rw_000445,C,S,0
mme_rw_000446,D,S,0
mme_rw_000447,C,A,0
mme_rw_000448,A,D,0
mme_rw_000449,B,A,0
mme_rw_000450,A,S,0
mme_rw_000451,D,S,0
mme_rw_000452,B,S,0
mme_rw_000453,B,S,0
mme_rw_000454,D,S,0
mme_rw_000455,C,S,0
mme_rw_000456,C,S,0
mme_rw_000457,D,S,0
mme_rw_000458,D,E,0
mme_rw_000459,A,S,0
mme_rw_000460,D,S,0
mme_rw_000461,C,S,0
mme_rw_000462,D,E,0
mme_rw_000463,C,S,0
mme_rw_000464,B,S,0
mme_rw_000465,B,S,0
mme_rw_000466,D,S,0
mme_rw_000467,C,S,0
mme_rw_000468,E,S,0
mme_rw_000469,D,E,0
mme_rw_000470,B,E,0
mme_rw_000471,E,E,1
mme_rw_000472,C,E,0
mme_rw_000473,D,S,0
mme_rw_000474,C,S,0
mme_rw_000475,C,S,0
mme_rw_000476,C,S,0
mme_rw_000477,B,E,0
mme_rw_000478,C,S,0
mme_rw_000479,A,S,0
mme_rw_000480,A,S,0
mme_rw_000481,C,E,0
mme_rw_000482,A,S,0
mme_rw_000483,C,S,0
mme_rw_000484,D,S,0
mme_rw_000485,C,S,0
mme_rw_000486,C,S,0
mme_rw_000487,C,S,0
mme_rw_000488,D,E,0
mme_rw_000489,C,S,0
mme_rw_000490,C,S,0
mme_rw_000491,B,S,0
mme_rw_000492,D,S,0
mme_rw_000493,C,S,0
mme_rw_000494,A,S,0
mme_rw_000495,D,S,0
mme_rw_000496,D,S,0
mme_rw_000497,C,S,0
mme_rw_000498,B,E,0
mme_rw_000499,B,S,0
mme_rw_000500,D,S,0
mme_rw_000501,A,S,0
mme_rw_000502,D,B,0
mme_rw_000503,D,S,0
mme_rw_000504,D,S,0
mme_rw_000505,B,B,1
mme_rw_000506,B,S,0
mme_rw_000507,D,S,0
mme_rw_000508,A,S,0
mme_rw_000509,C,S,0
mme_rw_000510,B,S,0
mme_rw_000511,A,S,0
mme_rw_000512,C,S,0
mme_rw_000513,D,S,0
mme_rw_000514,D,S,0
mme_rw_000515,B,B,1
mme_rw_000516,C,C,1
mme_rw_000517,B,S,0
mme_rw_000518,A,S,0
mme_rw_000519,B,S,0
mme_rw_000520,A,S,0
mme_rw_000521,D,S,0
mme_rw_000522,D,S,0
mme_rw_000523,B,B,1
mme_rw_000524,C,S,0
mme_rw_000525,C,S,0
mme_rw_000526,A,S,0
mme_rw_000527,D,S,0
mme_rw_000528,E,E,1
mme_rw_000529,A,S,0
mme_rw_000530,A,C,0
mme_rw_000531,D,S,0
mme_rw_000532,C,S,0
mme_rw_000533,B,S,0
mme_rw_000534,A,S,0
mme_rw_000535,A,S,0
mme_rw_000536,A,S,0
mme_rw_000537,B,S,0
mme_rw_000538,A,C,0
mme_rw_000539,A,S,0
mme_rw_000540,A,S,0
mme_rw_000541,A,S,0
mme_rw_000542,A,S,0
mme_rw_000543,B,S,0
mme_rw_000544,C,S,0
mme_rw_000545,C,S,0
mme_rw_000546,B,S,0
mme_rw_000547,A,A,1
mme_rw_000548,B,S,0
mme_rw_000549,B,S,0
mme_rw_000550,D,S,0
mme_rw_000551,B,D,0
mme_rw_000552,B,S,0
mme_rw_000553,C,S,0
mme_rw_000554,D,S,0
mme_rw_000555,C,S,0
mme_rw_000556,C,S,0
mme_rw_000557,C,S,0
mme_rw_000558,A,S,0
mme_rw_000559,A,S,0
mme_rw_000560,D,S,0
mme_rw_000561,E,S,0
mme_rw_000562,B,E,0
mme_rw_000563,A,S,0
mme_rw_000564,D,S,0
mme_rw_000565,C,S,0
mme_rw_000566,C,S,0
mme_rw_000567,B,A,0
mme_rw_000568,E,S,0
mme_rw_000569,C,S,0
mme_rw_000570,D,S,0
mme_rw_000571,E,S,0
mme_rw_000572,A,A,1
mme_rw_000573,C,S,0
mme_rw_000574,E,S,0
mme_rw_000575,C,S,0
mme_rw_000576,C,S,0
mme_rw_000577,C,S,0
mme_rw_000578,B,S,0
mme_rw_000579,D,S,0
mme_rw_000580,A,C,0
mme_rw_000581,D,S,0
mme_rw_000582,B,S,0
mme_rw_000583,A,S,0
mme_rw_000584,C,S,0
mme_rw_000585,A,S,0
mme_rw_000586,B,S,0
mme_rw_000587,A,S,0
mme_rw_000588,A,S,0
mme_rw_000589,B,S,0
mme_rw_000590,C,D,0
mme_rw_000591,D,S,0
mme_rw_000592,C,S,0
mme_rw_000593,B,A,0
mme_rw_000594,C,S,0
mme_rw_000595,A,S,0
mme_rw_000596,A,S,0
mme_rw_000597,D,S,0
mme_rw_000598,C,S,0
mme_rw_000599,B,C,0
mme_rw_000600,C,S,0
mme_rw_000601,A,S,0
mme_rw_000602,D,S,0
mme_rw_000603,B,S,0
mme_rw_000604,D,S,0
mme_rw_000605,D,S,0
mme_rw_000606,B,S,0
mme_rw_000607,A,S,0
mme_rw_000608,A,S,0
mme_rw_000609,A,S,0
mme_rw_000610,C,S,0
mme_rw_000611,E,S,0
mme_rw_000612,B,B,1
mme_rw_000613,C,S,0
mme_rw_000614,A,S,0
mme_rw_000615,A,S,0
mme_rw_000616,C,A,0
mme_rw_000617,E,E,1
mme_rw_000618,B,B,1
mme_rw_000619,B,S,0
mme_rw_000620,B,S,0
mme_rw_000621,C,C,1
mme_rw_000622,D,S,0
mme_rw_000623,A,S,0
mme_rw_000624,A,S,0
mme_rw_000625,B,S,0
mme_rw_000626,D,S,0
mme_rw_000627,B,S,0
mme_rw_000628,C,S,0
mme_rw_000629,D,A,0
mme_rw_000630,B,S,0
mme_rw_000631,C,S,0
mme_rw_000632,A,S,0
mme_rw_000633,B,S,0
mme_rw_000634,D,S,0
mme_rw_000635,A,S,0
mme_rw_000636,B,S,0
mme_rw_000637,A,S,0
mme_rw_000638,C,S,0
mme_rw_000639,C,S,0
mme_rw_000640,D,S,0
mme_rw_000641,B,S,0
mme_rw_000642,A,S,0
mme_rw_000643,C,S,0
mme_rw_000644,B,S,0
mme_rw_000645,B,S,0
mme_rw_000646,C,S,0
mme_rw_000647,A,S,0
mme_rw_000648,A,S,0
mme_rw_000649,C,S,0
mme_rw_000650,C,S,0
mme_rw_000651,D,S,0
mme_rw_000652,C,S,0
mme_rw_000653,D,S,0
mme_rw_000654,B,S,0
mme_rw_000655,A,S,0
mme_rw_000656,D,S,0
mme_rw_000657,A,S,0
mme_rw_000658,D,S,0
mme_rw_000659,D,S,0
mme_rw_000660,C,S,0
mme_rw_000661,A,S,0
mme_rw_000662,D,E,0
mme_rw_000663,D,S,0
mme_rw_000664,B,S,0
mme_rw_000665,A,S,0
mme_rw_000666,A,S,0
mme_rw_000667,B,S,0
mme_rw_000668,A,E,0
mme_rw_000669,B,S,0
mme_rw_000670,B,S,0
mme_rw_000671,D,E,0
mme_rw_000672,A,S,0
mme_rw_000673,B,S,0
mme_rw_000674,A,S,0
mme_rw_000675,B,S,0
mme_rw_000676,C,S,0
mme_rw_000677,B,S,0
mme_rw_000678,A,S,0
mme_rw_000679,C,E,0
mme_rw_000680,C,S,0
mme_rw_000681,C,S,0
mme_rw_000682,C,S,0
mme_rw_000683,D,S,0
mme_rw_000684,A,S,0
mme_rw_000685,D,S,0
mme_rw_000686,B,B,1
mme_rw_000687,C,S,0
mme_rw_000688,C,S,0
mme_rw_000689,B,E,0
mme_rw_000690,C,S,0
mme_rw_000691,C,E,0
mme_rw_000692,A,E,0
mme_rw_000693,D,S,0
mme_rw_000694,D,S,0
mme_rw_000695,A,E,0
mme_rw_000696,C,S,0
mme_rw_000697,B,S,0
mme_rw_000698,A,S,0
mme_rw_000699,E,E,1
mme_rw_000700,C,S,0
mme_rw_000701,A,S,0
mme_rw_000702,A,S,0
mme_rw_000703,C,S,0
mme_rw_000704,C,S,0
mme_rw_000705,D,E,0
mme_rw_000706,D,S,0
mme_rw_000707,B,S,0
mme_rw_000708,B,S,0
mme_rw_000709,C,S,0
mme_rw_000710,B,S,0
mme_rw_000711,B,S,0
mme_rw_000712,D,S,0
mme_rw_000713,D,E,0
mme_rw_000714,C,S,0
mme_rw_000715,A,S,0
mme_rw_000716,D,S,0
mme_rw_000717,C,E,0
mme_rw_000718,A,S,0
mme_rw_000719,A,S,0
mme_rw_000720,A,E,0
mme_rw_000721,C,S,0
mme_rw_000722,C,S,0
mme_rw_000723,A,S,0
mme_rw_000724,B,S,0
mme_rw_000725,C,S,0
mme_rw_000726,A,S,0
mme_rw_000727,C,S,0
mme_rw_000728,A,S,0
mme_rw_000729,A,E,0
mme_rw_000730,B,S,0
mme_rw_000731,C,S,0
mme_rw_000732,C,S,0
mme_rw_000733,A,S,0
mme_rw_000734,C,S,0
mme_rw_000735,C,S,0
mme_rw_000736,B,S,0
mme_rw_000737,B,S,0
mme_rw_000738,A,E,0
mme_rw_000739,E,S,0
mme_rw_000740,A,S,0
mme_rw_000741,C,S,0
mme_rw_000742,C,S,0
mme_rw_000743,A,S,0
mme_rw_000744,A,S,0
mme_rw_000745,E,S,0
mme_rw_000746,A,S,0
mme_rw_000747,C,S,0
mme_rw_000748,B,E,0
mme_rw_000749,B,S,0
mme_rw_000750,D,S,0
mme_rw_000751,A,S,0
mme_rw_000752,B,E,0
mme_rw_000753,B,S,0
mme_rw_000754,A,E,0
mme_rw_000755,B,E,0
mme_rw_000756,C,S,0
mme_rw_000757,A,S,0
mme_rw_000758,A,S,0
mme_rw_000759,D,S,0
mme_rw_000760,B,S,0
mme_rw_000761,D,E,0
mme_rw_000762,B,S,0
mme_rw_000763,D,S,0
mme_rw_000764,D,S,0
mme_rw_000765,D,E,0
mme_rw_000766,A,E,0
mme_rw_000767,B,S,0
mme_rw_000768,B,S,0
mme_rw_000769,D,S,0
mme_rw_000770,C,S,0
mme_rw_000771,C,S,0
mme_rw_000772,A,S,0
mme_rw_000773,B,S,0
mme_rw_000774,B,S,0
mme_rw_000775,D,S,0
mme_rw_000776,A,S,0
mme_rw_000777,B,S,0
mme_rw_000778,C,S,0
mme_rw_000779,A,S,0
mme_rw_000780,C,S,0
mme_rw_000781,A,S,0
mme_rw_000782,B,E,0
mme_rw_000783,B,S,0
mme_rw_000784,A,S,0
mme_rw_000785,C,S,0
mme_rw_000786,C,S,0
mme_rw_000787,C,S,0
mme_rw_000788,D,E,0
mme_rw_000789,C,S,0
mme_rw_000790,C,S,0
mme_rw_000791,D,S,0
mme_rw_000792,D,S,0
mme_rw_000793,A,S,0
mme_rw_000794,A,S,0
mme_rw_000795,C,S,0
mme_rw_000796,D,S,0
mme_rw_000797,A,S,0
mme_rw_000798,C,S,0
mme_rw_000799,D,S,0
mme_rw_000800,D,D,1
mme_rw_000801,C,S,0
mme_rw_000802,C,S,0
mme_rw_000803,B,S,0
mme_rw_000804,D,S,0
mme_rw_000805,A,A,1
mme_rw_000806,D,,0
mme_rw_000807,A,S,0
mme_rw_000808,C,S,0
mme_rw_000809,A,S,0
mme_rw_000810,B,B,1
mme_rw_000811,D,A,0
mme_rw_000812,A,S,0
mme_rw_000813,D,S,0
mme_rw_000814,B,S,0
mme_rw_000815,D,S,0
mme_rw_000816,B,B,1
mme_rw_000817,A,A,1
mme_rw_000818,C,F,0
mme_rw_000819,C,,0
mme_rw_000820,C,S,0
mme_rw_000821,B,S,0
mme_rw_000822,C,,0
mme_rw_000823,B,B,1
mme_rw_000824,C,S,0
mme_rw_000825,A,S,0
mme_rw_000826,B,F,0
mme_rw_000827,C,C,1
mme_rw_000828,D,S,0
mme_rw_000829,A,S,0
mme_rw_000830,A,,0
mme_rw_000831,B,S,0
mme_rw_000832,C,,0
mme_rw_000833,B,S,0
mme_rw_000834,D,D,1
mme_rw_000835,B,F,0
mme_rw_000836,D,D,1
mme_rw_000837,B,S,0
mme_rw_000838,A,S,0
mme_rw_000839,B,S,0
mme_rw_000840,A,,0
mme_rw_000841,B,S,0
mme_rw_000842,D,S,0
mme_rw_000843,B,B,1
mme_rw_000844,A,A,1
mme_rw_000845,A,A,1
mme_rw_000846,B,S,0
mme_rw_000847,C,F,0
mme_rw_000848,B,S,0
mme_rw_000849,C,S,0
mme_rw_000850,C,,0
mme_rw_000851,D,D,1
mme_rw_000852,C,,0
mme_rw_000853,B,,0
mme_rw_000854,A,I,0
mme_rw_000855,B,S,0
mme_rw_000856,A,,0
mme_rw_000857,D,,0
mme_rw_000858,C,,0
mme_rw_000859,A,S,0
mme_rw_000860,C,S,0
mme_rw_000861,D,S,0
mme_rw_000862,C,,0
mme_rw_000863,B,S,0
mme_rw_000864,C,,0
mme_rw_000865,B,B,1
mme_rw_000866,C,,0
mme_rw_000867,D,,0
mme_rw_000868,C,,0
mme_rw_000869,C,,0
mme_rw_000870,C,I,0
mme_rw_000871,C,,0
mme_rw_000872,A,,0
mme_rw_000873,B,F,0
mme_rw_000874,C,S,0
mme_rw_000875,B,S,0
mme_rw_000876,B,S,0
mme_rw_000877,A,A,1
mme_rw_000878,A,,0
mme_rw_000879,B,S,0
mme_rw_000880,C,S,0
mme_rw_000881,C,S,0
mme_rw_000882,D,,0
mme_rw_000883,B,S,0
mme_rw_000884,C,,0
mme_rw_000885,D,S,0
mme_rw_000886,B,B,1
mme_rw_000887,D,,0
mme_rw_000888,A,S,0
mme_rw_000889,A,,0
mme_rw_000890,B,I,0
mme_rw_000891,B,S,0
mme_rw_000892,A,,0
mme_rw_000893,C,C,1
mme_rw_000894,A,S,0
mme_rw_000895,C,S,0
mme_rw_000896,D,S,0
mme_rw_000897,D,,0
mme_rw_000898,C,S,0
mme_rw_000899,C,S,0
mme_rw_000900,D,,0
mme_rw_000901,C,S,0
mme_rw_000902,B,S,0
mme_rw_000903,A,S,0
mme_rw_000904,B,,0
mme_rw_000905,D,S,0
mme_rw_000906,B,S,0
mme_rw_000907,D,I,0
mme_rw_000908,C,S,0
mme_rw_000909,D,S,0
mme_rw_000910,C,C,1
mme_rw_000911,D,S,0
mme_rw_000912,B,B,1
mme_rw_000913,B,,0
mme_rw_000914,A,A,1
mme_rw_000915,C,C,1
mme_rw_000916,C,C,1
mme_rw_000917,A,S,0
mme_rw_000918,D,,0
mme_rw_000919,B,S,0
mme_rw_000920,A,,0
mme_rw_000921,A,I,0
mme_rw_000922,D,S,0
mme_rw_000923,A,S,0
mme_rw_000924,B,,0
mme_rw_000925,D,S,0
mme_rw_000926,B,,0
mme_rw_000927,D,D,1
mme_rw_000928,C,,0
mme_rw_000929,A,S,0
mme_rw_000930,B,S,0
mme_rw_000931,D,S,0
mme_rw_000932,D,S,0
mme_rw_000933,A,,0
mme_rw_000934,B,,0
