id,gold,pred,correct
sciqa_000230,B,S,0
sciqa_000231,B,B,1
sciqa_000233,B,,0
sciqa_000234,A,A,1
sciqa_000235,C,S,0
sciqa_000236,B,A,0
sciqa_000238,A,S,0
sciqa_000240,A,S,0
sciqa_000242,A,S,0
sciqa_000244,C,N,0
sciqa_000247,B,S,0
sciqa_000248,A,A,1
sciqa_000249,A,I,0
sciqa_000250,D,A,0
sciqa_000251,B,S,0
sciqa_000254,D,S,0
sciqa_000260,C,N,0
sciqa_000262,B,S,0
sciqa_000264,B,C,0
sciqa_000266,D,S,0
sciqa_000267,A,A,1
sciqa_000268,B,C,0
sciqa_000269,A,A,1
sciqa_000270,A,A,1
sciqa_000273,B,A,0
sciqa_000275,B,S,0
sciqa_000276,B,B,1
sciqa_000277,B,S,0
sciqa_000279,B,A,0
sciqa_000281,C,S,0
sciqa_000282,A,S,0
sciqa_000283,A,A,1
sciqa_000284,A,S,0
sciqa_000285,C,S,0
sciqa_000286,B,B,1
sciqa_000287,B,S,0
sciqa_000289,C,S,0
sciqa_000292,C,S,0
sciqa_000294,C,A,0
sciqa_000295,A,A,1
sciqa_000296,D,S,0
sciqa_000297,C,C,1
sciqa_000298,D,A,0
sciqa_000300,A,A,1
sciqa_000301,B,S,0
sciqa_000302,C,S,0
sciqa_000306,B,B,1
sciqa_000308,C,,0
sciqa_000309,B,B,1
sciqa_000310,C,C,1
sciqa_000311,B,S,0
sciqa_000314,B,S,0
sciqa_000316,B,N,0
sciqa_000319,C,S,0
sciqa_000320,C,S,0
sciqa_000321,C,A,0
sciqa_000322,A,A,1
sciqa_000323,B,S,0
sciqa_000325,A,S,0
sciqa_000326,A,S,0
sciqa_000328,B,A,0
sciqa_000331,A,A,1
sciqa_000332,B,A,0
sciqa_000334,A,S,0
sciqa_000335,B,S,0
sciqa_000336,C,S,0
sciqa_000338,B,S,0
sciqa_000339,A,A,1
sciqa_000345,A,I,0
sciqa_000346,B,,0
sciqa_000347,A,A,1
sciqa_000348,A,S,0
sciqa_000350,B,S,0
sciqa_000351,B,S,0
sciqa_000354,B,S,0
sciqa_000357,C,S,0
sciqa_000360,C,B,0
sciqa_000362,D,S,0
sciqa_000366,A,S,0
sciqa_000369,C,S,0
sciqa_000377,B,S,0
sciqa_000378,B,S,0
sciqa_000379,A,N,0
sciqa_000380,B,S,0
sciqa_000383,B,S,0
sciqa_000384,A,S,0
sciqa_000385,A,A,1
sciqa_000386,A,A,1
sciqa_000387,D,I,0
sciqa_000391,B,B,1
sciqa_000392,B,S,0
sciqa_000393,C,A,0
sciqa_000394,C,S,0
sciqa_000395,B,S,0
sciqa_000396,A,S,0
sciqa_000397,B,S,0
sciqa_000400,B,A,0
sciqa_000401,A,S,0
sciqa_000403,C,S,0
sciqa_000406,B,A,0
sciqa_000409,A,C,0
sciqa_000410,C,A,0
sciqa_000411,A,S,0
sciqa_000412,A,S,0
sciqa_000414,D,S,0
sciqa_000418,B,S,0
sciqa_000419,B,S,0
sciqa_000420,A,A,1
sciqa_000421,A,S,0
sciqa_000423,B,S,0
sciqa_000424,B,A,0
sciqa_000429,B,S,0
sciqa_000430,B,S,0
sciqa_000432,B,A,0
sciqa_000433,D,S,0
sciqa_000434,C,S,0
sciqa_000436,B,S,0
sciqa_000438,B,A,0
sciqa_000441,B,S,0
sciqa_000442,B,T,0
sciqa_000446,D,S,0
sciqa_000449,B,B,1
sciqa_000454,C,L,0
sciqa_000455,B,A,0
sciqa_000456,B,A,0
sciqa_000457,B,B,1
sciqa_000458,A,A,1
sciqa_000459,D,S,0
sciqa_000461,A,S,0
sciqa_000462,D,S,0
sciqa_000463,A,A,1
sciqa_000464,B,S,0
sciqa_000465,B,A,0
sciqa_000466,A,S,0
sciqa_000468,B,S,0
sciqa_000479,C,S,0
sciqa_000480,B,A,0
sciqa_000481,B,C,0
sciqa_000482,B,S,0
sciqa_000483,B,,0
sciqa_000484,B,B,1
sciqa_000488,D,S,0
sciqa_000489,C,A,0
sciqa_000490,A,A,1
sciqa_000491,D,S,0
sciqa_000492,C,S,0
sciqa_000494,A,S,0
sciqa_000495,A,A,1
sciqa_000502,A,S,0
sciqa_000504,B,S,0
sciqa_000505,D,S,0
sciqa_000507,D,A,0
sciqa_000508,C,A,0
sciqa_000509,B,S,0
sciqa_000512,A,A,1
sciqa_000515,B,S,0
sciqa_000520,B,S,0
sciqa_000521,A,O,0
sciqa_000522,C,S,0
sciqa_000523,B,S,0
sciqa_000524,B,B,1
sciqa_000527,D,S,0
sciqa_000529,A,S,0
sciqa_000532,B,B,1
sciqa_000534,A,S,0
sciqa_000535,A,S,0
sciqa_000536,B,S,0
sciqa_000537,A,S,0
sciqa_000539,A,A,1
sciqa_000542,A,S,0
sciqa_000543,A,A,1
sciqa_000545,B,A,0
sciqa_000546,D,S,0
sciqa_000547,B,S,0
sciqa_000548,B,S,0
sciqa_000551,A,A,1
sciqa_000552,A,A,1
sciqa_000553,D,S,0
sciqa_000555,D,A,0
sciqa_000559,C,A,0
sciqa_000560,B,B,1
sciqa_000563,C,S,0
sciqa_000564,C,A,0
sciqa_000565,A,S,0
sciqa_000567,B,S,0
sciqa_000570,A,S,0
sciqa_000572,A,S,0
sciqa_000573,D,S,0
sciqa_000576,B,S,0
sciqa_000577,D,S,0
sciqa_000583,B,S,0
sciqa_000584,B,A,0
sciqa_000585,A,F,0
sciqa_000587,D,S,0
sciqa_000589,D,S,0
sciqa_000590,A,A,1
sciqa_000592,B,B,1
sciqa_000594,D,S,0
sciqa_000597,C,S,0
sciqa_000598,D,S,0
sciqa_000599,D,S,0
sciqa_000603,D,A,0
sciqa_000605,A,A,1
sciqa_000607,B,S,0
sciqa_000612,B,S,0
sciqa_000614,C,S,0
sciqa_000616,A,S,0
sciqa_000617,B,S,0
sciqa_000618,B,S,0
sciqa_000619,C,S,0
sciqa_000621,B,,0
sciqa_000622,B,B,1
sciqa_000623,B,S,0
sciqa_000624,C,S,0
sciqa_000626,A,S,0
sciqa_000627,D,S,0
sciqa_000632,C,,0
sciqa_000634,C,N,0
sciqa_000635,B,S,0
sciqa_000637,A,A,1
sciqa_000639,D,S,0
sciqa_000643,D,S,0
sciqa_000645,B,A,0
sciqa_000646,C,S,0
sciqa_000647,A,A,1
sciqa_000651,A,A,1
sciqa_000652,C,N,0
sciqa_000655,A,A,1
sciqa_000657,B,B,1
sciqa_000658,A,A,1
sciqa_000659,D,H,0
sciqa_000662,B,S,0
sciqa_000665,D,A,0
sciqa_000667,A,A,1
sciqa_000671,A,S,0
sciqa_000672,C,S,0
sciqa_000674,B,S,0
sciqa_000676,B,B,1
sciqa_000680,B,I,0
sciqa_000682,A,A,1
sciqa_000684,B,S,0
sciqa_000685,B,B,1
sciqa_000689,A,S,0
sciqa_000690,A,A,1
sciqa_000691,B,B,1
sciqa_000692,B,B,1
sciqa_000693,B,,0
sciqa_000697,B,B,1
sciqa_000698,B,I,0
sciqa_000700,B,A,0
sciqa_000701,A,S,0
sciqa_000702,A,S,0
sciqa_000704,A,S,0
sciqa_000705,A,S,0
sciqa_000710,A,S,0
sciqa_000714,C,M,0
sciqa_000715,B,A,0
sciqa_000717,C,A,0
sciqa_000720,B,B,1
sciqa_000722,B,B,1
sciqa_000723,C,S,0
sciqa_000724,B,B,1
sciqa_000730,B,A,0
sciqa_000732,B,S,0
sciqa_000739,B,S,0
sciqa_000741,A,A,1
sciqa_000742,D,S,0
sciqa_000743,B,,0
sciqa_000750,B,A,0
sciqa_000751,B,S,0
sciqa_000752,B,S,0
sciqa_000754,B,S,0
sciqa_000755,C,S,0
sciqa_000756,A,S,0
sciqa_000757,B,S,0
sciqa_000758,A,S,0
sciqa_000759,A,A,1
sciqa_000760,D,A,0
sciqa_000761,C,H,0
sciqa_000762,B,A,0
sciqa_000766,B,,0
sciqa_000769,A,A,1
sciqa_000771,A,S,0
sciqa_000772,B,S,0
sciqa_000773,A,S,0
sciqa_000775,A,S,0
sciqa_000779,A,S,0
sciqa_000780,B,A,0
sciqa_000792,A,S,0
sciqa_000793,A,S,0
sciqa_000795,B,S,0
sciqa_000796,B,S,0
sciqa_000798,B,S,0
sciqa_000799,A,A,1
sciqa_000803,A,S,0
sciqa_000804,A,A,1
sciqa_000807,D,S,0
sciqa_000809,D,S,0
sciqa_000812,A,N,0
sciqa_000813,D,S,0
sciqa_000814,D,I,0
sciqa_000817,B,S,0
sciqa_000819,B,B,1
sciqa_000823,B,S,0
sciqa_000824,A,S,0
sciqa_000829,D,S,0
sciqa_000831,A,S,0
sciqa_000835,A,S,0
sciqa_000836,A,A,1
sciqa_000838,B,S,0
sciqa_000839,C,S,0
sciqa_000843,B,S,0
sciqa_000844,B,N,0
sciqa_000845,C,S,0
sciqa_000852,D,A,0
sciqa_000855,B,S,0
sciqa_000856,B,S,0
sciqa_000857,A,S,0
sciqa_000858,A,S,0
sciqa_000859,B,S,0
sciqa_000860,B,S,0
sciqa_000861,B,A,0
sciqa_000865,B,A,0
sciqa_000868,A,A,1
sciqa_000870,A,B,0
sciqa_000872,C,S,0
sciqa_000874,D,S,0
sciqa_000875,B,A,0
sciqa_000881,A,S,0
sciqa_000884,A,S,0
sciqa_000886,B,S,0
sciqa_000888,A,A,1
sciqa_000889,D,S,0
sciqa_000891,B,I,0
sciqa_000892,A,A,1
sciqa_000893,C,C,1
sciqa_000895,D,S,0
sciqa_000896,A,S,0
sciqa_000898,B,S,0
sciqa_000900,C,S,0
sciqa_000901,A,S,0
sciqa_000903,B,S,0
sciqa_000904,B,S,0
sciqa_000905,A,S,0
sciqa_000906,A,S,0
sciqa_000907,A,S,0
sciqa_000908,B,S,0
sciqa_000909,B,S,0
sciqa_000913,B,S,0
sciqa_000914,D,D,1
sciqa_000915,B,A,0
sciqa_000916,B,B,1
sciqa_000917,B,S,0
sciqa_000918,B,S,0
sciqa_000919,B,B,1
sciqa_000920,A,S,0
sciqa_000921,B,S,0
sciqa_000926,B,S,0
sciqa_000927,A,S,0
sciqa_000928,C,S,0
sciqa_000930,B,S,0
sciqa_000934,B,S,0
sciqa_000936,B,S,0
sciqa_000938,B,A,0
sciqa_000940,B,S,0
sciqa_000944,D,S,0
sciqa_000945,A,S,0
sciqa_000951,A,S,0
sciqa_000953,D,S,0
sciqa_000956,A,,0
sciqa_000957,B,A,0
sciqa_000959,A,A,1
sciqa_000960,B,S,0
sciqa_000962,B,S,0
sciqa_000963,A,S,0
sciqa_000964,A,S,0
sciqa_000965,A,N,0
sciqa_000966,B,A,0
sciqa_000968,B,S,0
sciqa_000969,C,S,0
sciqa_000972,B,S,0
sciqa_000973,B,S,0
sciqa_000974,D,S,0
sciqa_000978,A,S,0
sciqa_000981,D,S,0
sciqa_000983,A,A,1
sciqa_000984,B,S,0
sciqa_000985,B,S,0
sciqa_000987,A,,0
sciqa_000988,B,N,0
sciqa_000992,B,B,1
sciqa_000996,A,A,1
sciqa_000998,C,A,0
sciqa_001002,A,,0
sciqa_001004,C,C,1
sciqa_001005,C,A,0
sciqa_001007,A,S,0
sciqa_001018,D,S,0
sciqa_001019,D,A,0
sciqa_001020,C,A,0
sciqa_001021,A,H,0
sciqa_001022,B,S,0
sciqa_001023,C,S,0
sciqa_001024,C,S,0
sciqa_001025,B,S,0
sciqa_001026,A,S,0
sciqa_001027,A,S,0
sciqa_001028,B,S,0
sciqa_001031,A,A,1
sciqa_001036,B,B,1
sciqa_001037,D,S,0
sciqa_001039,D,A,0
sciqa_001041,A,S,0
sciqa_001044,B,S,0
sciqa_001046,B,S,0
sciqa_001047,A,S,0
sciqa_001048,C,S,0
sciqa_001049,B,A,0
sciqa_001052,B,S,0
sciqa_001056,B,A,0
sciqa_001057,A,S,0
sciqa_001060,A,S,0
sciqa_001064,C,U,0
sciqa_001065,A,A,1
sciqa_001067,A,I,0
sciqa_001069,B,B,1
sciqa_001070,B,B,1
sciqa_001071,A,S,0
sciqa_001073,B,S,0
sciqa_001079,B,S,0
sciqa_001080,A,A,1
sciqa_001084,A,A,1
sciqa_001090,D,S,0
sciqa_001091,A,A,1
sciqa_001093,C,S,0
sciqa_001094,A,S,0
sciqa_001097,B,S,0
sciqa_001098,B,A,0
sciqa_001101,B,S,0
sciqa_001102,D,S,0
sciqa_001104,B,B,1
sciqa_001106,A,,0
sciqa_001107,A,A,1
sciqa_001111,A,S,0
sciqa_001112,B,S,0
sciqa_001114,A,N,0
sciqa_001115,B,B,1
sciqa_001120,A,S,0
sciqa_001121,A,S,0
sciqa_001123,A,S,0
sciqa_001124,B,A,0
sciqa_001125,A,N,0
sciqa_001128,D,D,1
sciqa_001130,B,,0
sciqa_001131,C,S,0
sciqa_001132,B,S,0
sciqa_001133,A,A,1
sciqa_001136,B,S,0
sciqa_001137,B,B,1
sciqa_001139,A,A,1
sciqa_001140,A,S,0
sciqa_001141,A,A,1
sciqa_001146,A,S,0
sciqa_001148,B,S,0
sciqa_001149,B,B,1
sciqa_001150,B,B,1
sciqa_001151,A,S,0
sciqa_001153,C,S,0
sciqa_001154,A,S,0
sciqa_001157,B,,0
sciqa_001158,C,C,1
sciqa_001164,C,A,0
sciqa_001165,C,S,0
sciqa_001168,D,D,1
sciqa_001170,A,S,0
sciqa_001171,B,S,0
sciqa_001172,D,S,0
sciqa_001173,B,S,0
sciqa_001175,B,S,0
sciqa_001176,C,S,0
sciqa_001177,A,A,1
sciqa_001181,C,O,0
sciqa_001182,B,B,1
sciqa_001185,B,B,1
sciqa_001189,B,S,0
sciqa_001192,A,A,1
sciqa_001194,A,S,0
sciqa_001198,B,A,0
sciqa_001199,D,S,0
sciqa_001205,A,A,1
sciqa_001206,B,A,0
sciqa_001211,A,A,1
sciqa_001215,D,S,0
sciqa_001216,A,S,0
sciqa_001218,D,S,0
sciqa_001220,A,A,1
sciqa_001223,B,S,0
sciqa_001226,C,I,0
sciqa_001230,A,S,0
sciqa_001231,C,R,0
sciqa_001233,C,A,0
sciqa_001237,A,B,0
sciqa_001239,B,S,0
sciqa_001241,B,A,0
sciqa_001243,A,S,0
sciqa_001246,A,S,0
sciqa_001248,A,S,0
sciqa_001249,A,A,1
sciqa_001251,B,S,0
sciqa_001252,B,S,0
sciqa_001255,A,S,0
sciqa_001256,A,A,1
sciqa_001258,B,A,0
sciqa_001262,B,S,0
sciqa_001263,C,S,0
sciqa_001267,A,T,0
sciqa_001268,C,C,1
sciqa_001277,A,,0
sciqa_001278,B,S,0
sciqa_001280,D,A,0
sciqa_001282,A,S,0
sciqa_001283,C,S,0
sciqa_001284,B,A,0
sciqa_001286,B,S,0
sciqa_001287,C,S,0
sciqa_001294,B,S,0
sciqa_001295,A,A,1
sciqa_001296,A,A,1
sciqa_001297,B,S,0
sciqa_001298,B,A,0
sciqa_001303,C,A,0
sciqa_001304,A,S,0
sciqa_001305,A,B,0
sciqa_001306,A,A,1
sciqa_001308,B,S,0
sciqa_001310,D,S,0
sciqa_001312,C,C,1
sciqa_001314,C,S,0
sciqa_001315,A,S,0
sciqa_001317,A,A,1
sciqa_001318,C,A,0
sciqa_001319,B,S,0
sciqa_001320,C,G,0
sciqa_001321,B,S,0
sciqa_001324,C,S,0
sciqa_001325,A,A,1
sciqa_001326,D,S,0
sciqa_001327,A,A,1
sciqa_001330,C,A,0
sciqa_001338,A,E,0
sciqa_001339,A,S,0
sciqa_001340,C,A,0
sciqa_001343,A,A,1
sciqa_001346,D,S,0
sciqa_001349,C,S,0
sciqa_001350,C,S,0
sciqa_001352,B,A,0
sciqa_001354,D,D,1
sciqa_001355,B,S,0
sciqa_001358,C,S,0
sciqa_001359,C,S,0
sciqa_001364,C,S,0
sciqa_001367,B,S,0
sciqa_001368,C,S,0
sciqa_001372,B,N,0
sciqa_001374,A,A,1
sciqa_001378,A,A,1
sciqa_001381,C,S,0
sciqa_001382,C,A,0
sciqa_001383,C,A,0
sciqa_001384,B,S,0
sciqa_001389,D,S,0
sciqa_001394,B,S,0
sciqa_001396,B,A,0
sciqa_001397,C,S,0
sciqa_001398,D,S,0
sciqa_001400,B,S,0
sciqa_001406,A,S,0
sciqa_001410,C,S,0
sciqa_001411,C,S,0
sciqa_001412,D,A,0
sciqa_001415,D,S,0
sciqa_001417,A,S,0
sciqa_001418,A,A,1
sciqa_001419,B,S,0
sciqa_001420,A,U,0
sciqa_001421,A,T,0
sciqa_001423,C,S,0
sciqa_001424,C,S,0
sciqa_001425,A,A,1
sciqa_001428,C,C,1
sciqa_001436,D,S,0
sciqa_001437,A,A,1
sciqa_001439,D,A,0
sciqa_001446,A,S,0
sciqa_001447,B,S,0
sciqa_001450,A,S,0
sciqa_001453,C,S,0
sciqa_001454,A,S,0
sciqa_001458,A,A,1
sciqa_001461,C,S,0
sciqa_001462,B,S,0
sciqa_001465,B,S,0
sciqa_001470,B,S,0
sciqa_001472,B,A,0
sciqa_001473,A,S,0
sciqa_001476,A,A,1
sciqa_001477,B,S,0
sciqa_001478,B,S,0
sciqa_001482,B,A,0
sciqa_001484,B,A,0
sciqa_001486,A,S,0
sciqa_001487,B,A,0
sciqa_001492,B,S,0
sciqa_001494,A,A,1
sciqa_001496,B,B,1
sciqa_001497,A,,0
sciqa_001501,B,S,0
sciqa_001504,C,S,0
sciqa_001505,B,A,0
sciqa_001507,D,S,0
sciqa_001510,A,S,0
sciqa_001514,B,S,0
sciqa_001515,A,S,0
sciqa_001516,B,S,0
sciqa_001521,B,A,0
sciqa_001523,A,S,0
sciqa_001524,B,B,1
sciqa_001525,B,A,0
sciqa_001526,A,S,0
sciqa_001527,C,N,0
sciqa_001531,A,S,0
sciqa_001537,C,S,0
sciqa_001540,B,N,0
sciqa_001541,C,S,0
sciqa_001542,A,S,0
sciqa_001544,C,A,0
sciqa_001545,A,N,0
sciqa_001546,A,S,0
sciqa_001547,B,A,0
sciqa_001548,A,S,0
sciqa_001549,A,A,1
sciqa_001553,D,S,0
sciqa_001554,A,A,1
sciqa_001558,A,,0
sciqa_001559,C,S,0
sciqa_001560,B,B,1
sciqa_001561,A,A,1
sciqa_001562,B,S,0
sciqa_001563,C,A,0
sciqa_001564,B,S,0
sciqa_001566,A,S,0
sciqa_001568,A,A,1
sciqa_001570,A,A,1
sciqa_001571,B,S,0
sciqa_001573,A,A,1
sciqa_001574,B,B,1
sciqa_001577,A,A,1
sciqa_001580,C,C,1
sciqa_001583,C,S,0
sciqa_001586,D,S,0
sciqa_001591,C,S,0
sciqa_001593,C,A,0
sciqa_001594,A,C,0
sciqa_001595,C,S,0
sciqa_001597,B,A,0
sciqa_001598,C,C,1
sciqa_001599,D,S,0
sciqa_001602,A,A,1
sciqa_001606,A,S,0
sciqa_001607,A,A,1
sciqa_001609,B,N,0
sciqa_001610,B,,0
sciqa_001612,B,N,0
sciqa_001617,C,A,0
sciqa_001618,B,B,1
sciqa_001619,C,S,0
sciqa_001621,B,S,0
sciqa_001623,A,A,1
sciqa_001625,C,S,0
sciqa_001627,A,S,0
sciqa_001628,A,S,0
sciqa_001629,D,S,0
sciqa_001630,B,S,0
sciqa_001632,A,A,1
sciqa_001636,A,A,1
sciqa_001639,B,S,0
sciqa_001641,C,S,0
sciqa_001644,A,A,1
sciqa_001647,A,A,1
sciqa_001648,A,S,0
sciqa_001649,A,A,1
sciqa_001650,A,A,1
sciqa_001652,B,S,0
sciqa_001654,A,S,0
sciqa_001655,C,C,1
sciqa_001657,A,,0
sciqa_001659,C,C,1
sciqa_001660,C,S,0
sciqa_001661,C,S,0
sciqa_001662,C,C,1
sciqa_001664,A,U,0
sciqa_001665,A,S,0
sciqa_001666,B,A,0
sciqa_001669,B,S,0
sciqa_001670,A,A,1
sciqa_001671,D,S,0
sciqa_001672,B,A,0
sciqa_001673,A,A,1
sciqa_001678,D,S,0
sciqa_001681,C,A,0
sciqa_001685,B,S,0
sciqa_001697,A,S,0
sciqa_001699,C,S,0
sciqa_001703,A,S,0
sciqa_001704,D,S,0
sciqa_001705,B,S,0
sciqa_001706,C,S,0
sciqa_001709,C,C,1
sciqa_001714,A,A,1
sciqa_001717,A,S,0
sciqa_001718,D,S,0
sciqa_001721,A,A,1
sciqa_001723,A,A,1
sciqa_001724,D,A,0
sciqa_001725,A,S,0
sciqa_001726,B,S,0
sciqa_001727,A,S,0
sciqa_001729,C,S,0
sciqa_001730,B,I,0
sciqa_001732,B,I,0
sciqa_001733,E,E,1
sciqa_001734,C,S,0
sciqa_001737,C,A,0
sciqa_001740,A,T,0
sciqa_001742,C,C,1
sciqa_001744,B,S,0
sciqa_001745,B,S,0
sciqa_001746,A,S,0
sciqa_001747,D,S,0
sciqa_001748,B,S,0
sciqa_001752,B,S,0
sciqa_001755,B,A,0
sciqa_001757,C,C,1
sciqa_001759,B,B,1
sciqa_001760,A,A,1
sciqa_001765,B,S,0
sciqa_001766,B,A,0
sciqa_001768,A,S,0
sciqa_001772,B,S,0
sciqa_001775,A,S,0
sciqa_001776,D,S,0
sciqa_001780,A,U,0
sciqa_001781,B,S,0
sciqa_001782,A,A,1
sciqa_001785,A,S,0
sciqa_001786,D,S,0
sciqa_001788,A,S,0
sciqa_001789,A,A,1
sciqa_001791,C,A,0
sciqa_001793,D,D,1
sciqa_001794,C,S,0
sciqa_001795,A,S,0
sciqa_001796,C,C,1
sciqa_001801,B,,0
sciqa_001804,B,S,0
sciqa_001806,B,T,0
sciqa_001811,A,S,0
sciqa_001814,C,A,0
sciqa_001816,B,B,1
sciqa_001817,A,A,1
sciqa_001818,B,S,0
sciqa_001821,C,S,0
sciqa_001822,B,B,1
sciqa_001824,A,V,0
sciqa_001828,A,A,1
sciqa_001829,B,A,0
sciqa_001830,A,S,0
sciqa_001831,D,S,0
sciqa_001837,A,A,1
sciqa_001838,B,B,1
sciqa_001839,A,S,0
sciqa_001842,B,A,0
sciqa_001843,A,S,0
sciqa_001845,C,C,1
sciqa_001846,A,S,0
sciqa_001847,C,A,0
sciqa_001850,C,S,0
sciqa_001854,E,F,0
sciqa_001855,B,A,0
sciqa_001857,C,C,1
sciqa_001858,B,N,0
sciqa_001859,A,,0
sciqa_001861,C,S,0
sciqa_001864,A,S,0
sciqa_001866,A,A,1
sciqa_001867,B,S,0
sciqa_001868,D,A,0
sciqa_001869,A,S,0
sciqa_001870,B,A,0
sciqa_001872,C,B,0
sciqa_001873,B,S,0
sciqa_001877,C,S,0
sciqa_001881,B,A,0
sciqa_001883,D,S,0
sciqa_001884,C,S,0
sciqa_001885,A,A,1
sciqa_001886,A,A,1
sciqa_001888,A,S,0
sciqa_001890,C,S,0
sciqa_001894,A,A,1
sciqa_001897,B,I,0
sciqa_001898,C,S,0
sciqa_001900,B,S,0
sciqa_001902,A,S,0
sciqa_001903,C,S,0
sciqa_001906,C,S,0
sciqa_001907,B,,0
sciqa_001908,A,S,0
sciqa_001910,A,S,0
sciqa_001914,A,A,1
sciqa_001918,A,S,0
sciqa_001919,C,A,0
sciqa_001920,A,S,0
sciqa_001925,A,A,1
sciqa_001928,A,S,0
sciqa_001930,C,A,0
sciqa_001932,A,S,0
sciqa_001933,A,S,0
sciqa_001934,D,S,0
sciqa_001935,A,A,1
sciqa_001937,D,A,0
sciqa_001940,A,S,0
sciqa_001941,B,S,0
sciqa_001942,B,S,0
sciqa_001943,A,A,1
sciqa_001946,A,S,0
sciqa_001948,C,C,1
sciqa_001949,B,A,0
sciqa_001950,A,A,1
sciqa_001953,C,S,0
sciqa_001954,C,C,1
sciqa_001955,A,I,0
sciqa_001956,B,I,0
sciqa_001957,C,A,0
sciqa_001959,A,S,0
sciqa_001961,C,S,0
sciqa_001962,A,S,0
sciqa_001963,C,S,0
sciqa_001964,D,A,0
sciqa_001968,D,S,0
sciqa_001970,D,S,0
sciqa_001972,C,,0
sciqa_001974,D,A,0
sciqa_001979,A,N,0
sciqa_001980,B,S,0
sciqa_001982,C,A,0
sciqa_001985,B,S,0
sciqa_001987,C,S,0
sciqa_001989,B,B,1
sciqa_001991,C,C,1
sciqa_001992,B,B,1
sciqa_001993,A,S,0
sciqa_001994,C,C,1
sciqa_001995,A,S,0
sciqa_001998,C,A,0
sciqa_001999,B,A,0
sciqa_002001,B,B,1
sciqa_002002,A,S,0
sciqa_002003,A,S,0
sciqa_002004,B,S,0
sciqa_002005,A,S,0
sciqa_002008,B,S,0
sciqa_002010,B,A,0
sciqa_002011,B,B,1
sciqa_002015,A,A,1
sciqa_002019,A,S,0
sciqa_002020,B,S,0
sciqa_002022,D,A,0
sciqa_002023,A,S,0
sciqa_002024,D,S,0
sciqa_002025,B,A,0
sciqa_002026,B,H,0
sciqa_002029,B,B,1
sciqa_002034,B,S,0
sciqa_002035,A,A,1
sciqa_002036,B,S,0
sciqa_002038,B,A,0
sciqa_002039,D,S,0
