id,gold,pred,correct
mmstar_000398,C,C,1
mmstar_001308,B,B,1
mmstar_000190,C,C,1
mmstar_000764,A,,0
mmstar_000561,B,B,1
mmstar_000575,B,,0
mmstar_000459,D,D,1
mmstar_001019,C,C,1
mmstar_000162,A,A,1
mmstar_001410,B,B,1
mmstar_000637,A,S,0
mmstar_001150,C,H,0
mmstar_000503,C,S,0
mmstar_001023,D,,0
mmstar_000280,D,C,0
mmstar_001332,A,C,0
mmstar_001066,A,C,0
mmstar_000099,D,D,1
mmstar_001481,B,A,0
mmstar_001258,B,S,0
mmstar_000869,B,B,1
mmstar_000855,C,S,0
mmstar_000178,A,,0
mmstar_001491,C,B,0
mmstar_000366,A,A,1
mmstar_000707,D,D,1
mmstar_000084,D,,0
mmstar_001339,B,H,0
mmstar_001473,A,,0
mmstar_000559,B,B,1
mmstar_001490,A,,0
mmstar_000889,B,B,1
mmstar_000359,B,B,1
mmstar_001113,C,,0
mmstar_000522,B,B,1
mmstar_000770,C,S,0
mmstar_000438,B,,0
mmstar_001098,C,P,0
mmstar_001180,A,A,1
mmstar_000200,A,A,1
mmstar_000257,A,C,0
mmstar_001065,A,A,1
mmstar_000805,C,C,1
mmstar_000295,C,,0
mmstar_000746,B,B,1
mmstar_000423,A,,0
mmstar_000118,B,,0
mmstar_001462,D,B,0
mmstar_000215,D,I,0
mmstar_001335,A,S,0
mmstar_000054,A,A,1
mmstar_001292,A,C,0
mmstar_000446,D,,0
mmstar_000781,A,,0
mmstar_001213,C,C,1
mmstar_000375,B,B,1
mmstar_001123,C,C,1
mmstar_000139,B,D,0
mmstar_000638,C,C,1
mmstar_000397,D,D,1
mmstar_000962,A,S,0
mmstar_000320,B,D,0
mmstar_000246,D,D,1
mmstar_001047,C,B,0
mmstar_000191,B,B,1
mmstar_000264,A,A,1
mmstar_001367,B,,0
mmstar_000465,D,,0
mmstar_001420,B,J,0
mmstar_000695,D,D,1
mmstar_000325,A,B,0
mmstar_000481,B,B,1
mmstar_001413,D,A,0
mmstar_000930,A,,0
mmstar_000960,A,N,0
mmstar_000242,A,A,1
mmstar_000806,D,D,1
mmstar_000597,C,,0
mmstar_000780,B,A,0
mmstar_000987,A,A,1
mmstar_000515,D,B,0
mmstar_000594,B,B,1
mmstar_001202,C,C,1
mmstar_001127,B,,0
mmstar_000414,C,I,0
mmstar_001128,C,B,0
mmstar_001403,B,A,0
mmstar_000915,B,,0
mmstar_000485,C,,0
mmstar_001381,B,,0
mmstar_000443,C,,0
mmstar_000210,B,B,1
mmstar_001055,B,B,1
mmstar_000938,C,A,0
mmstar_001312,C,C,1
mmstar_000383,D,,0
mmstar_001223,D,,0
mmstar_001041,C,,0
mmstar_000955,B,S,0
mmstar_001048,C,B,0
mmstar_000355,A,,0
mmstar_001321,C,A,0
mmstar_000836,D,,0
mmstar_000926,C,E,0
mmstar_000568,B,A,0
mmstar_000460,A,C,0
mmstar_000709,B,B,1
mmstar_000019,B,D,0
mmstar_001186,B,B,1
mmstar_000016,A,B,0
mmstar_001089,B,C,0
mmstar_000308,C,,0
mmstar_000073,D,A,0
mmstar_001099,B,C,0
mmstar_000052,C,A,0
mmstar_001009,A,E,0
mmstar_001262,D,B,0
mmstar_000733,B,A,0
mmstar_000886,B,B,1
mmstar_001282,C,E,0
mmstar_000815,A,,0
mmstar_000574,A,A,1
mmstar_000456,B,,0
mmstar_001268,A,C,0
mmstar_000466,C,,0
mmstar_000658,D,D,1
mmstar_001173,A,B,0
mmstar_001051,A,,0
mmstar_000249,A,A,1
mmstar_000830,B,B,1
mmstar_000778,A,B,0
mmstar_000227,B,B,1
mmstar_000247,A,A,1
mmstar_001305,B,C,0
mmstar_001377,D,B,0
mmstar_001254,A,V,0
mmstar_000170,B,A,0
mmstar_000294,A,A,1
mmstar_001046,A,A,1
mmstar_001234,D,C,0
mmstar_000750,A,A,1
mmstar_000089,A,A,1
mmstar_000661,D,A,0
mmstar_001172,A,B,0
mmstar_001220,C,B,0
mmstar_001437,B,B,1
mmstar_001158,D,D,1
mmstar_000524,A,C,0
mmstar_000109,A,A,1
mmstar_001091,B,A,0
mmstar_000494,C,B,0
mmstar_000852,A,A,1
mmstar_000497,D,A,0
mmstar_001201,D,D,1
mmstar_000834,C,C,1
mmstar_000798,B,A,0
mmstar_000519,D,,0
mmstar_000600,A,A,1
mmstar_001469,B,B,1
mmstar_000604,A,,0
mmstar_000816,A,S,0
mmstar_000358,A,A,1
mmstar_001345,C,C,1
mmstar_001257,A,S,0
mmstar_001133,D,,0
mmstar_000867,B,B,1
mmstar_000181,B,S,0
mmstar_000587,C,A,0
mmstar_000122,D,C,0
mmstar_000948,C,C,1
mmstar_000391,D,D,1
mmstar_000165,B,,0
mmstar_000449,B,,0
mmstar_000838,D,D,1
mmstar_001233,C,,0
mmstar_000401,D,,0
mmstar_000149,B,A,0
mmstar_000894,B,S,0
mmstar_001470,A,E,0
mmstar_001094,B,B,1
mmstar_001279,A,I,0
mmstar_000037,B,B,1
mmstar_000428,B,B,1
mmstar_001018,C,C,1
mmstar_000566,A,A,1
mmstar_000769,D,,0
mmstar_000949,A,,0
mmstar_000013,B,C,0
mmstar_000727,B,B,1
mmstar_001182,A,S,0
mmstar_000799,D,B,0
mmstar_000095,C,C,1
mmstar_000846,C,C,1
mmstar_000348,A,S,0
mmstar_000487,A,A,1
mmstar_001199,A,A,1
mmstar_001117,D,A,0
mmstar_001210,C,C,1
mmstar_000500,A,A,1
mmstar_001008,A,D,0
mmstar_001287,A,A,1
mmstar_000411,D,D,1
mmstar_001281,A,A,1
mmstar_001056,A,A,1
mmstar_000316,D,D,1
mmstar_000251,D,B,0
mmstar_001007,B,C,0
mmstar_001236,C,C,1
mmstar_001404,A,S,0
mmstar_001102,A,,0
mmstar_001264,C,B,0
mmstar_000844,C,A,0
mmstar_000760,D,D,1
mmstar_000376,C,,0
mmstar_001238,A,A,1
mmstar_001087,C,C,1
mmstar_000270,B,D,0
mmstar_001037,D,A,0
mmstar_000986,D,D,1
mmstar_000788,B,B,1
mmstar_000161,D,D,1
mmstar_000392,A,A,1
mmstar_001240,B,C,0
mmstar_000207,A,A,1
mmstar_001136,A,A,1
mmstar_000507,C,S,0
mmstar_001042,C,C,1
mmstar_000665,C,A,0
mmstar_000523,A,D,0
mmstar_001181,C,C,1
mmstar_000893,B,B,1
mmstar_000205,B,B,1
mmstar_000335,D,C,0
mmstar_000458,C,,0
mmstar_001247,C,C,1
mmstar_000076,A,,0
mmstar_000362,B,I,0
mmstar_001301,A,A,1
mmstar_001439,B,S,0
mmstar_000407,C,,0
mmstar_001444,D,B,0
mmstar_000977,B,B,1
mmstar_001028,B,B,1
mmstar_001118,A,,0
mmstar_000560,B,B,1
mmstar_000499,B,B,1
mmstar_000323,C,,0
mmstar_000093,B,B,1
mmstar_000862,B,B,1
mmstar_001022,D,,0
mmstar_000840,B,S,0
mmstar_000763,D,A,0
mmstar_000564,D,,0
mmstar_000032,D,C,0
mmstar_000364,D,D,1
mmstar_000667,B,,0
mmstar_000440,A,B,0
mmstar_000633,C,C,1
mmstar_001251,B,D,0
mmstar_000642,B,A,0
mmstar_000416,A,,0
mmstar_000452,B,B,1
mmstar_000081,D,D,1
mmstar_001370,A,A,1
mmstar_000820,A,A,1
mmstar_001466,A,A,1
mmstar_000311,B,A,0
mmstar_000873,A,C,0
mmstar_000450,D,S,0
mmstar_001076,C,C,1
mmstar_001366,B,I,0
mmstar_001291,D,S,0
mmstar_000721,C,,0
mmstar_000106,C,A,0
mmstar_001146,A,A,1
mmstar_000888,D,,0
mmstar_000533,B,,0
mmstar_000730,B,B,1
mmstar_000105,D,C,0
mmstar_000266,C,C,1
mmstar_001371,A,B,0
mmstar_001214,D,D,1
mmstar_001405,C,,0
mmstar_000978,D,D,1
mmstar_001488,D,E,0
mmstar_000039,B,A,0
mmstar_000339,C,,0
mmstar_000961,B,,0
mmstar_001212,D,D,1
mmstar_000525,B,A,0
mmstar_000189,B,B,1
mmstar_001111,B,B,1
mmstar_000732,C,,0
mmstar_000005,D,D,1
mmstar_000442,C,A,0
mmstar_001353,B,B,1
mmstar_000861,A,A,1
mmstar_001356,C,T,0
mmstar_001383,C,A,0
mmstar_001324,D,B,0
mmstar_001399,B,D,0
mmstar_000878,A,A,1
mmstar_001138,C,A,0
mmstar_001194,D,A,0
mmstar_000851,A,N,0
mmstar_001147,D,D,1
mmstar_000301,B,B,1
mmstar_001438,A,C,0
mmstar_000718,D,,0
mmstar_001245,B,C,0
mmstar_000998,B,S,0
mmstar_000654,C,C,1
mmstar_001135,C,C,1
mmstar_000329,D,,0
mmstar_000279,A,,0
mmstar_000277,B,B,1
mmstar_000919,C,C,1
mmstar_000349,B,B,1
mmstar_001468,C,C,1
mmstar_001211,A,A,1
mmstar_000065,B,B,1
mmstar_001484,D,B,0
mmstar_001093,C,C,1
mmstar_000410,A,A,1
mmstar_000689,D,D,1
mmstar_000177,A,A,1
mmstar_000534,B,S,0
mmstar_000117,C,A,0
mmstar_000372,B,A,0
mmstar_001034,A,C,0
mmstar_000628,A,A,1
mmstar_000821,C,C,1
mmstar_000669,B,A,0
mmstar_000063,B,B,1
mmstar_000735,B,B,1
mmstar_000951,C,S,0
mmstar_001025,A,A,1
mmstar_000042,A,A,1
mmstar_000167,A,A,1
mmstar_000809,D,S,0
mmstar_001100,B,Z,0
mmstar_000313,D,,0
mmstar_000296,B,B,1
mmstar_000490,D,D,1
mmstar_000543,C,A,0
mmstar_000641,C,A,0
mmstar_000290,C,B,0
mmstar_000617,A,S,0
mmstar_001314,B,S,0
mmstar_000779,C,A,0
mmstar_000910,D,,0
mmstar_000212,A,,0
mmstar_000979,B,X,0
mmstar_000555,A,A,1
mmstar_001058,D,,0
mmstar_000672,B,B,1
mmstar_000317,A,,0
mmstar_001081,B,A,0
mmstar_000535,B,N,0
mmstar_001296,B,A,0
mmstar_001039,D,D,1
mmstar_000432,D,,0
mmstar_000828,C,A,0
mmstar_000621,A,S,0
mmstar_001161,B,B,1
mmstar_000287,B,,0
mmstar_000451,A,A,1
mmstar_001013,C,F,0
mmstar_000528,B,S,0
mmstar_000300,D,C,0
mmstar_000752,D,B,0
mmstar_000622,C,,0
mmstar_000995,A,,0
mmstar_001219,B,B,1
mmstar_000034,D,D,1
mmstar_000286,B,D,0
mmstar_000314,C,S,0
mmstar_000333,D,D,1
mmstar_000182,B,B,1
mmstar_000049,A,A,1
mmstar_000102,B,A,0
mmstar_000687,A,S,0
mmstar_000041,B,B,1
mmstar_001390,C,,0
mmstar_000275,C,C,1
mmstar_000675,D,A,0
mmstar_001327,C,A,0
mmstar_001137,D,A,0
mmstar_000749,B,B,1
mmstar_000908,A,A,1
mmstar_000437,A,S,0
mmstar_000491,A,A,1
mmstar_000141,D,,0
mmstar_000706,D,D,1
mmstar_000973,D,B,0
mmstar_000790,D,D,1
mmstar_000858,C,C,1
mmstar_000309,D,A,0
mmstar_000705,C,,0
mmstar_000138,D,D,1
mmstar_000469,B,,0
mmstar_001422,A,P,0
mmstar_000474,B,B,1
mmstar_000463,B,C,0
mmstar_001167,A,A,1
mmstar_000548,C,S,0
mmstar_000144,C,A,0
mmstar_000116,B,,0
mmstar_000784,D,B,0
mmstar_000682,B,B,1
mmstar_000020,B,A,0
mmstar_000829,C,B,0
mmstar_000683,A,A,1
mmstar_000745,B,B,1
mmstar_001114,C,X,0
mmstar_000337,A,A,1
mmstar_000237,D,D,1
mmstar_000859,D,,0
mmstar_001460,B,A,0
mmstar_000045,C,A,0
mmstar_000692,A,A,1
mmstar_000082,D,D,1
mmstar_001299,D,K,0
mmstar_000700,B,B,1
mmstar_001106,A,A,1
mmstar_000751,C,A,0
mmstar_000899,A,A,1
mmstar_000489,B,B,1
mmstar_001026,D,D,1
mmstar_000051,D,D,1
mmstar_000129,A,A,1
mmstar_001463,D,S,0
mmstar_001350,A,D,0
mmstar_000086,A,A,1
mmstar_000380,D,C,0
mmstar_000187,A,,0
mmstar_000192,A,A,1
mmstar_000985,B,,0
mmstar_000356,D,B,0
mmstar_000639,A,A,1
mmstar_000001,B,A,0
mmstar_001143,A,A,1
mmstar_001003,A,X,0
mmstar_001092,B,B,1
mmstar_001450,A,D,0
mmstar_000175,B,B,1
mmstar_001465,B,M,0
mmstar_001401,B,,0
mmstar_001222,D,D,1
mmstar_000067,B,B,1
mmstar_001285,D,A,0
mmstar_000026,B,A,0
mmstar_000472,B,B,1
mmstar_000868,A,A,1
mmstar_001456,C,,0
mmstar_001152,D,,0
mmstar_000080,A,A,1
mmstar_000140,A,,0
mmstar_000134,A,A,1
mmstar_000897,A,A,1
mmstar_001391,A,D,0
mmstar_000263,D,,0
mmstar_000435,B,A,0
mmstar_000222,B,,0
mmstar_001411,A,,0
mmstar_000591,C,C,1
mmstar_000988,C,C,1
mmstar_000722,A,A,1
mmstar_001237,B,B,1
mmstar_001095,B,B,1
mmstar_001000,A,P,0
mmstar_000662,A,A,1
mmstar_001183,C,C,1
mmstar_001275,A,D,0
mmstar_001277,B,,0
mmstar_000483,C,A,0
mmstar_000125,B,A,0
mmstar_000673,A,A,1
mmstar_000143,C,A,0
mmstar_001253,B,,0
mmstar_000248,B,B,1
mmstar_000180,C,A,0
mmstar_000693,C,S,0
mmstar_000866,A,A,1
mmstar_000728,D,,0
mmstar_001062,A,A,1
mmstar_000993,A,A,1
mmstar_000651,B,A,0
mmstar_000580,B,,0
mmstar_000146,B,A,0
mmstar_001107,D,D,1
mmstar_001084,C,C,1
mmstar_000365,A,B,0
mmstar_000647,C,A,0
mmstar_000378,B,,0
mmstar_001445,B,N,0
mmstar_000636,C,C,1
mmstar_000742,C,C,1
mmstar_001271,A,C,0
mmstar_000581,D,A,0
mmstar_001467,C,C,1
mmstar_000501,C,A,0
mmstar_000048,B,B,1
mmstar_001185,A,A,1
mmstar_000537,C,,0
mmstar_001435,D,,0
mmstar_001482,B,S,0
mmstar_000028,A,A,1
mmstar_000643,D,,0
mmstar_001050,B,A,0
mmstar_000923,A,A,1
mmstar_000612,B,B,1
mmstar_001165,B,V,0
mmstar_000283,C,B,0
mmstar_000761,D,D,1
mmstar_000171,A,A,1
mmstar_001179,C,,0
mmstar_000602,B,A,0
mmstar_000214,D,D,1
mmstar_000354,A,A,1
mmstar_000060,D,D,1
mmstar_001368,B,S,0
mmstar_000744,B,A,0
mmstar_000343,C,,0
mmstar_000230,B,B,1
mmstar_000083,D,D,1
mmstar_000150,B,,0
mmstar_000717,B,,0
mmstar_000671,D,D,1
mmstar_000884,B,,0
mmstar_001425,B,B,1
mmstar_000304,D,,0
mmstar_001407,D,D,1
mmstar_001273,B,B,1
mmstar_000719,A,,0
mmstar_000282,B,,0
mmstar_001153,C,C,1
mmstar_001398,B,S,0
mmstar_001175,D,D,1
mmstar_001354,A,D,0
mmstar_001126,C,C,1
mmstar_001119,A,T,0
mmstar_001307,A,A,1
mmstar_001224,D,,0
mmstar_001304,D,X,0
mmstar_000152,C,C,1
mmstar_000678,A,A,1
mmstar_000030,A,A,1
mmstar_000184,A,A,1
mmstar_001063,D,,0
mmstar_001174,C,C,1
mmstar_000676,A,A,1
mmstar_000352,D,,0
mmstar_000557,D,D,1
mmstar_000127,A,C,0
mmstar_000400,C,,0
mmstar_000021,B,D,0
mmstar_000958,B,S,0
mmstar_000436,B,,0
mmstar_000657,A,A,1
mmstar_000972,D,C,0
mmstar_000711,C,C,1
mmstar_000111,B,D,0
mmstar_000471,D,D,1
mmstar_000552,A,,0
mmstar_000036,B,B,1
mmstar_000012,A,,0
mmstar_000803,A,A,1
mmstar_000130,C,A,0
mmstar_001433,B,C,0
mmstar_001249,B,B,1
mmstar_001487,C,B,0
mmstar_000835,B,S,0
mmstar_000626,B,B,1
mmstar_000338,A,A,1
mmstar_000381,C,S,0
mmstar_001355,C,A,0
mmstar_000879,A,A,1
mmstar_001303,D,D,1
mmstar_000874,B,,0
mmstar_000956,D,S,0
mmstar_000697,B,B,1
mmstar_001446,A,A,1
mmstar_000023,A,A,1
mmstar_000640,C,,0
mmstar_000069,D,D,1
mmstar_000997,A,A,1
mmstar_001189,A,A,1
mmstar_001177,B,C,0
mmstar_001064,D,D,1
mmstar_000804,A,B,0
mmstar_001139,A,A,1
mmstar_001265,C,H,0
mmstar_000701,C,,0
mmstar_000516,D,,0
mmstar_000367,C,D,0
mmstar_001454,A,A,1
mmstar_001319,A,H,0
mmstar_000235,D,,0
mmstar_000514,C,D,0
mmstar_000933,C,A,0
mmstar_000505,D,A,0
mmstar_001021,C,,0
mmstar_001144,B,B,1
mmstar_000185,B,,0
mmstar_001030,A,E,0
mmstar_000573,A,C,0
mmstar_000473,C,D,0
mmstar_000845,B,B,1
mmstar_000827,C,C,1
mmstar_000775,A,A,1
mmstar_000968,A,D,0
mmstar_001200,C,C,1
mmstar_001121,D,B,0
mmstar_000492,D,C,0
mmstar_000822,C,,0
mmstar_000954,C,C,1
mmstar_000415,A,,0
mmstar_000043,A,A,1
mmstar_000131,A,A,1
mmstar_001159,D,D,1
mmstar_001348,B,A,0
mmstar_001408,C,F,0
mmstar_000715,C,,0
mmstar_000394,C,,0
mmstar_001387,A,H,0
mmstar_000014,A,I,0
mmstar_001337,D,S,0
mmstar_001261,B,S,0
mmstar_001218,C,A,0
mmstar_000098,B,,0
mmstar_001338,D,B,0
mmstar_001193,A,A,1
mmstar_000429,B,B,1
mmstar_001297,C,C,1
mmstar_001347,D,B,0
mmstar_001157,C,J,0
mmstar_000231,C,S,0
mmstar_000814,A,A,1
mmstar_000585,A,D,0
mmstar_000917,B,B,1
mmstar_000047,C,,0
mmstar_000142,C,A,0
mmstar_000174,B,B,1
mmstar_000278,C,D,0
mmstar_000563,B,S,0
mmstar_001166,C,,0
mmstar_001072,C,C,1
mmstar_001426,B,A,0
mmstar_001164,D,,0
mmstar_000797,A,,0
mmstar_001284,B,S,0
mmstar_000091,A,A,1
mmstar_000549,B,S,0
mmstar_000186,A,A,1
mmstar_000808,B,B,1
mmstar_001052,D,A,0
mmstar_000361,B,B,1
mmstar_001255,D,B,0
mmstar_001272,C,C,1
mmstar_000656,B,B,1
mmstar_001320,C,A,0
mmstar_000053,B,B,1
mmstar_000340,B,,0
mmstar_000716,D,,0
mmstar_000696,A,A,1
mmstar_001378,C,,0
mmstar_001485,A,,0
mmstar_000293,A,,0
mmstar_000713,A,A,1
mmstar_000694,A,A,1
mmstar_000306,D,A,0
mmstar_000578,A,A,1
mmstar_001472,A,A,1
mmstar_000970,B,B,1
mmstar_000947,B,B,1
mmstar_000648,B,C,0
mmstar_001318,B,G,0
mmstar_001416,A,A,1
mmstar_001187,A,,0
mmstar_000699,A,A,1
mmstar_000284,A,B,0
mmstar_001075,B,B,1
mmstar_000100,C,A,0
mmstar_001044,A,,0
mmstar_000157,B,A,0
mmstar_000882,A,A,1
mmstar_000148,C,A,0
mmstar_000057,A,B,0
mmstar_001389,B,A,0
mmstar_001142,D,D,1
mmstar_000066,B,A,0
mmstar_000220,C,C,1
mmstar_001315,D,A,0
mmstar_000168,A,A,1
mmstar_001031,C,,0
mmstar_001096,C,A,0
mmstar_001386,A,A,1
mmstar_000135,A,A,1
mmstar_001409,B,,0
mmstar_001431,A,C,0
mmstar_000785,C,C,1
mmstar_000077,A,A,1
mmstar_000757,B,A,0
mmstar_001464,C,C,1
mmstar_001043,A,,0
mmstar_000674,B,,0
mmstar_000395,A,,0
mmstar_000223,D,D,1
mmstar_000936,B,,0
mmstar_001477,D,B,0
mmstar_000219,D,D,1
mmstar_000197,B,B,1
mmstar_001342,C,N,0
mmstar_001086,A,,0
mmstar_000595,A,A,1
mmstar_001421,A,P,0
mmstar_001070,B,,0
mmstar_000213,A,,0
mmstar_000905,C,,0
mmstar_001104,B,B,1
mmstar_000593,C,C,1
mmstar_000762,B,,0
mmstar_000406,B,B,1
mmstar_001393,C,C,1
mmstar_000666,B,A,0
mmstar_001060,D,X,0
mmstar_000619,B,A,0
mmstar_000123,A,C,0
mmstar_000357,B,B,1
mmstar_000110,B,,0
mmstar_000379,D,,0
mmstar_000292,D,A,0
mmstar_000842,D,S,0
mmstar_000880,A,A,1
mmstar_000885,C,,0
mmstar_000510,D,A,0
mmstar_000250,D,B,0
mmstar_000484,B,,0
mmstar_000935,C,,0
mmstar_000546,B,A,0
mmstar_000427,D,,0
mmstar_001215,D,D,1
mmstar_000625,B,A,0
mmstar_000324,C,C,1
mmstar_001010,C,X,0
mmstar_001083,B,,0
mmstar_000233,A,A,1
mmstar_000010,D,D,1
mmstar_000238,D,D,1
mmstar_000289,D,A,0
mmstar_001197,D,D,1
mmstar_000831,B,B,1
mmstar_000444,B,,0
mmstar_000547,A,C,0
mmstar_000258,C,,0
mmstar_001365,D,D,1
mmstar_000530,A,S,0
mmstar_001243,D,I,0
mmstar_000179,A,,0
mmstar_000195,B,,0
mmstar_001040,A,A,1
mmstar_000914,B,B,1
mmstar_000241,D,D,1
mmstar_001495,B,S,0
mmstar_000847,C,C,1
mmstar_000810,A,,0
mmstar_000302,D,B,0
mmstar_001326,B,A,0
mmstar_000430,B,,0
mmstar_001097,D,D,1
mmstar_000408,C,,0
mmstar_001203,A,B,0
mmstar_000172,B,B,1
mmstar_000773,D,A,0
mmstar_000350,A,,0
mmstar_000860,D,,0
mmstar_000088,B,A,0
mmstar_000431,C,C,1
mmstar_000509,A,A,1
mmstar_000133,D,D,1
mmstar_000553,A,A,1
mmstar_000841,A,C,0
mmstar_000322,D,D,1
mmstar_000038,A,A,1
mmstar_001024,C,,0
mmstar_001432,A,S,0
mmstar_000055,A,A,1
mmstar_000875,B,B,1
mmstar_001074,B,A,0
mmstar_000819,D,D,1
mmstar_000025,B,,0
mmstar_000000,A,A,1
mmstar_000684,B,,0
mmstar_001049,D,S,0
mmstar_001054,D,,0
mmstar_001120,C,B,0
mmstar_001067,A,,0
mmstar_000677,A,,0
mmstar_000542,B,S,0
mmstar_000991,A,A,1
mmstar_000470,D,D,1
mmstar_001263,B,C,0
mmstar_000891,C,C,1
mmstar_000902,C,C,1
mmstar_000596,A,A,1
mmstar_000681,D,,0
mmstar_001032,B,,0
