id,gold,pred,correct
mmstar_001413,D,A,0
mmstar_000930,A,A,1
mmstar_000960,A,A,1
mmstar_000242,A,A,1
mmstar_000806,D,A,0
mmstar_000597,C,,0
mmstar_000780,B,A,0
mmstar_000987,A,A,1
mmstar_000515,D,,0
mmstar_000594,B,,0
mmstar_001202,C,A,0
mmstar_001127,B,E,0
mmstar_000414,C,,0
mmstar_001128,C,A,0
mmstar_001403,B,B,1
mmstar_000915,B,A,0
mmstar_000485,C,,0
mmstar_001381,B,S,0
mmstar_000443,C,,0
mmstar_000210,B,,0
mmstar_001055,B,A,0
mmstar_000938,C,,0
mmstar_001312,C,A,0
mmstar_000383,D,,0
mmstar_001223,D,A,0
mmstar_001041,C,A,0
mmstar_000955,B,,0
mmstar_001048,C,A,0
mmstar_000355,A,A,1
mmstar_001321,C,A,0
mmstar_000836,D,,0
mmstar_000926,C,A,0
mmstar_000568,B,A,0
mmstar_000460,A,,0
mmstar_000709,B,,0
mmstar_000019,B,,0
mmstar_001186,B,A,0
mmstar_000016,A,A,1
mmstar_001089,B,A,0
mmstar_000308,C,,0
mmstar_000073,D,A,0
mmstar_001099,B,A,0
mmstar_000052,C,,0
mmstar_001009,A,,0
mmstar_001262,D,C,0
mmstar_000733,B,A,0
mmstar_000886,B,A,0
mmstar_001282,C,A,0
mmstar_000815,A,,0
mmstar_000574,A,,0
mmstar_000456,B,,0
mmstar_001268,A,A,1
mmstar_000466,C,,0
mmstar_000658,D,A,0
mmstar_001173,A,A,1
mmstar_001051,A,A,1
mmstar_000249,A,,0
mmstar_000830,B,,0
mmstar_000778,A,D,0
mmstar_000227,B,A,0
mmstar_000247,A,A,1
mmstar_001305,B,A,0
mmstar_001377,D,A,0
mmstar_001254,A,A,1
mmstar_000170,B,A,0
mmstar_000294,A,A,1
mmstar_001046,A,,0
mmstar_001234,D,B,0
mmstar_000750,A,,0
mmstar_000089,A,A,1
mmstar_000661,D,A,0
mmstar_001172,A,A,1
mmstar_001220,C,A,0
mmstar_001437,B,F,0
mmstar_001158,D,A,0
mmstar_000524,A,A,1
mmstar_000109,A,,0
mmstar_001091,B,A,0
mmstar_000494,C,,0
mmstar_000852,A,A,1
mmstar_000497,D,,0
mmstar_001201,D,A,0
mmstar_000834,C,,0
mmstar_000798,B,A,0
mmstar_000519,D,,0
mmstar_000600,A,A,1
mmstar_001469,B,B,1
mmstar_000604,A,A,1
mmstar_000816,A,A,1
mmstar_000358,A,A,1
mmstar_001345,C,,0
mmstar_001257,A,A,1
mmstar_001133,D,E,0
mmstar_000867,B,A,0
mmstar_000181,B,,0
mmstar_000587,C,A,0
mmstar_000122,D,,0
mmstar_000948,C,A,0
mmstar_000391,D,,0
mmstar_000165,B,B,1
mmstar_000449,B,,0
mmstar_000838,D,A,0
mmstar_001233,C,A,0
mmstar_000401,D,,0
mmstar_000149,B,A,0
mmstar_000894,B,,0
mmstar_001470,A,A,1
mmstar_001094,B,A,0
mmstar_001279,A,A,1
mmstar_000037,B,B,1
mmstar_000428,B,,0
mmstar_001018,C,A,0
mmstar_000566,A,A,1
mmstar_000769,D,A,0
mmstar_000949,A,B,0
mmstar_000013,B,,0
mmstar_000727,B,A,0
mmstar_001182,A,E,0
mmstar_000799,D,E,0
mmstar_000095,C,,0
mmstar_000846,C,,0
mmstar_000348,A,A,1
mmstar_000487,A,,0
mmstar_001199,A,A,1
mmstar_001117,D,A,0
mmstar_001210,C,A,0
mmstar_000500,A,A,1
mmstar_001008,A,,0
mmstar_001287,A,,0
mmstar_000411,D,A,0
mmstar_001281,A,B,0
mmstar_001056,A,A,1
mmstar_000316,D,,0
mmstar_000251,D,,0
mmstar_001007,B,S,0
mmstar_001236,C,A,0
mmstar_001404,A,B,0
mmstar_001102,A,A,1
mmstar_001264,C,,0
mmstar_000844,C,A,0
mmstar_000760,D,A,0
mmstar_000376,C,A,0
mmstar_001238,A,A,1
mmstar_001087,C,A,0
mmstar_000270,B,,0
mmstar_001037,D,A,0
mmstar_000986,D,,0
mmstar_000788,B,A,0
mmstar_000161,D,,0
mmstar_000392,A,,0
mmstar_001240,B,A,0
mmstar_000207,A,B,0
mmstar_001136,A,A,1
mmstar_000507,C,A,0
mmstar_001042,C,A,0
mmstar_000665,C,A,0
mmstar_000523,A,,0
mmstar_001181,C,A,0
mmstar_000893,B,,0
mmstar_000205,B,A,0
mmstar_000335,D,,0
mmstar_000458,C,,0
mmstar_001247,C,A,0
mmstar_000076,A,,0
mmstar_000362,B,A,0
mmstar_001301,A,A,1
mmstar_001439,B,B,1
mmstar_000407,C,,0
mmstar_001444,D,B,0
mmstar_000977,B,,0
mmstar_001028,B,B,1
mmstar_001118,A,A,1
mmstar_000560,B,,0
mmstar_000499,B,,0
mmstar_000323,C,,0
mmstar_000093,B,,0
mmstar_000862,B,,0
mmstar_001022,D,A,0
mmstar_000840,B,B,1
mmstar_000763,D,,0
mmstar_000564,D,,0
mmstar_000032,D,,0
mmstar_000364,D,,0
mmstar_000667,B,,0
mmstar_000440,A,,0
mmstar_000633,C,A,0
mmstar_001251,B,,0
mmstar_000642,B,A,0
mmstar_000416,A,,0
mmstar_000452,B,,0
mmstar_000081,D,,0
mmstar_001370,A,,0
mmstar_000820,A,A,1
mmstar_001466,A,B,0
mmstar_000311,B,,0
mmstar_000873,A,A,1
mmstar_000450,D,,0
mmstar_001076,C,E,0
mmstar_001366,B,S,0
mmstar_001291,D,,0
mmstar_000721,C,A,0
mmstar_000106,C,A,0
mmstar_001146,A,A,1
mmstar_000888,D,A,0
mmstar_000533,B,,0
mmstar_000730,B,,0
mmstar_000105,D,A,0
mmstar_000266,C,,0
mmstar_001371,A,A,1
mmstar_001214,D,A,0
mmstar_001405,C,,0
mmstar_000978,D,A,0
mmstar_001488,D,,0
mmstar_000039,B,,0
mmstar_000339,C,,0
mmstar_000961,B,,0
mmstar_001212,D,A,0
mmstar_000525,B,A,0
mmstar_000189,B,,0
mmstar_001111,B,A,0
mmstar_000732,C,A,0
mmstar_000005,D,,0
mmstar_000442,C,,0
mmstar_001353,B,A,0
mmstar_000861,A,,0
mmstar_001356,C,T,0
mmstar_001383,C,A,0
mmstar_001324,D,,0
mmstar_001399,B,A,0
mmstar_000878,A,,0
mmstar_001138,C,A,0
mmstar_001194,D,A,0
mmstar_000851,A,A,1
mmstar_001147,D,A,0
mmstar_000301,B,,0
mmstar_001438,A,,0
mmstar_000718,D,A,0
mmstar_001245,B,E,0
mmstar_000998,B,E,0
mmstar_000654,C,A,0
mmstar_001135,C,A,0
mmstar_000329,D,,0
mmstar_000279,A,A,1
mmstar_000277,B,,0
mmstar_000919,C,A,0
mmstar_000349,B,,0
mmstar_001468,C,,0
mmstar_001211,A,A,1
mmstar_000065,B,A,0
mmstar_001484,D,B,0
mmstar_001093,C,E,0
mmstar_000410,A,A,1
mmstar_000689,D,A,0
mmstar_000177,A,A,1
mmstar_000534,B,A,0
mmstar_000117,C,,0
mmstar_000372,B,,0
mmstar_001034,A,A,1
mmstar_000628,A,A,1
mmstar_000821,C,A,0
mmstar_000669,B,A,0
mmstar_000063,B,,0
mmstar_000735,B,,0
mmstar_000951,C,,0
mmstar_001025,A,D,0
mmstar_000042,A,S,0
mmstar_000167,A,B,0
mmstar_000809,D,B,0
mmstar_001100,B,A,0
mmstar_000313,D,,0
mmstar_000296,B,,0
mmstar_000490,D,,0
mmstar_000543,C,,0
mmstar_000641,C,B,0
mmstar_000290,C,A,0
mmstar_000617,A,,0
mmstar_001314,B,A,0
mmstar_000779,C,,0
mmstar_000910,D,,0
mmstar_000212,A,,0
mmstar_000979,B,X,0
mmstar_000555,A,,0
mmstar_001058,D,,0
mmstar_000672,B,A,0
mmstar_000317,A,,0
mmstar_001081,B,A,0
mmstar_000535,B,A,0
mmstar_001296,B,,0
mmstar_001039,D,D,1
mmstar_000432,D,,0
mmstar_000828,C,A,0
mmstar_000621,A,A,1
mmstar_001161,B,A,0
mmstar_000287,B,,0
mmstar_000451,A,,0
mmstar_001013,C,A,0
mmstar_000528,B,,0
mmstar_000300,D,A,0
mmstar_000752,D,,0
mmstar_000622,C,,0
mmstar_000995,A,A,1
mmstar_001219,B,A,0
mmstar_000034,D,,0
mmstar_000286,B,,0
mmstar_000314,C,A,0
mmstar_000333,D,,0
mmstar_000182,B,A,0
mmstar_000049,A,B,0
mmstar_000102,B,,0
mmstar_000687,A,,0
mmstar_000041,B,,0
mmstar_001390,C,,0
mmstar_000275,C,A,0
mmstar_000675,D,,0
mmstar_001327,C,F,0
mmstar_001137,D,A,0
mmstar_000749,B,,0
mmstar_000908,A,A,1
mmstar_000437,A,,0
mmstar_000491,A,,0
mmstar_000141,D,S,0
mmstar_000706,D,,0
mmstar_000973,D,A,0
mmstar_000790,D,A,0
mmstar_000858,C,E,0
mmstar_000309,D,,0
mmstar_000705,C,A,0
mmstar_000138,D,,0
mmstar_000469,B,,0
mmstar_001422,A,C,0
mmstar_000474,B,A,0
mmstar_000463,B,,0
mmstar_001167,A,A,1
mmstar_000548,C,,0
mmstar_000144,C,A,0
mmstar_000116,B,A,0
mmstar_000784,D,,0
mmstar_000682,B,,0
mmstar_000020,B,,0
mmstar_000829,C,A,0
mmstar_000683,A,A,1
mmstar_000745,B,,0
mmstar_001114,C,A,0
mmstar_000337,A,,0
mmstar_000237,D,,0
mmstar_000859,D,,0
mmstar_001460,B,B,1
mmstar_000045,C,,0
mmstar_000692,A,,0
mmstar_000082,D,,0
mmstar_001299,D,,0
mmstar_000700,B,,0
mmstar_001106,A,A,1
mmstar_000751,C,,0
mmstar_000899,A,,0
mmstar_000489,B,,0
mmstar_001026,D,A,0
mmstar_000051,D,,0
mmstar_000129,A,A,1
mmstar_001463,D,A,0
mmstar_001350,A,,0
mmstar_000086,A,,0
mmstar_000380,D,,0
mmstar_000187,A,A,1
mmstar_000192,A,,0
mmstar_000985,B,A,0
mmstar_000356,D,A,0
mmstar_000639,A,A,1
mmstar_000001,B,,0
mmstar_001143,A,A,1
mmstar_001003,A,A,1
mmstar_001092,B,A,0
mmstar_001450,A,A,1
mmstar_000175,B,,0
mmstar_001465,B,,0
mmstar_001401,B,A,0
mmstar_001222,D,A,0
mmstar_000067,B,,0
mmstar_001285,D,,0
mmstar_000026,B,,0
mmstar_000472,B,,0
mmstar_000868,A,I,0
mmstar_001456,C,S,0
mmstar_001152,D,A,0
mmstar_000080,A,,0
mmstar_000140,A,A,1
mmstar_000134,A,,0
mmstar_000897,A,,0
mmstar_001391,A,A,1
mmstar_000263,D,,0
mmstar_000435,B,,0
mmstar_000222,B,,0
mmstar_001411,A,,0
mmstar_000591,C,A,0
mmstar_000988,C,,0
mmstar_000722,A,,0
mmstar_001237,B,,0
mmstar_001095,B,A,0
mmstar_001000,A,A,1
mmstar_000662,A,A,1
mmstar_001183,C,A,0
mmstar_001275,A,D,0
mmstar_001277,B,A,0
mmstar_000483,C,A,0
mmstar_000125,B,A,0
mmstar_000673,A,,0
mmstar_000143,C,A,0
mmstar_001253,B,A,0
mmstar_000248,B,A,0
mmstar_000180,C,A,0
mmstar_000693,C,,0
mmstar_000866,A,,0
mmstar_000728,D,A,0
mmstar_001062,A,A,1
mmstar_000993,A,A,1
mmstar_000651,B,A,0
mmstar_000580,B,,0
mmstar_000146,B,,0
mmstar_001107,D,A,0
mmstar_001084,C,A,0
mmstar_000365,A,,0
mmstar_000647,C,A,0
mmstar_000378,B,A,0
mmstar_001445,B,,0
mmstar_000636,C,A,0
mmstar_000742,C,,0
mmstar_001271,A,A,1
mmstar_000581,D,A,0
mmstar_001467,C,,0
mmstar_000501,C,A,0
mmstar_000048,B,,0
mmstar_001185,A,,0
mmstar_000537,C,,0
mmstar_001435,D,,0
mmstar_001482,B,A,0
mmstar_000028,A,,0
mmstar_000643,D,,0
mmstar_001050,B,A,0
mmstar_000923,A,,0
mmstar_000612,B,,0
mmstar_001165,B,V,0
mmstar_000283,C,,0
mmstar_000761,D,A,0
mmstar_000171,A,A,1
mmstar_001179,C,A,0
mmstar_000602,B,A,0
mmstar_000214,D,,0
mmstar_000354,A,A,1
mmstar_000060,D,,0
mmstar_001368,B,A,0
mmstar_000744,B,B,1
mmstar_000343,C,,0
mmstar_000230,B,A,0
mmstar_000083,D,,0
mmstar_000150,B,A,0
mmstar_000717,B,A,0
mmstar_000671,D,,0
mmstar_000884,B,B,1
mmstar_001425,B,,0
mmstar_000304,D,,0
mmstar_001407,D,A,0
mmstar_001273,B,A,0
mmstar_000719,A,A,1
mmstar_000282,B,,0
mmstar_001153,C,,0
mmstar_001398,B,A,0
mmstar_001175,D,A,0
mmstar_001354,A,,0
mmstar_001126,C,A,0
mmstar_001119,A,A,1
mmstar_001307,A,A,1
mmstar_001224,D,,0
mmstar_001304,D,S,0
mmstar_000152,C,A,0
mmstar_000678,A,A,1
mmstar_000030,A,A,1
mmstar_000184,A,,0
mmstar_001063,D,,0
mmstar_001174,C,A,0
mmstar_000676,A,A,1
mmstar_000352,D,,0
mmstar_000557,D,,0
mmstar_000127,A,,0
mmstar_000400,C,A,0
mmstar_000021,B,,0
mmstar_000958,B,,0
mmstar_000436,B,,0
mmstar_000657,A,A,1
mmstar_000972,D,,0
mmstar_000711,C,,0
mmstar_000111,B,,0
mmstar_000471,D,,0
mmstar_000552,A,,0
mmstar_000036,B,,0
mmstar_000012,A,,0
mmstar_000803,A,,0
mmstar_000130,C,A,0
mmstar_001433,B,A,0
mmstar_001249,B,,0
mmstar_001487,C,A,0
mmstar_000835,B,,0
mmstar_000626,B,,0
mmstar_000338,A,,0
mmstar_000381,C,,0
mmstar_001355,C,,0
mmstar_000879,A,A,1
mmstar_001303,D,,0
mmstar_000874,B,A,0
mmstar_000956,D,A,0
mmstar_000697,B,,0
mmstar_001446,A,,0
mmstar_000023,A,,0
mmstar_000640,C,,0
mmstar_000069,D,A,0
mmstar_000997,A,A,1
mmstar_001189,A,A,1
mmstar_001177,B,A,0
mmstar_001064,D,A,0
mmstar_000804,A,B,0
mmstar_001139,A,A,1
mmstar_001265,C,,0
mmstar_000701,C,A,0
mmstar_000516,D,,0
mmstar_000367,C,,0
mmstar_001454,A,A,1
mmstar_001319,A,A,1
mmstar_000235,D,,0
mmstar_000514,C,,0
mmstar_000933,C,A,0
mmstar_000505,D,,0
mmstar_001021,C,,0
mmstar_001144,B,,0
mmstar_000185,B,,0
mmstar_001030,A,A,1
mmstar_000573,A,,0
mmstar_000473,C,,0
mmstar_000845,B,,0
mmstar_000827,C,A,0
mmstar_000775,A,,0
mmstar_000968,A,A,1
mmstar_001200,C,A,0
mmstar_001121,D,A,0
mmstar_000492,D,A,0
mmstar_000822,C,A,0
mmstar_000954,C,A,0
mmstar_000415,A,,0
mmstar_000043,A,A,1
mmstar_000131,A,,0
mmstar_001159,D,A,0
mmstar_001348,B,,0
mmstar_001408,C,A,0
mmstar_000715,C,A,0
mmstar_000394,C,,0
mmstar_001387,A,B,0
mmstar_000014,A,,0
mmstar_001337,D,,0
mmstar_001261,B,B,1
mmstar_001218,C,A,0
mmstar_000098,B,,0
mmstar_001338,D,A,0
mmstar_001193,A,A,1
mmstar_000429,B,A,0
mmstar_001297,C,,0
mmstar_001347,D,A,0
mmstar_001157,C,A,0
mmstar_000231,C,A,0
mmstar_000814,A,,0
mmstar_000585,A,B,0
mmstar_000917,B,A,0
mmstar_000047,C,A,0
mmstar_000142,C,A,0
mmstar_000174,B,,0
mmstar_000278,C,,0
mmstar_000563,B,A,0
mmstar_001166,C,A,0
mmstar_001072,C,A,0
mmstar_001426,B,B,1
mmstar_001164,D,A,0
mmstar_000797,A,A,1
mmstar_001284,B,D,0
mmstar_000091,A,,0
mmstar_000549,B,B,1
mmstar_000186,A,,0
mmstar_000808,B,A,0
mmstar_001052,D,,0
mmstar_000361,B,,0
mmstar_001255,D,A,0
mmstar_001272,C,A,0
mmstar_000656,B,,0
mmstar_001320,C,A,0
mmstar_000053,B,A,0
mmstar_000340,B,,0
mmstar_000716,D,A,0
mmstar_000696,A,,0
mmstar_001378,C,,0
mmstar_001485,A,,0
mmstar_000293,A,,0
mmstar_000713,A,A,1
mmstar_000694,A,,0
mmstar_000306,D,,0
mmstar_000578,A,,0
mmstar_001472,A,,0
mmstar_000970,B,A,0
mmstar_000947,B,,0
mmstar_000648,B,A,0
mmstar_001318,B,A,0
mmstar_001416,A,,0
mmstar_001187,A,,0
mmstar_000699,A,,0
mmstar_000284,A,,0
mmstar_001075,B,A,0
mmstar_000100,C,A,0
mmstar_001044,A,,0
mmstar_000157,B,A,0
mmstar_000882,A,A,1
mmstar_000148,C,A,0
mmstar_000057,A,,0
mmstar_001389,B,E,0
mmstar_001142,D,A,0
mmstar_000066,B,,0
mmstar_000220,C,,0
mmstar_001315,D,A,0
mmstar_000168,A,B,0
mmstar_001031,C,A,0
mmstar_001096,C,A,0
mmstar_001386,A,A,1
mmstar_000135,A,,0
mmstar_001409,B,A,0
mmstar_001431,A,,0
mmstar_000785,C,,0
mmstar_000077,A,,0
mmstar_000757,B,,0
mmstar_001464,C,A,0
mmstar_001043,A,A,1
mmstar_000674,B,,0
mmstar_000395,A,,0
mmstar_000223,D,,0
mmstar_000936,B,A,0
mmstar_001477,D,A,0
mmstar_000219,D,A,0
mmstar_000197,B,A,0
mmstar_001342,C,A,0
mmstar_001086,A,,0
mmstar_000595,A,A,1
mmstar_001421,A,S,0
mmstar_001070,B,A,0
mmstar_000213,A,,0
mmstar_000905,C,,0
mmstar_001104,B,A,0
mmstar_000593,C,,0
mmstar_000762,B,A,0
mmstar_000406,B,,0
mmstar_001393,C,A,0
mmstar_000666,B,A,0
mmstar_001060,D,X,0
mmstar_000619,B,B,1
mmstar_000123,A,,0
mmstar_000357,B,S,0
mmstar_000110,B,,0
mmstar_000379,D,,0
mmstar_000292,D,,0
mmstar_000842,D,,0
mmstar_000880,A,,0
mmstar_000885,C,,0
mmstar_000510,D,A,0
mmstar_000250,D,A,0
mmstar_000484,B,,0
mmstar_000935,C,,0
mmstar_000546,B,A,0
mmstar_000427,D,,0
mmstar_001215,D,A,0
mmstar_000625,B,A,0
mmstar_000324,C,S,0
mmstar_001010,C,X,0
mmstar_001083,B,A,0
mmstar_000233,A,,0
mmstar_000010,D,A,0
mmstar_000238,D,A,0
mmstar_000289,D,,0
mmstar_001197,D,A,0
mmstar_000831,B,,0
mmstar_000444,B,,0
mmstar_000547,A,,0
mmstar_000258,C,,0
mmstar_001365,D,,0
mmstar_000530,A,,0
mmstar_001243,D,S,0
mmstar_000179,A,B,0
mmstar_000195,B,B,1
mmstar_001040,A,,0
mmstar_000914,B,A,0
mmstar_000241,D,A,0
mmstar_001495,B,C,0
mmstar_000847,C,A,0
mmstar_000810,A,,0
mmstar_000302,D,A,0
mmstar_001326,B,B,1
mmstar_000430,B,,0
mmstar_001097,D,A,0
mmstar_000408,C,,0
mmstar_001203,A,,0
mmstar_000172,B,,0
mmstar_000773,D,A,0
mmstar_000350,A,,0
mmstar_000860,D,A,0
mmstar_000088,B,,0
mmstar_000431,C,,0
mmstar_000509,A,,0
mmstar_000133,D,,0
mmstar_000553,A,A,1
mmstar_000841,A,,0
mmstar_000322,D,,0
mmstar_000038,A,A,1
mmstar_001024,C,,0
mmstar_001432,A,B,0
mmstar_000055,A,,0
mmstar_000875,B,A,0
mmstar_001074,B,A,0
mmstar_000819,D,E,0
mmstar_000025,B,,0
mmstar_000000,A,,0
mmstar_000684,B,A,0
mmstar_001049,D,A,0
mmstar_001054,D,A,0
mmstar_001120,C,D,0
mmstar_001067,A,,0
mmstar_000677,A,,0
mmstar_000542,B,,0
mmstar_000991,A,A,1
mmstar_000470,D,,0
mmstar_001263,B,A,0
mmstar_000891,C,,0
mmstar_000902,C,A,0
mmstar_000596,A,A,1
mmstar_000681,D,,0
mmstar_001032,B,,0
mmstar_000720,C,A,0
mmstar_000467,C,,0
mmstar_001276,A,,0
mmstar_000420,C,,0
mmstar_001250,B,A,0
mmstar_000615,B,,0
mmstar_000983,B,A,0
mmstar_000173,A,,0
mmstar_001209,B,A,0
mmstar_001306,C,,0
mmstar_000232,D,A,0
mmstar_000940,D,,0
mmstar_001375,C,D,0
mmstar_000969,B,A,0
mmstar_000493,A,,0
mmstar_000772,B,,0
mmstar_001461,B,B,1
mmstar_001208,C,A,0
