id,gold,pred,correct
mathvista_0120,3,0,0
mathvista_0121,5,1,0
mathvista_0122,B,C,0
mathvista_0123,D,A,0
mathvista_0124,A,A,1
mathvista_0125,B,A,0
mathvista_0126,9,50,0
mathvista_0127,5,The most accurate algorithm is the one that provides the highest accuracy.,0
mathvista_0128,6,4,0
mathvista_0129,3,5,0
mathvista_0130,0,4,0
mathvista_0131,3,5,0
mathvista_0132,C,A,0
mathvista_0133,4,5,0
mathvista_0134,C,A,0
mathvista_0135,A,C,0
mathvista_0136,64,90,0
mathvista_0137,B,A,0
mathvista_0138,A,,0
mathvista_0139,B,,0
mathvista_0140,A,A,1
mathvista_0141,C,A,0
mathvista_0142,B,,0
mathvista_0143,C,A,0
mathvista_0144,13.8,3,0
mathvista_0145,10,Yes,0
mathvista_0146,4,8,0
mathvista_0147,B,A,0
mathvista_0148,D,A,0
mathvista_0149,A,A,1
mathvista_0150,A,A,1
mathvista_0151,A,,0
mathvista_0152,C,A,0
mathvista_0153,D,A,0
mathvista_0154,B,C,0
mathvista_0155,A,,0
mathvista_0156,4,0,0
mathvista_0157,9335,4,0
mathvista_0158,7,0,0
mathvista_0159,100,50,0
mathvista_0160,C,A,0
mathvista_0161,71,1054,0
mathvista_0162,4,5,0
mathvista_0163,7519,4,0
mathvista_0164,B,A,0
mathvista_0165,6,4,0
mathvista_0166,B,A,0
mathvista_0167,2,4,0
mathvista_0168,E,A,0
mathvista_0169,5,The difference between two consecutive major ticks on the Y-axis represents the number of businesses in Belize that have been paid for by businesses in Belize.,0
mathvista_0170,C,D,0
mathvista_0171,20,4,0
mathvista_0172,B,,0
mathvista_0173,B,A,0
mathvista_0174,A,A,1
mathvista_0175,24,4,0
mathvista_0176,D,A,0
mathvista_0177,A,,0
mathvista_0178,C,A,0
mathvista_0179,D,A,0
mathvista_0180,6,0,0
mathvista_0181,C,A,0
mathvista_0182,B,,0
mathvista_0183,4,4,1
mathvista_0184,0,4,0
mathvista_0185,B,A,0
mathvista_0186,A,A,1
mathvista_0187,9015,9,0
mathvista_0188,3,-847,0
mathvista_0189,1,0,0
mathvista_0190,2,5,0
mathvista_0191,4,Yes,0
mathvista_0192,C,A,0
mathvista_0193,3,4,0
mathvista_0194,50,50,1
mathvista_0195,C,A,0
mathvista_0196,C,A,0
mathvista_0197,2,0,0
mathvista_0198,A,A,1
mathvista_0199,0.21,2,0
mathvista_0200,A,,0
mathvista_0201,19,50,0
mathvista_0202,3,0,0
mathvista_0203,A,A,1
mathvista_0204,12,42,0
mathvista_0205,24,8,0
mathvista_0206,B,A,0
mathvista_0207,5,50,0
mathvista_0208,5,0,0
mathvista_0209,28.3,100,0
mathvista_0210,0,0,1
mathvista_0211,6,4,0
mathvista_0212,A,,0
mathvista_0213,2001,1,0
mathvista_0214,2,5,0
mathvista_0215,8,120,0
mathvista_0216,90,50,0
mathvista_0217,2,10,0
mathvista_0218,2,0,0
mathvista_0219,1,4,0
mathvista_0220,A,A,1
mathvista_0221,D,A,0
mathvista_0222,3,4,0
mathvista_0223,A,A,1
mathvista_0224,B,C,0
mathvista_0225,"[0, 2, 0, 2, 1, 7, 1, 2, 0, 3, 0, 6]","[0.57, 0.69, 0.62, 0.72]",0
mathvista_0226,B,A,0
mathvista_0227,A,,0
mathvista_0228,A,A,1
mathvista_0229,E,A,0
mathvista_0230,0,Yes,0
mathvista_0231,E,A,0
mathvista_0232,B,A,0
mathvista_0233,2,5,0
mathvista_0234,C,A,0
mathvista_0235,A,C,0
mathvista_0236,C,A,0
mathvista_0237,C,E,0
mathvista_0238,B,A,0
mathvista_0239,A,,0
mathvista_0240,1,0,0
mathvista_0241,11,1,0
mathvista_0242,C,A,0
mathvista_0243,5,1,0
mathvista_0244,B,,0
mathvista_0245,24,0,0
mathvista_0246,13,575,0
mathvista_0247,6.36,10,0
mathvista_0248,B,A,0
mathvista_0249,6,4,0
mathvista_0250,C,A,0
mathvista_0251,4,5,0
mathvista_0252,0.73,0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0
mathvista_0253,2,Yes,0
mathvista_0254,A,A,1
mathvista_0255,C,A,0
mathvista_0256,D,A,0
mathvista_0257,A,A,1
mathvista_0258,2,74,0
mathvista_0259,2,4,0
mathvista_0260,A,C,0
mathvista_0261,6,40,0
mathvista_0262,39,45,0
mathvista_0263,38,4,0
mathvista_0264,3,The highest increase in weight occurs during the second week of the experiment.,0
mathvista_0265,11,8,0
mathvista_0266,A,A,1
mathvista_0267,C,A,0
mathvista_0268,10.4,5,0
mathvista_0269,B,A,0
mathvista_0270,C,A,0
mathvista_0271,C,A,0
mathvista_0272,C,A,0
mathvista_0273,C,A,0
mathvista_0274,D,A,0
mathvista_0275,D,A,0
mathvista_0276,C,A,0
mathvista_0277,D,A,0
mathvista_0278,C,A,0
mathvista_0279,A,A,1
mathvista_0280,B,A,0
mathvista_0281,B,,0
mathvista_0282,100,0,0
mathvista_0283,C,A,0
mathvista_0284,1,The algorithm with the highest accuracy is the one that uses a combination of different algorithms to determine the most accurate results.,0
mathvista_0285,D,A,0
mathvista_0286,D,A,0
mathvista_0287,B,A,0
mathvista_0288,A,E,0
mathvista_0289,2,The model is a pair of blue circles with a white background.,0
mathvista_0290,A,A,1
mathvista_0291,D,A,0
mathvista_0292,B,,0
mathvista_0293,C,A,0
mathvista_0294,0.17,2,0
mathvista_0295,3,The model is a circle with three blue dots arranged in a row.,0
mathvista_0296,B,D,0
mathvista_0297,A,A,1
mathvista_0298,A,E,0
mathvista_0299,22,50,0
mathvista_0300,C,A,0
mathvista_0301,A,A,1
mathvista_0302,D,A,0
mathvista_0303,B,,0
mathvista_0304,100,The value of y is equal to the value of x.,0
mathvista_0305,9,4,0
mathvista_0306,A,,0
mathvista_0307,2.58,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0
mathvista_0308,B,A,0
mathvista_0309,5,5,1
mathvista_0310,C,A,0
mathvista_0311,2,0,0
mathvista_0312,C,A,0
mathvista_0313,10,0,0
mathvista_0314,B,,0
mathvista_0315,D,A,0
mathvista_0316,A,A,1
mathvista_0317,6,5,0
mathvista_0318,C,A,0
mathvista_0319,A,,0
mathvista_0320,B,A,0
mathvista_0321,B,,0
mathvista_0322,D,A,0
mathvista_0323,A,C,0
mathvista_0324,53,30,0
mathvista_0325,B,,0
mathvista_0326,3,4,0
mathvista_0327,0,Yes,0
mathvista_0328,18,5,0
mathvista_0329,A,D,0
mathvista_0330,7,5,0
mathvista_0331,64,7,0
mathvista_0332,7873,59,0
mathvista_0333,A,A,1
mathvista_0334,A,C,0
mathvista_0335,2,4,0
mathvista_0336,8,5,0
mathvista_0337,B,A,0
mathvista_0338,B,A,0
mathvista_0339,D,A,0
mathvista_0340,E,A,0
mathvista_0341,C,A,0
mathvista_0342,D,A,0
mathvista_0343,7,4,0
mathvista_0344,A,A,1
mathvista_0345,25,6,0
mathvista_0346,1,0,0
mathvista_0347,B,C,0
mathvista_0348,A,C,0
mathvista_0349,A,A,1
mathvista_0350,4,5,0
mathvista_0351,A,C,0
mathvista_0352,1,5,0
mathvista_0353,130.4,4,0
mathvista_0354,0,5,0
mathvista_0355,B,A,0
mathvista_0356,B,C,0
mathvista_0357,B,,0
mathvista_0358,A,A,1
mathvista_0359,-7,6,0
mathvista_0360,B,A,0
mathvista_0361,B,A,0
mathvista_0362,8,4,0
mathvista_0363,2,0,0
mathvista_0364,C,A,0
mathvista_0365,7,4,0
mathvista_0366,2,1,0
mathvista_0367,14,5,0
mathvista_0368,B,A,0
mathvista_0369,A,,0
mathvista_0370,A,A,1
mathvista_0371,B,A,0
mathvista_0372,2,4,0
mathvista_0373,B,A,0
mathvista_0374,13,5,0
mathvista_0375,B,A,0
mathvista_0376,7,0,0
mathvista_0377,B,,0
mathvista_0378,D,A,0
mathvista_0379,A,A,1
mathvista_0380,6,5,0
mathvista_0381,A,A,1
mathvista_0382,A,C,0
mathvista_0383,131253.5,0,0
mathvista_0384,0,0,1
mathvista_0385,A,,0
mathvista_0386,C,A,0
mathvista_0387,100,0,0
mathvista_0388,B,A,0
mathvista_0389,A,,0
mathvista_0390,A,C,0
mathvista_0391,D,A,0
mathvista_0392,1,0,0
mathvista_0393,54,50,0
mathvista_0394,F,A,0
mathvista_0395,10,45,0
mathvista_0396,B,A,0
mathvista_0397,B,A,0
mathvista_0398,3,0,0
mathvista_0399,6,6,1
mathvista_0400,G,A,0
mathvista_0401,1,The smallest individual bar in the whole chart is the one with the most red dots.,0
mathvista_0402,C,A,0
mathvista_0403,D,A,0
mathvista_0404,D,A,0
mathvista_0405,19,4,0
mathvista_0406,15,5,0
mathvista_0407,B,A,0
mathvista_0408,D,A,0
mathvista_0409,5,4,0
mathvista_0410,A,A,1
mathvista_0411,100,0,0
mathvista_0412,B,,0
mathvista_0413,C,A,0
mathvista_0414,C,A,0
mathvista_0415,15017,50,0
mathvista_0416,800,1,0
mathvista_0417,8,40,0
mathvista_0418,C,A,0
mathvista_0419,B,A,0
mathvista_0420,0.0,0,1
mathvista_0421,-47,The work done on the elevator cable is equal to the weight of the elevator car plus the force exerted by the cable.,0
mathvista_0422,10,0,0
mathvista_0423,B,,0
mathvista_0424,A,,0
mathvista_0425,A,A,1
mathvista_0426,B,A,0
mathvista_0427,7,4,0
mathvista_0428,28,40,0
mathvista_0429,10,0,0
mathvista_0430,C,D,0
mathvista_0431,C,A,0
mathvista_0432,4,Yes,0
mathvista_0433,5,0,0
mathvista_0434,A,A,1
mathvista_0435,1,0,0
mathvista_0436,3,Yes,0
mathvista_0437,839,14,0
mathvista_0438,13,0,0
mathvista_0439,B,,0
mathvista_0440,B,C,0
mathvista_0441,9,3,0
mathvista_0442,3,5,0
mathvista_0443,B,A,0
mathvista_0444,7,The pie chart represents a percentage of the population that identifies as female.,0
mathvista_0445,A,,0
mathvista_0446,C,A,0
mathvista_0447,B,,0
mathvista_0448,2016,201,0
mathvista_0449,40,The man is riding a motorcycle down a mountain road.,0
mathvista_0450,D,E,0
mathvista_0451,A,C,0
mathvista_0452,C,A,0
mathvista_0453,4,5,0
mathvista_0454,1,The smallest individual bar in the whole chart is the one with the highest number of people.,0
mathvista_0455,A,A,1
mathvista_0456,A,,0
mathvista_0457,4525,4,0
mathvista_0458,3,6,0
mathvista_0459,1,4,0
mathvista_0460,B,E,0
mathvista_0461,7,1,0
mathvista_0462,1,1,1
mathvista_0463,2,0,0
mathvista_0464,D,A,0
mathvista_0465,A,,0
mathvista_0466,B,,0
mathvista_0467,C,A,0
mathvista_0468,7,4,0
mathvista_0469,A,,0
mathvista_0470,C,A,0
mathvista_0471,8,8,1
mathvista_0472,3,The model is a circle with three dots in it.,0
mathvista_0473,12,0,0
mathvista_0474,25,1,0
mathvista_0475,8,5,0
mathvista_0476,A,A,1
mathvista_0477,A,A,1
mathvista_0478,A,A,1
mathvista_0479,2.54,0,0
mathvista_0480,B,C,0
mathvista_0481,6,0,0
mathvista_0482,D,A,0
mathvista_0483,B,A,0
mathvista_0484,3,The model is a circle with three pink dots arranged in a row.,0
mathvista_0485,C,A,0
mathvista_0486,D,A,0
mathvista_0487,A,C,0
mathvista_0488,2,0,0
mathvista_0489,25,16,0
mathvista_0490,C,A,0
mathvista_0491,B,,0
mathvista_0492,D,A,0
mathvista_0493,B,C,0
mathvista_0494,3,5,0
mathvista_0495,B,C,0
mathvista_0496,20,The smallest individual bar in the whole chart is the one with the highest number of people.,0
mathvista_0497,9,90,0
mathvista_0498,A,,0
mathvista_0499,C,A,0
mathvista_0500,3,40,0
mathvista_0501,7,5,0
mathvista_0502,B,C,0
mathvista_0503,4,40,0
mathvista_0504,B,A,0
mathvista_0505,A,A,1
mathvista_0506,"[2014, 2016]","The line 1.2, 1.3, 1.4",0
mathvista_0507,C,E,0
mathvista_0508,5,5,1
mathvista_0509,A,,0
mathvista_0510,D,A,0
mathvista_0511,9,4,0
mathvista_0512,0.24,0.71,0
mathvista_0513,C,A,0
mathvista_0514,A,A,1
mathvista_0515,B,E,0
mathvista_0516,B,,0
mathvista_0517,-1,2014,0
mathvista_0518,4,40,0
mathvista_0519,12,4,0
mathvista_0520,A,,0
mathvista_0521,C,A,0
mathvista_0522,7,5,0
mathvista_0523,C,D,0
mathvista_0524,0,0,1
mathvista_0525,0,0,1
mathvista_0526,A,D,0
mathvista_0527,A,C,0
mathvista_0528,D,A,0
mathvista_0529,1020,1,0
mathvista_0530,9,4,0
mathvista_0531,B,A,0
mathvista_0532,B,A,0
mathvista_0533,8,5,0
mathvista_0534,1,50,0
mathvista_0535,-8,0,0
mathvista_0536,D,A,0
mathvista_0537,B,C,0
mathvista_0538,A,A,1
mathvista_0539,C,A,0
mathvista_0540,A,A,1
mathvista_0541,D,A,0
mathvista_0542,2,The performance of a model is determined by its ability to accurately predict the outcome of a single variable.,0
mathvista_0543,A,C,0
mathvista_0544,44,-19,0
mathvista_0545,A,,0
mathvista_0546,1,0,0
mathvista_0547,A,A,1
mathvista_0548,A,A,1
mathvista_0549,C,A,0
mathvista_0550,8,The algorithm with the highest accuracy is the one that provides the most accurate results.,0
mathvista_0551,14,50,0
mathvista_0552,4,4,1
mathvista_0553,B,,0
mathvista_0554,A,,0
mathvista_0555,B,,0
mathvista_0556,A,A,1
mathvista_0557,B,A,0
mathvista_0558,9,5,0
mathvista_0559,55,50,0
mathvista_0560,A,,0
mathvista_0561,B,C,0
mathvista_0562,1,4,0
mathvista_0563,B,A,0
mathvista_0564,4,The highest,0
mathvista_0565,A,A,1
mathvista_0566,A,A,1
mathvista_0567,3,5,0
mathvista_0568,2,15,0
mathvista_0569,1,Baseline period,0
mathvista_0570,5,4,0
mathvista_0571,B,,0
mathvista_0572,5,5,1
mathvista_0573,53,5,0
mathvista_0574,B,A,0
mathvista_0575,A,A,1
mathvista_0576,D,A,0
mathvista_0577,-104,1,0
mathvista_0578,9567,4,0
mathvista_0579,7,5,0
mathvista_0580,A,,0
mathvista_0581,4,4,1
mathvista_0582,A,,0
mathvista_0583,A,A,1
mathvista_0584,A,C,0
mathvista_0585,A,A,1
mathvista_0586,C,A,0
mathvista_0587,B,A,0
mathvista_0588,1982,1980,0
mathvista_0589,5,0,0
mathvista_0590,13,40,0
mathvista_0591,4,4,1
mathvista_0592,4,4,1
mathvista_0593,273,10,0
mathvista_0594,2005,The highest percentage of GDP is spent on education.,0
mathvista_0595,A,,0
mathvista_0596,B,,0
mathvista_0597,10,0,0
mathvista_0598,A,A,1
mathvista_0599,A,A,1
mathvista_0600,A,A,1
mathvista_0601,0.33,0,0
mathvista_0602,18,9,0
mathvista_0603,300,500,0
mathvista_0604,B,,0
mathvista_0605,6,4,0
mathvista_0606,10,3,0
mathvista_0607,3,4,0
mathvista_0608,B,,0
mathvista_0609,1,0,0
mathvista_0610,B,A,0
mathvista_0611,0,40,0
mathvista_0612,4,4,1
mathvista_0613,10,4,0
mathvista_0614,7,5,0
mathvista_0615,D,A,0
mathvista_0616,2,0,0
mathvista_0617,9,2,0
mathvista_0618,B,,0
mathvista_0619,16,0,0
mathvista_0620,2,5,0
mathvista_0621,E,A,0
mathvista_0622,B,A,0
mathvista_0623,C,A,0
mathvista_0624,5,10,0
mathvista_0625,A,C,0
mathvista_0626,1,0,0
mathvista_0627,6,6,1
mathvista_0628,B,A,0
mathvista_0629,20,50,0
mathvista_0630,72,60,0
mathvista_0631,0,4,0
mathvista_0632,52,5,0
mathvista_0633,B,A,0
mathvista_0634,D,A,0
mathvista_0635,B,E,0
mathvista_0636,34,4,0
mathvista_0637,C,A,0
mathvista_0638,1,1,1
mathvista_0639,475,450,0
mathvista_0640,B,A,0
mathvista_0641,5.77,7,0
mathvista_0642,E,A,0
mathvista_0643,A,A,1
mathvista_0644,A,A,1
mathvista_0645,A,A,1
mathvista_0646,25,5,0
mathvista_0647,B,A,0
mathvista_0648,-1,0,0
mathvista_0649,4,6,0
mathvista_0650,31.3,1.2,0
mathvista_0651,7,1,0
mathvista_0652,0,0,1
mathvista_0653,A,C,0
mathvista_0654,B,C,0
mathvista_0655,A,C,0
mathvista_0656,A,,0
mathvista_0657,A,C,0
mathvista_0658,1,5,0
mathvista_0659,991,50,0
mathvista_0660,B,C,0
mathvista_0661,B,A,0
mathvista_0662,80,The most accurate algorithm is the one that has the highest accuracy rate.,0
mathvista_0663,B,A,0
mathvista_0664,17,500,0
mathvista_0665,D,A,0
mathvista_0666,4,4,1
mathvista_0667,2015,201,0
mathvista_0668,A,A,1
mathvista_0669,D,A,0
mathvista_0670,B,D,0
mathvista_0671,14.14,0.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0
mathvista_0672,2,5,0
mathvista_0673,B,C,0
mathvista_0674,B,A,0
mathvista_0675,B,D,0
mathvista_0676,0,4,0
mathvista_0677,B,,0
mathvista_0678,C,A,0
mathvista_0679,B,A,0
mathvista_0680,5,0,0
mathvista_0681,D,A,0
mathvista_0682,A,E,0
mathvista_0683,2,5,0
mathvista_0684,C,A,0
mathvista_0685,B,A,0
mathvista_0686,B,C,0
mathvista_0687,A,A,1
mathvista_0688,E,A,0
mathvista_0689,A,,0
mathvista_0690,E,A,0
mathvista_0691,256,4,0
mathvista_0692,A,A,1
mathvista_0693,B,C,0
mathvista_0694,D,A,0
mathvista_0695,A,,0
mathvista_0696,B,,0
mathvista_0697,C,A,0
mathvista_0698,A,A,1
mathvista_0699,0,0,1
mathvista_0700,C,A,0
mathvista_0701,9,5,0
mathvista_0702,400,100,0
mathvista_0703,2372.1,100,0
mathvista_0704,B,A,0
mathvista_0705,B,C,0
mathvista_0706,C,A,0
mathvista_0707,D,A,0
mathvista_0708,C,,0
mathvista_0709,4,0,0
mathvista_0710,0,0,1
mathvista_0711,3,0,0
mathvista_0712,9,The perimeter of a triangle is three sides.,0
mathvista_0713,A,A,1
mathvista_0714,B,A,0
mathvista_0715,B,C,0
mathvista_0716,D,A,0
mathvista_0717,B,A,0
mathvista_0718,0.21,0,0
mathvista_0719,13,7,0
mathvista_0720,2,2,1
mathvista_0721,4,4,1
mathvista_0722,A,,0
mathvista_0723,B,C,0
mathvista_0724,A,,0
mathvista_0725,-130,2,0
mathvista_0726,A,A,1
mathvista_0727,70,0,0
mathvista_0728,7,5,0
mathvista_0729,1,0,0
mathvista_0730,2019,201,0
mathvista_0731,40,4,0
mathvista_0732,A,A,1
mathvista_0733,63.4,90,0
mathvista_0734,A,C,0
mathvista_0735,B,A,0
mathvista_0736,C,A,0
mathvista_0737,D,A,0
mathvista_0738,B,,0
mathvista_0739,23,10,0
mathvista_0740,A,A,1
mathvista_0741,13,50,0
mathvista_0742,3,5,0
mathvista_0743,10.53,7.24,0
mathvista_0744,D,A,0
mathvista_0745,1,0,0
mathvista_0746,7,42,0
mathvista_0747,C,A,0
mathvista_0748,A,A,1
mathvista_0749,D,E,0
mathvista_0750,18,6,0
mathvista_0751,A,A,1
mathvista_0752,C,A,0
mathvista_0753,4,5,0
mathvista_0754,A,A,1
mathvista_0755,A,A,1
mathvista_0756,C,E,0
mathvista_0757,A,A,1
mathvista_0758,B,C,0
mathvista_0759,2,5,0
mathvista_0760,A,C,0
mathvista_0761,D,E,0
mathvista_0762,A,D,0
mathvista_0763,8,5,0
mathvista_0764,9,50,0
mathvista_0765,B,,0
mathvista_0766,A,C,0
mathvista_0767,5,4,0
mathvista_0768,B,D,0
mathvista_0769,B,A,0
mathvista_0770,1,5,0
mathvista_0771,A,E,0
mathvista_0772,A,C,0
mathvista_0773,B,A,0
mathvista_0774,A,C,0
mathvista_0775,B,,0
mathvista_0776,B,A,0
mathvista_0777,B,A,0
mathvista_0778,A,,0
mathvista_0779,A,C,0
mathvista_0780,7,5,0
mathvista_0781,C,A,0
mathvista_0782,4,6,0
mathvista_0783,B,D,0
mathvista_0784,70,500,0
mathvista_0785,D,A,0
mathvista_0786,C,A,0
mathvista_0787,50,40,0
mathvista_0788,7,0,0
mathvista_0789,10,6,0
mathvista_0790,C,A,0
mathvista_0791,1.06,0.69,0
mathvista_0792,7,0,0
mathvista_0793,1578,450,0
mathvista_0794,2,0,0
mathvista_0795,75,0,0
mathvista_0796,3,0,0
mathvista_0797,B,A,0
mathvista_0798,B,A,0
mathvista_0799,13,0,0
mathvista_0800,B,,0
mathvista_0801,10,10,1
mathvista_0802,69,95,0
mathvista_0803,1,0,0
mathvista_0804,B,A,0
mathvista_0805,B,C,0
mathvista_0806,C,A,0
mathvista_0807,B,A,0
mathvista_0808,9,5,0
mathvista_0809,E,A,0
mathvista_0810,8,5,0
mathvista_0811,34,0,0
mathvista_0812,A,,0
mathvista_0813,30,50,0
mathvista_0814,100000000,10,0
mathvista_0815,B,A,0
mathvista_0816,A,A,1
mathvista_0817,B,A,0
mathvista_0818,0.32,0.8,0
mathvista_0819,B,A,0
mathvista_0820,D,A,0
mathvista_0821,A,,0
mathvista_0822,C,A,0
mathvista_0823,A,E,0
mathvista_0824,0.13,0.99,0
mathvista_0825,B,,0
mathvista_0826,C,A,0
mathvista_0827,D,A,0
mathvista_0828,2.7,1,0
mathvista_0829,C,A,0
mathvista_0830,2,40,0
mathvista_0831,679,407,0
mathvista_0832,-2,0,0
mathvista_0833,-4.3,1.0,0
mathvista_0834,A,A,1
mathvista_0835,0,0,1
mathvista_0836,C,A,0
mathvista_0837,B,C,0
mathvista_0838,4,0,0
mathvista_0839,5,1,0
mathvista_0840,A,A,1
mathvista_0841,9,The median number of stuffed animals in the collection is nine.,0
mathvista_0842,A,A,1
mathvista_0843,B,,0
mathvista_0844,B,,0
mathvista_0845,3,5,0
mathvista_0846,A,,0
mathvista_0847,A,D,0
mathvista_0848,3,The tuberculosis treatment success rate in Bulgaria is higher than the average tuberculosis treatment success rate in Bulgaria.,0
mathvista_0849,D,A,0
mathvista_0850,A,A,1
mathvista_0851,2,Yes,0
mathvista_0852,40,1,0
mathvista_0853,D,A,0
mathvista_0854,C,A,0
mathvista_0855,B,A,0
mathvista_0856,C,A,0
mathvista_0857,9,10,0
mathvista_0858,C,A,0
mathvista_0859,27,5,0
mathvista_0860,86,100,0
mathvista_0861,B,,0
mathvista_0862,10.44,20.0,0
mathvista_0863,A,C,0
mathvista_0864,16,50,0
mathvista_0865,A,,0
mathvista_0866,D,A,0
mathvista_0867,22,17,0
mathvista_0868,5,4,0
mathvista_0869,2,4,0
mathvista_0870,A,A,1
mathvista_0871,2,5,0
mathvista_0872,D,A,0
mathvista_0873,3,5,0
mathvista_0874,2,0,0
mathvista_0875,2,4,0
mathvista_0876,C,A,0
mathvista_0877,7,9,0
mathvista_0878,C,A,0
mathvista_0879,2,0,0
mathvista_0880,252.65,1.23,0
mathvista_0881,A,A,1
mathvista_0882,A,,0
mathvista_0883,15,4,0
mathvista_0884,D,A,0
mathvista_0885,18,8,0
mathvista_0886,6,The median number of grocery stores in Chesterton is six.,0
mathvista_0887,A,A,1
mathvista_0888,3,4,0
mathvista_0889,A,,0
mathvista_0890,A,A,1
mathvista_0891,4,Yes,0
mathvista_0892,B,C,0
mathvista_0893,0,The limit of the blue function as x approaches negative infinity is zero.,0
mathvista_0894,9,50,0
mathvista_0895,E,A,0
mathvista_0896,C,E,0
mathvista_0897,B,A,0
mathvista_0898,B,A,0
mathvista_0899,2123,1,0
mathvista_0900,A,C,0
mathvista_0901,7,5,0
mathvista_0902,A,A,1
mathvista_0903,C,A,0
mathvista_0904,3,"The model is a circle with three green circles of different sizes, representing the three dots in each circle.",0
mathvista_0905,A,C,0
mathvista_0906,B,,0
mathvista_0907,1970,The chart shows that the spending on the military has increased significantly since then.,0
mathvista_0908,C,A,0
mathvista_0909,C,A,0
mathvista_0910,2,4,0
mathvista_0911,B,,0
mathvista_0912,4,4,1
mathvista_0913,A,,0
mathvista_0914,9,5,0
mathvista_0915,C,E,0
mathvista_0916,C,S,0
mathvista_0917,1,1,1
mathvista_0918,1,24,0
mathvista_0919,7,Yes,0
