id,gold,pred,correct
colorbench_00113,C,B,0
colorbench_00114,B,B,1
colorbench_00115,B,B,1
colorbench_00116,B,B,1
colorbench_00117,A,B,0
colorbench_00118,C,B,0
colorbench_00119,D,B,0
colorbench_00120,A,C,0
colorbench_00121,A,B,0
colorbench_00122,B,C,0
colorbench_00123,B,B,1
colorbench_00124,B,B,1
colorbench_00125,A,B,0
colorbench_00126,C,B,0
colorbench_00127,C,B,0
colorbench_00128,D,B,0
colorbench_00129,C,B,0
colorbench_00130,D,C,0
colorbench_00131,D,B,0
colorbench_00132,C,B,0
colorbench_00133,B,B,1
colorbench_00134,B,B,1
colorbench_00135,C,B,0
colorbench_00136,C,B,0
colorbench_00137,A,B,0
colorbench_00138,D,B,0
colorbench_00139,C,B,0
colorbench_00140,D,B,0
colorbench_00141,D,B,0
colorbench_00142,D,B,0
colorbench_00143,C,B,0
colorbench_00144,D,B,0
colorbench_00145,C,B,0
colorbench_00146,B,B,1
colorbench_00147,C,B,0
colorbench_00148,C,B,0
colorbench_00149,D,B,0
colorbench_00150,C,B,0
colorbench_00151,D,B,0
colorbench_00152,C,B,0
colorbench_00153,B,B,1
colorbench_00154,D,B,0
colorbench_00155,D,B,0
colorbench_00156,D,B,0
colorbench_00000,D,B,0
colorbench_00001,D,B,0
colorbench_00002,D,B,0
colorbench_00003,C,B,0
colorbench_00004,D,B,0
colorbench_00005,B,C,0
colorbench_00006,C,B,0
colorbench_00007,D,B,0
colorbench_00008,A,B,0
colorbench_00009,D,C,0
colorbench_00010,A,B,0
colorbench_00011,D,B,0
colorbench_00012,D,C,0
colorbench_00013,D,B,0
colorbench_00014,A,B,0
colorbench_00015,B,B,1
colorbench_00016,C,B,0
colorbench_00017,B,B,1
colorbench_00018,B,B,1
colorbench_00019,B,B,1
colorbench_00020,D,B,0
colorbench_00021,C,B,0
colorbench_00022,D,B,0
colorbench_00023,A,B,0
colorbench_00024,C,B,0
colorbench_00025,D,B,0
colorbench_00026,C,B,0
colorbench_00027,C,B,0
colorbench_00028,B,B,1
colorbench_00029,B,B,1
colorbench_00030,A,B,0
colorbench_00031,C,B,0
colorbench_00032,C,B,0
colorbench_00033,D,B,0
colorbench_00034,D,C,0
colorbench_00035,D,C,0
colorbench_00036,A,C,0
colorbench_00037,B,,0
colorbench_00038,B,,0
colorbench_00039,A,,0
colorbench_00040,C,,0
colorbench_00041,C,B,0
colorbench_00042,C,B,0
colorbench_00043,C,B,0
colorbench_00044,A,B,0
colorbench_00045,A,B,0
colorbench_00046,B,B,1
colorbench_00047,B,B,1
colorbench_00048,A,B,0
colorbench_00049,B,B,1
colorbench_00050,B,B,1
colorbench_00051,A,B,0
colorbench_00052,B,B,1
colorbench_00053,A,B,0
colorbench_00054,C,B,0
colorbench_00055,A,B,0
colorbench_00056,C,B,0
colorbench_00057,C,B,0
colorbench_00058,A,B,0
colorbench_00059,A,B,0
colorbench_00060,C,B,0
colorbench_00061,A,B,0
colorbench_00062,C,B,0
colorbench_00063,A,B,0
colorbench_00064,D,,0
colorbench_00065,B,,0
colorbench_00066,D,B,0
colorbench_00067,A,B,0
colorbench_00068,D,B,0
colorbench_00069,D,B,0
colorbench_00070,D,B,0
colorbench_00071,A,,0
colorbench_00072,C,,0
colorbench_00073,D,,0
colorbench_00074,D,,0
colorbench_00075,D,B,0
colorbench_00076,A,B,0
colorbench_00077,B,B,1
colorbench_00078,D,B,0
colorbench_00079,D,B,0
colorbench_00080,D,B,0
colorbench_00081,D,,0
colorbench_00082,D,B,0
colorbench_00083,B,B,1
colorbench_00084,D,B,0
colorbench_00085,D,B,0
colorbench_00086,C,B,0
colorbench_00087,C,B,0
colorbench_00088,D,B,0
colorbench_00089,C,B,0
colorbench_00090,D,B,0
colorbench_00091,D,B,0
colorbench_00092,C,,0
colorbench_00093,A,,0
colorbench_00094,A,,0
colorbench_00095,B,B,1
colorbench_00096,B,B,1
colorbench_00097,C,D,0
colorbench_00098,B,B,1
colorbench_00099,C,B,0
colorbench_00100,C,B,0
colorbench_00000,D,,0
colorbench_00001,D,,0
colorbench_00002,D,,0
colorbench_00003,C,,0
colorbench_00004,D,S,0
colorbench_00005,B,,0
colorbench_00006,C,,0
colorbench_00007,D,,0
colorbench_00008,A,,0
colorbench_00009,D,S,0
colorbench_00010,A,,0
colorbench_00011,D,,0
colorbench_00012,D,,0
colorbench_00013,D,S,0
colorbench_00014,A,,0
colorbench_00015,B,,0
colorbench_00016,C,,0
colorbench_00017,B,,0
colorbench_00018,B,,0
colorbench_00019,B,,0
colorbench_00020,D,,0
colorbench_00021,C,,0
colorbench_00022,D,,0
colorbench_00023,A,,0
colorbench_00024,C,,0
colorbench_00025,D,,0
colorbench_00026,C,,0
colorbench_00027,C,,0
colorbench_00028,B,,0
colorbench_00029,B,,0
colorbench_00030,A,,0
colorbench_00031,C,,0
colorbench_00032,C,,0
colorbench_00033,D,,0
colorbench_00034,D,,0
colorbench_00035,D,,0
colorbench_00036,A,,0
colorbench_00037,B,,0
colorbench_00038,B,,0
colorbench_00039,A,,0
colorbench_00040,C,,0
colorbench_00041,C,,0
colorbench_00042,C,,0
colorbench_00043,C,B,0
colorbench_00044,A,,0
colorbench_00045,A,,0
colorbench_00046,B,,0
colorbench_00047,B,,0
colorbench_00048,A,,0
colorbench_00049,B,,0
colorbench_00050,B,,0
colorbench_00051,A,,0
colorbench_00052,B,,0
colorbench_00053,A,D,0
colorbench_00054,C,,0
colorbench_00055,A,,0
colorbench_00056,C,,0
colorbench_00057,C,B,0
colorbench_00058,A,D,0
colorbench_00059,A,,0
colorbench_00060,C,,0
colorbench_00061,A,,0
colorbench_00062,C,,0
colorbench_00063,A,,0
colorbench_00064,D,,0
colorbench_00065,B,,0
colorbench_00066,D,,0
colorbench_00067,A,,0
colorbench_00068,D,,0
colorbench_00069,D,,0
colorbench_00070,D,,0
colorbench_00071,A,,0
colorbench_00072,C,,0
colorbench_00073,D,,0
colorbench_00074,D,,0
colorbench_00075,D,,0
colorbench_00076,A,,0
colorbench_00077,B,,0
colorbench_00078,D,,0
colorbench_00079,D,,0
colorbench_00080,D,,0
colorbench_00081,D,,0
colorbench_00082,D,,0
colorbench_00083,B,B,1
colorbench_00084,D,,0
colorbench_00085,D,,0
colorbench_00086,C,,0
colorbench_00087,C,,0
colorbench_00088,D,,0
colorbench_00089,C,,0
colorbench_00090,D,,0
colorbench_00091,D,,0
colorbench_00092,C,,0
colorbench_00093,A,,0
colorbench_00094,A,,0
colorbench_00095,B,,0
colorbench_00096,B,,0
colorbench_00097,C,,0
colorbench_00098,B,,0
colorbench_00099,C,,0
colorbench_00100,C,,0
colorbench_00101,B,,0
colorbench_00000,D,,0
colorbench_00001,D,A,0
colorbench_00002,D,A,0
colorbench_00003,C,,0
colorbench_00004,D,B,0
colorbench_00005,B,B,1
colorbench_00006,C,B,0
colorbench_00007,D,,0
colorbench_00008,A,,0
colorbench_00009,D,B,0
colorbench_00010,A,A,1
colorbench_00011,D,A,0
colorbench_00012,D,A,0
colorbench_00013,D,D,1
colorbench_00014,A,A,1
colorbench_00015,B,A,0
colorbench_00016,C,A,0
colorbench_00017,B,,0
colorbench_00018,B,,0
colorbench_00019,B,,0
colorbench_00020,D,,0
colorbench_00021,C,,0
colorbench_00022,D,B,0
colorbench_00023,A,B,0
colorbench_00024,C,D,0
colorbench_00025,D,,0
colorbench_00026,C,D,0
colorbench_00027,C,,0
colorbench_00028,B,,0
colorbench_00029,B,B,1
colorbench_00030,A,,0
colorbench_00031,C,B,0
colorbench_00032,C,,0
colorbench_00033,D,,0
colorbench_00034,D,,0
colorbench_00035,D,B,0
colorbench_00036,A,,0
colorbench_00037,B,,0
colorbench_00038,B,,0
colorbench_00039,A,,0
colorbench_00040,C,A,0
colorbench_00041,C,B,0
colorbench_00042,C,,0
colorbench_00043,C,B,0
colorbench_00044,A,D,0
colorbench_00045,A,A,1
colorbench_00046,B,,0
colorbench_00047,B,A,0
colorbench_00048,A,A,1
colorbench_00049,B,A,0
colorbench_00050,B,B,1
colorbench_00051,A,,0
colorbench_00052,B,A,0
colorbench_00053,A,B,0
colorbench_00054,C,,0
colorbench_00055,A,B,0
colorbench_00056,C,B,0
colorbench_00057,C,B,0
colorbench_00058,A,A,1
colorbench_00059,A,,0
colorbench_00060,C,S,0
colorbench_00061,A,,0
colorbench_00062,C,,0
colorbench_00063,A,,0
colorbench_00064,D,A,0
colorbench_00065,B,B,1
colorbench_00066,D,B,0
colorbench_00067,A,D,0
colorbench_00068,D,A,0
colorbench_00069,D,,0
colorbench_00070,D,,0
colorbench_00071,A,,0
colorbench_00072,C,B,0
colorbench_00073,D,,0
colorbench_00074,D,A,0
colorbench_00075,D,,0
colorbench_00076,A,B,0
colorbench_00077,B,,0
colorbench_00078,D,,0
colorbench_00079,D,B,0
colorbench_00080,D,,0
colorbench_00081,D,D,1
colorbench_00082,D,,0
colorbench_00083,B,,0
colorbench_00084,D,B,0
colorbench_00085,D,B,0
colorbench_00086,C,A,0
colorbench_00087,C,,0
colorbench_00088,D,,0
colorbench_00089,C,,0
colorbench_00090,D,B,0
colorbench_00091,D,A,0
colorbench_00092,C,,0
colorbench_00093,A,,0
colorbench_00094,A,,0
colorbench_00095,B,,0
colorbench_00096,B,D,0
colorbench_00097,C,,0
colorbench_00098,B,D,0
colorbench_00099,C,D,0
colorbench_00100,C,,0
colorbench_00101,B,,0
colorbench_00102,B,D,0
colorbench_00000,D,B,0
colorbench_00001,D,B,0
colorbench_00002,D,B,0
colorbench_00003,C,B,0
colorbench_00004,D,B,0
colorbench_00005,B,B,1
colorbench_00006,C,B,0
colorbench_00007,D,B,0
colorbench_00008,A,B,0
colorbench_00009,D,B,0
colorbench_00010,A,B,0
colorbench_00011,D,B,0
colorbench_00012,D,B,0
colorbench_00013,D,B,0
colorbench_00014,A,B,0
colorbench_00015,B,C,0
colorbench_00016,C,C,1
colorbench_00017,B,B,1
colorbench_00018,B,B,1
colorbench_00019,B,C,0
colorbench_00020,D,B,0
colorbench_00021,C,B,0
colorbench_00022,D,B,0
colorbench_00023,A,B,0
colorbench_00024,C,B,0
colorbench_00025,D,B,0
colorbench_00026,C,B,0
colorbench_00027,C,B,0
colorbench_00028,B,B,1
colorbench_00029,B,B,1
colorbench_00030,A,B,0
colorbench_00031,C,B,0
colorbench_00032,C,B,0
colorbench_00033,D,B,0
colorbench_00034,D,B,0
colorbench_00035,D,B,0
colorbench_00036,A,B,0
colorbench_00037,B,C,0
colorbench_00038,B,B,1
colorbench_00039,A,B,0
colorbench_00040,C,B,0
colorbench_00041,C,B,0
colorbench_00042,C,B,0
colorbench_00043,C,B,0
colorbench_00044,A,B,0
colorbench_00045,A,B,0
colorbench_00046,B,B,1
colorbench_00047,B,B,1
colorbench_00048,A,B,0
colorbench_00049,B,C,0
colorbench_00050,B,B,1
colorbench_00051,A,B,0
colorbench_00052,B,C,0
colorbench_00053,A,C,0
colorbench_00054,C,C,1
colorbench_00055,A,B,0
colorbench_00056,C,B,0
colorbench_00057,C,B,0
colorbench_00058,A,C,0
colorbench_00059,A,B,0
colorbench_00060,C,B,0
colorbench_00061,A,B,0
colorbench_00062,C,B,0
colorbench_00063,A,B,0
colorbench_00064,D,B,0
colorbench_00065,B,B,1
colorbench_00066,D,C,0
colorbench_00067,A,B,0
colorbench_00068,D,B,0
colorbench_00069,D,B,0
colorbench_00070,D,B,0
colorbench_00071,A,B,0
colorbench_00072,C,B,0
colorbench_00073,D,B,0
colorbench_00074,D,B,0
colorbench_00075,D,B,0
colorbench_00000,D,,0
colorbench_00001,D,,0
colorbench_00002,D,,0
colorbench_00003,C,,0
colorbench_00004,D,,0
colorbench_00005,B,,0
colorbench_00006,C,,0
colorbench_00007,D,,0
colorbench_00008,A,,0
colorbench_00009,D,,0
colorbench_00010,A,,0
colorbench_00011,D,,0
colorbench_00012,D,,0
colorbench_00013,D,,0
colorbench_00014,A,,0
colorbench_00015,B,,0
colorbench_00016,C,,0
colorbench_00017,B,,0
colorbench_00018,B,,0
colorbench_00019,B,,0
colorbench_00020,D,,0
colorbench_00021,C,,0
colorbench_00022,D,,0
colorbench_00023,A,,0
colorbench_00024,C,,0
colorbench_00025,D,,0
colorbench_00026,C,,0
colorbench_00027,C,,0
colorbench_00028,B,,0
colorbench_00029,B,,0
colorbench_00030,A,B,0
colorbench_00031,C,B,0
colorbench_00032,C,B,0
colorbench_00033,D,B,0
colorbench_00034,D,B,0
colorbench_00035,D,B,0
colorbench_00036,A,B,0
colorbench_00037,B,B,1
colorbench_00038,B,B,1
colorbench_00039,A,B,0
colorbench_00040,C,B,0
colorbench_00041,C,B,0
colorbench_00042,C,B,0
colorbench_00043,C,B,0
colorbench_00044,A,B,0
colorbench_00045,A,B,0
colorbench_00046,B,B,1
colorbench_00047,B,B,1
colorbench_00048,A,B,0
colorbench_00049,B,B,1
colorbench_00050,B,,0
colorbench_00051,A,,0
colorbench_00052,B,,0
colorbench_00053,A,B,0
colorbench_00054,C,B,0
colorbench_00055,A,,0
colorbench_00056,C,,0
colorbench_00057,C,,0
colorbench_00058,A,,0
colorbench_00059,A,,0
colorbench_00060,C,B,0
colorbench_00061,A,B,0
colorbench_00062,C,,0
colorbench_00063,A,B,0
colorbench_00064,D,,0
colorbench_00065,B,,0
colorbench_00066,D,B,0
colorbench_00067,A,,0
colorbench_00068,D,B,0
colorbench_00069,D,,0
colorbench_00070,D,B,0
colorbench_00071,A,B,0
colorbench_00072,C,,0
colorbench_00073,D,,0
colorbench_00074,D,,0
colorbench_00075,D,B,0
colorbench_00076,A,,0
colorbench_00077,B,,0
colorbench_00078,D,B,0
colorbench_00079,D,B,0
colorbench_00080,D,,0
colorbench_00081,D,A,0
colorbench_00082,D,,0
colorbench_00083,B,B,1
colorbench_00084,D,B,0
colorbench_00085,D,B,0
colorbench_00086,C,B,0
colorbench_00087,C,B,0
colorbench_00088,D,,0
colorbench_00089,C,B,0
colorbench_00090,D,,0
colorbench_00091,D,B,0
colorbench_00092,C,,0
colorbench_00000,D,B,0
colorbench_00001,D,A,0
colorbench_00002,D,A,0
colorbench_00003,C,B,0
colorbench_00004,D,B,0
colorbench_00005,B,B,1
colorbench_00006,C,B,0
colorbench_00007,D,B,0
colorbench_00008,A,B,0
colorbench_00009,D,B,0
colorbench_00010,A,B,0
colorbench_00011,D,B,0
colorbench_00012,D,B,0
colorbench_00013,D,A,0
colorbench_00014,A,A,1
colorbench_00015,B,A,0
colorbench_00016,C,B,0
colorbench_00017,B,B,1
colorbench_00018,B,A,0
colorbench_00019,B,B,1
colorbench_00020,D,B,0
colorbench_00021,C,B,0
colorbench_00022,D,B,0
colorbench_00023,A,B,0
colorbench_00024,C,B,0
colorbench_00025,D,B,0
colorbench_00026,C,A,0
colorbench_00027,C,B,0
colorbench_00028,B,B,1
colorbench_00029,B,B,1
colorbench_00030,A,B,0
colorbench_00031,C,B,0
colorbench_00032,C,B,0
colorbench_00033,D,A,0
colorbench_00034,D,B,0
colorbench_00035,D,B,0
colorbench_00036,A,B,0
colorbench_00037,B,B,1
colorbench_00038,B,B,1
colorbench_00039,A,B,0
colorbench_00040,C,A,0
colorbench_00041,C,B,0
colorbench_00042,C,A,0
colorbench_00043,C,B,0
colorbench_00044,A,B,0
colorbench_00045,A,B,0
colorbench_00046,B,B,1
colorbench_00047,B,B,1
colorbench_00048,A,B,0
colorbench_00049,B,B,1
colorbench_00050,B,B,1
colorbench_00051,A,B,0
colorbench_00052,B,B,1
colorbench_00053,A,B,0
colorbench_00054,C,B,0
colorbench_00055,A,B,0
colorbench_00056,C,B,0
colorbench_00057,C,B,0
colorbench_00058,A,B,0
colorbench_00059,A,A,1
colorbench_00060,C,B,0
colorbench_00061,A,B,0
colorbench_00062,C,B,0
colorbench_00063,A,B,0
colorbench_00064,D,B,0
colorbench_00065,B,B,1
colorbench_00066,D,B,0
colorbench_00067,A,B,0
colorbench_00068,D,B,0
colorbench_00069,D,B,0
colorbench_00000,D,B,0
colorbench_00001,D,B,0
colorbench_00002,D,B,0
colorbench_00003,C,B,0
colorbench_00004,D,B,0
colorbench_00005,B,B,1
colorbench_00006,C,B,0
colorbench_00007,D,B,0
colorbench_00008,A,B,0
colorbench_00009,D,B,0
colorbench_00010,A,B,0
colorbench_00011,D,B,0
colorbench_00012,D,B,0
colorbench_00013,D,B,0
colorbench_00014,A,B,0
colorbench_00015,B,B,1
colorbench_00016,C,B,0
colorbench_00017,B,B,1
colorbench_00018,B,B,1
colorbench_00019,B,B,1
colorbench_00020,D,B,0
colorbench_00021,C,B,0
colorbench_00022,D,B,0
colorbench_00023,A,B,0
colorbench_00024,C,B,0
colorbench_00025,D,B,0
colorbench_00026,C,B,0
colorbench_00027,C,B,0
colorbench_00028,B,B,1
colorbench_00029,B,B,1
colorbench_00030,A,B,0
colorbench_00031,C,B,0
colorbench_00032,C,B,0
colorbench_00033,D,B,0
colorbench_00034,D,B,0
colorbench_00035,D,B,0
colorbench_00036,A,B,0
colorbench_00037,B,B,1
colorbench_00038,B,B,1
colorbench_00039,A,B,0
colorbench_00040,C,B,0
colorbench_00041,C,B,0
colorbench_00042,C,B,0
colorbench_00043,C,B,0
colorbench_00044,A,B,0
colorbench_00045,A,B,0
colorbench_00046,B,B,1
colorbench_00047,B,B,1
colorbench_00048,A,B,0
colorbench_00049,B,B,1
colorbench_00050,B,B,1
colorbench_00051,A,B,0
colorbench_00052,B,B,1
colorbench_00053,A,B,0
colorbench_00054,C,B,0
colorbench_00055,A,B,0
colorbench_00056,C,B,0
colorbench_00057,C,B,0
colorbench_00058,A,B,0
colorbench_00059,A,B,0
colorbench_00060,C,B,0
colorbench_00061,A,B,0
colorbench_00062,C,B,0
colorbench_00063,A,B,0
colorbench_00064,D,B,0
colorbench_00065,B,B,1
colorbench_00066,D,B,0
colorbench_00067,A,B,0
colorbench_00068,D,B,0
colorbench_00069,D,B,0
colorbench_00070,D,B,0
colorbench_00071,A,B,0
colorbench_00072,C,B,0
colorbench_00073,D,B,0
colorbench_00074,D,B,0
colorbench_00075,D,B,0
colorbench_00076,A,B,0
colorbench_00077,B,B,1
colorbench_00078,D,B,0
colorbench_00079,D,B,0
colorbench_00000,D,B,0
colorbench_00001,D,B,0
colorbench_00002,D,B,0
colorbench_00003,C,B,0
colorbench_00004,D,B,0
colorbench_00005,B,B,1
colorbench_00006,C,B,0
colorbench_00007,D,B,0
colorbench_00008,A,,0
colorbench_00009,D,B,0
colorbench_00010,A,B,0
colorbench_00011,D,B,0
colorbench_00012,D,B,0
colorbench_00013,D,C,0
colorbench_00014,A,C,0
colorbench_00015,B,C,0
colorbench_00016,C,C,1
colorbench_00017,B,B,1
colorbench_00018,B,B,1
colorbench_00019,B,B,1
colorbench_00020,D,B,0
colorbench_00021,C,D,0
colorbench_00022,D,B,0
colorbench_00023,A,B,0
colorbench_00024,C,B,0
colorbench_00025,D,C,0
colorbench_00026,C,B,0
colorbench_00027,C,B,0
colorbench_00028,B,D,0
colorbench_00029,B,B,1
colorbench_00030,A,C,0
colorbench_00031,C,B,0
colorbench_00032,C,D,0
colorbench_00033,D,B,0
colorbench_00034,D,B,0
colorbench_00035,D,B,0
colorbench_00036,A,B,0
colorbench_00037,B,B,1
colorbench_00038,B,B,1
colorbench_00039,A,B,0
colorbench_00040,C,B,0
colorbench_00041,C,B,0
colorbench_00042,C,B,0
colorbench_00043,C,B,0
colorbench_00044,A,B,0
colorbench_00045,A,D,0
colorbench_00046,B,B,1
colorbench_00047,B,B,1
colorbench_00048,A,B,0
colorbench_00049,B,B,1
colorbench_00050,B,B,1
colorbench_00051,A,B,0
colorbench_00052,B,B,1
colorbench_00053,A,B,0
colorbench_00054,C,B,0
colorbench_00055,A,C,0
colorbench_00056,C,B,0
colorbench_00057,C,B,0
colorbench_00058,A,B,0
colorbench_00059,A,B,0
colorbench_00060,C,B,0
colorbench_00061,A,B,0
colorbench_00062,C,B,0
colorbench_00063,A,C,0
colorbench_00064,D,B,0
colorbench_00065,B,C,0
colorbench_00066,D,B,0
colorbench_00067,A,C,0
colorbench_00068,D,A,0
colorbench_00069,D,B,0
colorbench_00070,D,B,0
colorbench_00071,A,B,0
colorbench_00072,C,B,0
colorbench_00073,D,B,0
colorbench_00074,D,C,0
colorbench_00075,D,B,0
colorbench_00076,A,A,1
colorbench_00000,D,,0
colorbench_00001,D,,0
colorbench_00002,D,,0
colorbench_00003,C,,0
colorbench_00004,D,,0
colorbench_00005,B,,0
colorbench_00006,C,,0
colorbench_00007,D,,0
colorbench_00008,A,,0
colorbench_00009,D,,0
colorbench_00010,A,,0
colorbench_00011,D,,0
colorbench_00012,D,,0
colorbench_00013,D,,0
colorbench_00014,A,,0
colorbench_00015,B,,0
colorbench_00016,C,,0
colorbench_00017,B,,0
colorbench_00018,B,,0
colorbench_00019,B,,0
colorbench_00020,D,,0
colorbench_00021,C,,0
colorbench_00022,D,,0
colorbench_00023,A,,0
colorbench_00024,C,,0
colorbench_00025,D,,0
colorbench_00026,C,,0
colorbench_00027,C,,0
colorbench_00028,B,,0
colorbench_00029,B,,0
colorbench_00030,A,,0
colorbench_00031,C,,0
colorbench_00032,C,,0
colorbench_00033,D,,0
colorbench_00034,D,,0
colorbench_00035,D,,0
colorbench_00036,A,,0
colorbench_00037,B,,0
colorbench_00038,B,,0
colorbench_00039,A,,0
colorbench_00040,C,,0
colorbench_00041,C,G,0
colorbench_00042,C,,0
colorbench_00043,C,,0
colorbench_00044,A,,0
colorbench_00045,A,,0
colorbench_00046,B,,0
colorbench_00047,B,,0
colorbench_00048,A,,0
colorbench_00049,B,,0
colorbench_00050,B,,0
colorbench_00051,A,,0
colorbench_00052,B,,0
colorbench_00053,A,,0
colorbench_00054,C,,0
colorbench_00055,A,,0
colorbench_00056,C,,0
colorbench_00057,C,,0
colorbench_00058,A,,0
colorbench_00059,A,,0
colorbench_00060,C,,0
colorbench_00061,A,,0
colorbench_00062,C,,0
colorbench_00063,A,,0
colorbench_00064,D,,0
colorbench_00065,B,,0
colorbench_00066,D,,0
colorbench_00067,A,,0
colorbench_00068,D,,0
colorbench_00069,D,,0
colorbench_00070,D,,0
colorbench_00071,A,,0
colorbench_00072,C,,0
colorbench_00073,D,,0
colorbench_00074,D,,0
colorbench_00075,D,,0
colorbench_00076,A,,0
colorbench_00077,B,,0
colorbench_00078,D,,0
colorbench_00079,D,,0
colorbench_00080,D,,0
colorbench_00081,D,,0
colorbench_00082,D,,0
colorbench_00083,B,,0
colorbench_00084,D,,0
colorbench_00085,D,,0
colorbench_00086,C,,0
colorbench_00087,C,,0
colorbench_00088,D,,0
colorbench_00089,C,,0
colorbench_00090,D,,0
colorbench_00091,D,,0
colorbench_00092,C,,0
colorbench_00093,A,,0
colorbench_00094,A,,0
colorbench_00095,B,,0
colorbench_00955,C,A,0
colorbench_00957,B,A,0
colorbench_00959,B,A,0
colorbench_00961,A,A,1
colorbench_00963,C,A,0
colorbench_00965,B,A,0
colorbench_00967,B,A,0
colorbench_00969,A,A,1
colorbench_00971,B,A,0
colorbench_00973,B,A,0
colorbench_00975,B,A,0
colorbench_00977,B,A,0
colorbench_00979,C,A,0
colorbench_00981,B,A,0
colorbench_00983,D,A,0
colorbench_00985,A,A,1
colorbench_00987,D,G,0
colorbench_00989,B,A,0
colorbench_00991,B,A,0
colorbench_00993,F,C,0
colorbench_00995,E,A,0
colorbench_00997,C,A,0
colorbench_00999,C,A,0
colorbench_01001,A,A,1
colorbench_01003,A,A,1
colorbench_01005,D,A,0
colorbench_01007,B,A,0
colorbench_01009,C,,0
colorbench_01011,B,A,0
colorbench_01013,B,A,0
colorbench_01015,F,A,0
colorbench_01017,D,A,0
colorbench_01019,D,A,0
colorbench_01021,A,A,1
colorbench_01023,E,C,0
colorbench_01025,D,,0
colorbench_01027,B,A,0
colorbench_01029,A,A,1
colorbench_01031,C,A,0
colorbench_01033,A,A,1
colorbench_01035,E,A,0
colorbench_01037,B,A,0
colorbench_01039,A,A,1
colorbench_01041,C,A,0
colorbench_01043,A,A,1
colorbench_01045,B,A,0
colorbench_01047,B,A,0
colorbench_01049,D,A,0
colorbench_01051,B,A,0
colorbench_01053,A,A,1
colorbench_01055,C,A,0
colorbench_01057,C,A,0
colorbench_01059,B,A,0
colorbench_01061,A,A,1
colorbench_01063,A,B,0
colorbench_01065,A,B,0
colorbench_01067,B,A,0
colorbench_01069,A,A,1
colorbench_01071,B,,0
colorbench_01073,B,B,1
colorbench_01075,B,A,0
colorbench_01077,A,B,0
colorbench_01079,B,B,1
colorbench_01081,B,B,1
colorbench_01083,A,B,0
