id,gold,pred,correct
mme_rw_000190,D,B,0
mme_rw_000191,C,C,1
mme_rw_000192,B,B,1
mme_rw_000193,B,B,1
mme_rw_000194,B,B,1
mme_rw_000195,A,D,0
mme_rw_000196,C,D,0
mme_rw_000197,D,B,0
mme_rw_000198,A,B,0
mme_rw_000199,A,B,0
mme_rw_000200,C,C,1
mme_rw_000201,E,E,1
mme_rw_000202,C,C,1
mme_rw_000203,C,C,1
mme_rw_000204,A,A,1
mme_rw_000205,C,C,1
mme_rw_000206,C,C,1
mme_rw_000207,B,E,0
mme_rw_000208,B,D,0
mme_rw_000209,C,C,1
mme_rw_000210,C,C,1
mme_rw_000211,B,B,1
mme_rw_000212,A,A,1
mme_rw_000213,A,A,1
mme_rw_000214,E,E,1
mme_rw_000215,A,A,1
mme_rw_000216,C,C,1
mme_rw_000217,C,C,1
mme_rw_000218,A,A,1
mme_rw_000219,E,E,1
mme_rw_000220,C,C,1
mme_rw_000221,A,A,1
mme_rw_000222,B,D,0
mme_rw_000223,A,A,1
mme_rw_000224,C,C,1
mme_rw_000225,C,C,1
mme_rw_000226,A,B,0
mme_rw_000227,C,C,1
mme_rw_000228,A,A,1
mme_rw_000229,A,A,1
mme_rw_000230,A,D,0
mme_rw_000231,B,D,0
mme_rw_000232,C,C,1
mme_rw_000233,A,D,0
mme_rw_000234,C,C,1
mme_rw_000235,C,C,1
mme_rw_000236,A,A,1
mme_rw_000237,A,A,1
mme_rw_000238,B,B,1
mme_rw_000239,C,E,0
mme_rw_000240,A,A,1
mme_rw_000241,A,A,1
mme_rw_000242,C,C,1
mme_rw_000243,C,C,1
mme_rw_000244,A,B,0
mme_rw_000245,C,C,1
mme_rw_000246,A,A,1
mme_rw_000247,B,D,0
mme_rw_000248,A,A,1
mme_rw_000249,A,B,0
mme_rw_000250,A,D,0
mme_rw_000251,D,D,1
mme_rw_000252,A,C,0
mme_rw_000253,C,C,1
mme_rw_000254,B,B,1
mme_rw_000255,C,C,1
mme_rw_000256,D,A,0
mme_rw_000257,A,E,0
mme_rw_000258,C,D,0
mme_rw_000259,C,C,1
mme_rw_000260,C,B,0
mme_rw_000261,D,A,0
mme_rw_000262,A,B,0
mme_rw_000263,E,B,0
mme_rw_000264,A,B,0
mme_rw_000265,B,B,1
mme_rw_000266,A,B,0
mme_rw_000267,C,B,0
mme_rw_000268,D,A,0
mme_rw_000269,B,B,1
mme_rw_000270,A,B,0
mme_rw_000271,C,C,1
mme_rw_000272,A,B,0
mme_rw_000273,B,D,0
mme_rw_000274,D,C,0
mme_rw_000275,A,D,0
mme_rw_000276,C,C,1
mme_rw_000277,B,B,1
mme_rw_000278,B,C,0
mme_rw_000279,A,B,0
mme_rw_000280,B,A,0
mme_rw_000281,D,B,0
mme_rw_000282,B,E,0
mme_rw_000283,B,C,0
mme_rw_000284,B,B,1
mme_rw_000285,D,D,1
mme_rw_000286,C,A,0
mme_rw_000287,C,A,0
mme_rw_000288,C,C,1
mme_rw_000289,C,D,0
mme_rw_000290,A,D,0
mme_rw_000291,C,C,1
mme_rw_000292,A,C,0
mme_rw_000293,D,C,0
mme_rw_000294,C,C,1
mme_rw_000295,B,B,1
mme_rw_000296,A,B,0
mme_rw_000297,D,B,0
mme_rw_000298,B,C,0
mme_rw_000299,C,B,0
mme_rw_000300,C,A,0
mme_rw_000301,C,E,0
mme_rw_000302,D,A,0
mme_rw_000303,B,B,1
mme_rw_000304,C,B,0
mme_rw_000305,D,D,1
mme_rw_000306,B,B,1
mme_rw_000307,C,B,0
mme_rw_000308,A,A,1
mme_rw_000309,D,D,1
mme_rw_000310,C,C,1
mme_rw_000311,A,A,1
mme_rw_000312,B,B,1
mme_rw_000313,D,E,0
mme_rw_000314,D,A,0
mme_rw_000315,B,E,0
mme_rw_000316,A,D,0
mme_rw_000317,A,E,0
mme_rw_000318,D,C,0
mme_rw_000319,D,D,1
mme_rw_000320,C,D,0
mme_rw_000321,E,E,1
mme_rw_000322,D,D,1
mme_rw_000323,A,D,0
mme_rw_000324,B,B,1
mme_rw_000325,D,D,1
mme_rw_000326,A,E,0
mme_rw_000327,A,A,1
mme_rw_000328,D,C,0
mme_rw_000329,A,E,0
mme_rw_000330,C,D,0
mme_rw_000331,C,B,0
mme_rw_000332,B,B,1
mme_rw_000333,C,C,1
mme_rw_000334,C,B,0
mme_rw_000335,C,B,0
mme_rw_000336,A,A,1
mme_rw_000337,A,E,0
mme_rw_000338,B,D,0
mme_rw_000339,A,E,0
mme_rw_000340,C,C,1
mme_rw_000341,C,A,0
mme_rw_000342,D,B,0
mme_rw_000343,B,B,1
mme_rw_000344,C,D,0
mme_rw_000345,D,B,0
mme_rw_000346,D,D,1
mme_rw_000347,B,B,1
mme_rw_000348,B,A,0
mme_rw_000349,C,C,1
mme_rw_000350,C,E,0
mme_rw_000351,C,C,1
mme_rw_000352,D,D,1
mme_rw_000353,D,E,0
mme_rw_000354,D,E,0
mme_rw_000355,D,E,0
mme_rw_000356,A,E,0
mme_rw_000357,B,B,1
mme_rw_000358,D,B,0
mme_rw_000359,B,A,0
mme_rw_000360,A,D,0
mme_rw_000361,D,E,0
mme_rw_000362,A,D,0
mme_rw_000363,C,E,0
mme_rw_000364,C,E,0
mme_rw_000365,A,E,0
mme_rw_000366,D,E,0
mme_rw_000367,A,B,0
mme_rw_000368,A,E,0
mme_rw_000369,A,E,0
mme_rw_000370,A,B,0
mme_rw_000371,A,E,0
mme_rw_000372,A,E,0
mme_rw_000373,C,B,0
mme_rw_000374,B,E,0
mme_rw_000375,B,D,0
mme_rw_000376,B,B,1
mme_rw_000377,D,E,0
mme_rw_000378,C,B,0
mme_rw_000379,B,A,0
mme_rw_000380,C,E,0
mme_rw_000381,A,B,0
mme_rw_000382,C,D,0
mme_rw_000383,C,E,0
mme_rw_000384,B,D,0
mme_rw_000385,A,C,0
mme_rw_000386,B,E,0
mme_rw_000387,B,E,0
mme_rw_000388,A,E,0
mme_rw_000389,D,E,0
mme_rw_000390,B,B,1
mme_rw_000391,C,E,0
mme_rw_000392,B,C,0
mme_rw_000393,B,E,0
mme_rw_000394,A,E,0
mme_rw_000395,D,E,0
mme_rw_000396,B,E,0
mme_rw_000397,A,E,0
mme_rw_000398,C,E,0
mme_rw_000399,B,E,0
mme_rw_000400,C,C,1
mme_rw_000401,D,D,1
mme_rw_000402,B,D,0
mme_rw_000403,C,D,0
mme_rw_000404,C,E,0
mme_rw_000405,C,E,0
mme_rw_000406,D,B,0
mme_rw_000407,D,E,0
mme_rw_000408,A,E,0
mme_rw_000409,D,D,1
mme_rw_000410,C,E,0
mme_rw_000411,C,E,0
mme_rw_000412,E,D,0
mme_rw_000413,C,E,0
mme_rw_000414,A,E,0
mme_rw_000415,B,C,0
mme_rw_000416,C,E,0
mme_rw_000417,A,D,0
mme_rw_000418,A,E,0
mme_rw_000419,D,E,0
mme_rw_000420,A,E,0
mme_rw_000421,D,B,0
mme_rw_000422,A,D,0
mme_rw_000423,B,E,0
mme_rw_000424,A,E,0
mme_rw_000425,D,E,0
mme_rw_000426,A,D,0
mme_rw_000427,D,E,0
mme_rw_000428,C,E,0
mme_rw_000429,D,E,0
mme_rw_000430,A,D,0
mme_rw_000431,D,D,1
mme_rw_000432,D,E,0
mme_rw_000433,B,E,0
mme_rw_000434,C,E,0
mme_rw_000435,D,D,1
mme_rw_000436,C,E,0
mme_rw_000437,E,D,0
mme_rw_000438,A,E,0
mme_rw_000439,C,E,0
mme_rw_000440,C,D,0
mme_rw_000441,A,C,0
mme_rw_000442,A,E,0
mme_rw_000443,C,E,0
mme_rw_000444,D,E,0
mme_rw_000445,C,E,0
mme_rw_000446,D,E,0
mme_rw_000447,C,B,0
mme_rw_000448,A,C,0
mme_rw_000449,B,E,0
mme_rw_000450,A,E,0
mme_rw_000451,D,E,0
mme_rw_000452,B,B,1
mme_rw_000453,B,D,0
mme_rw_000454,D,D,1
mme_rw_000455,C,C,1
mme_rw_000456,C,C,1
mme_rw_000457,D,D,1
mme_rw_000458,D,E,0
mme_rw_000459,A,E,0
mme_rw_000460,D,E,0
mme_rw_000461,C,E,0
mme_rw_000462,D,E,0
mme_rw_000463,C,B,0
mme_rw_000464,B,B,1
mme_rw_000465,B,C,0
mme_rw_000466,D,A,0
mme_rw_000467,C,C,1
mme_rw_000468,E,D,0
mme_rw_000469,D,E,0
mme_rw_000470,B,E,0
mme_rw_000471,E,D,0
mme_rw_000472,C,E,0
mme_rw_000473,D,E,0
mme_rw_000474,C,C,1
mme_rw_000475,C,C,1
mme_rw_000476,C,C,1
mme_rw_000477,B,B,1
mme_rw_000478,C,A,0
mme_rw_000479,A,A,1
mme_rw_000480,A,A,1
mme_rw_000481,C,E,0
mme_rw_000482,A,A,1
mme_rw_000483,C,E,0
mme_rw_000484,D,C,0
mme_rw_000485,C,E,0
mme_rw_000486,C,C,1
mme_rw_000487,C,C,1
mme_rw_000488,D,E,0
mme_rw_000489,C,E,0
mme_rw_000490,C,E,0
mme_rw_000491,B,B,1
mme_rw_000492,D,B,0
mme_rw_000493,C,B,0
mme_rw_000494,A,C,0
mme_rw_000495,D,B,0
mme_rw_000496,D,D,1
mme_rw_000497,C,E,0
mme_rw_000498,B,E,0
mme_rw_000499,B,A,0
mme_rw_000500,D,B,0
mme_rw_000501,A,E,0
mme_rw_000502,D,B,0
mme_rw_000503,D,D,1
mme_rw_000504,D,D,1
mme_rw_000505,B,B,1
mme_rw_000506,B,B,1
mme_rw_000507,D,E,0
mme_rw_000508,A,B,0
mme_rw_000509,C,D,0
mme_rw_000510,B,B,1
mme_rw_000511,A,B,0
mme_rw_000512,C,D,0
mme_rw_000513,D,B,0
mme_rw_000514,D,C,0
mme_rw_000515,B,E,0
mme_rw_000516,C,C,1
mme_rw_000517,B,B,1
mme_rw_000518,A,D,0
mme_rw_000519,B,A,0
mme_rw_000520,A,D,0
mme_rw_000521,D,C,0
mme_rw_000522,D,D,1
mme_rw_000523,B,A,0
mme_rw_000524,C,B,0
mme_rw_000525,C,E,0
mme_rw_000526,A,D,0
mme_rw_000527,D,D,1
mme_rw_000528,E,E,1
mme_rw_000529,A,D,0
mme_rw_000530,A,C,0
mme_rw_000531,D,E,0
mme_rw_000532,C,D,0
mme_rw_000533,B,B,1
mme_rw_000534,A,D,0
mme_rw_000535,A,C,0
mme_rw_000536,A,B,0
mme_rw_000537,B,E,0
mme_rw_000538,A,C,0
mme_rw_000539,A,A,1
mme_rw_000540,A,A,1
mme_rw_000541,A,C,0
mme_rw_000542,A,B,0
mme_rw_000543,B,B,1
mme_rw_000544,C,C,1
mme_rw_000545,C,A,0
mme_rw_000546,B,A,0
mme_rw_000547,A,E,0
mme_rw_000548,B,C,0
mme_rw_000549,B,B,1
mme_rw_000550,D,A,0
mme_rw_000551,B,D,0
mme_rw_000552,B,D,0
mme_rw_000553,C,E,0
mme_rw_000554,D,E,0
mme_rw_000555,C,D,0
mme_rw_000556,C,D,0
mme_rw_000557,C,B,0
mme_rw_000558,A,D,0
mme_rw_000559,A,E,0
mme_rw_000560,D,B,0
mme_rw_000561,E,E,1
mme_rw_000562,B,E,0
mme_rw_000563,A,E,0
mme_rw_000564,D,E,0
mme_rw_000565,C,E,0
mme_rw_000566,C,E,0
mme_rw_000567,B,C,0
mme_rw_000568,E,E,1
mme_rw_000569,C,E,0
mme_rw_000570,D,C,0
mme_rw_000571,E,E,1
mme_rw_000572,A,A,1
mme_rw_000573,C,B,0
mme_rw_000574,E,E,1
mme_rw_000575,C,B,0
mme_rw_000576,C,C,1
mme_rw_000577,C,C,1
mme_rw_000578,B,E,0
mme_rw_000579,D,E,0
mme_rw_000580,A,C,0
mme_rw_000581,D,C,0
mme_rw_000582,B,E,0
mme_rw_000583,A,B,0
mme_rw_000584,C,E,0
mme_rw_000585,A,B,0
mme_rw_000586,B,E,0
mme_rw_000587,A,B,0
mme_rw_000588,A,B,0
mme_rw_000589,B,C,0
mme_rw_000590,C,C,1
mme_rw_000591,D,E,0
mme_rw_000592,C,B,0
mme_rw_000593,B,E,0
mme_rw_000594,C,B,0
mme_rw_000595,A,C,0
mme_rw_000596,A,A,1
mme_rw_000597,D,D,1
mme_rw_000598,C,B,0
mme_rw_000599,B,C,0
mme_rw_000600,C,E,0
mme_rw_000601,A,A,1
mme_rw_000602,D,E,0
mme_rw_000603,B,E,0
mme_rw_000604,D,E,0
mme_rw_000605,D,A,0
mme_rw_000606,B,E,0
mme_rw_000607,A,E,0
mme_rw_000608,A,E,0
mme_rw_000609,A,B,0
mme_rw_000610,C,C,1
mme_rw_000611,E,E,1
mme_rw_000612,B,B,1
mme_rw_000613,C,C,1
mme_rw_000614,A,B,0
mme_rw_000615,A,E,0
mme_rw_000616,C,E,0
mme_rw_000617,E,E,1
mme_rw_000618,B,B,1
mme_rw_000619,B,B,1
mme_rw_000620,B,E,0
mme_rw_000621,C,C,1
mme_rw_000622,D,D,1
mme_rw_000623,A,E,0
mme_rw_000624,A,B,0
mme_rw_000625,B,E,0
mme_rw_000626,D,D,1
mme_rw_000627,B,E,0
mme_rw_000628,C,E,0
mme_rw_000629,D,D,1
mme_rw_000630,B,B,1
mme_rw_000631,C,E,0
mme_rw_000632,A,E,0
mme_rw_000633,B,E,0
mme_rw_000634,D,D,1
mme_rw_000635,A,A,1
mme_rw_000636,B,E,0
mme_rw_000637,A,E,0
mme_rw_000638,C,C,1
mme_rw_000639,C,C,1
mme_rw_000640,D,D,1
mme_rw_000641,B,E,0
mme_rw_000642,A,B,0
mme_rw_000643,C,C,1
mme_rw_000644,B,B,1
mme_rw_000645,B,B,1
mme_rw_000646,C,C,1
mme_rw_000647,A,A,1
mme_rw_000648,A,A,1
mme_rw_000649,C,C,1
mme_rw_000650,C,A,0
mme_rw_000651,D,C,0
mme_rw_000652,C,A,0
mme_rw_000653,D,A,0
mme_rw_000654,B,A,0
mme_rw_000655,A,A,1
mme_rw_000656,D,B,0
mme_rw_000657,A,D,0
mme_rw_000658,D,B,0
mme_rw_000659,D,A,0
mme_rw_000660,C,D,0
mme_rw_000661,A,D,0
mme_rw_000662,D,B,0
mme_rw_000663,D,D,1
mme_rw_000664,B,D,0
mme_rw_000665,A,C,0
mme_rw_000666,A,C,0
mme_rw_000667,B,D,0
mme_rw_000668,A,B,0
mme_rw_000669,B,B,1
mme_rw_000670,B,D,0
mme_rw_000671,D,B,0
mme_rw_000672,A,C,0
mme_rw_000673,B,C,0
mme_rw_000674,A,C,0
mme_rw_000675,B,A,0
mme_rw_000676,C,D,0
mme_rw_000677,B,A,0
mme_rw_000678,A,A,1
mme_rw_000679,C,A,0
mme_rw_000680,C,D,0
mme_rw_000681,C,B,0
mme_rw_000682,C,B,0
mme_rw_000683,D,D,1
mme_rw_000684,A,D,0
mme_rw_000685,D,C,0
mme_rw_000686,B,B,1
mme_rw_000687,C,D,0
mme_rw_000688,C,B,0
mme_rw_000689,B,C,0
mme_rw_000690,C,C,1
mme_rw_000691,C,E,0
mme_rw_000692,A,A,1
mme_rw_000693,D,D,1
mme_rw_000694,D,D,1
mme_rw_000695,A,D,0
mme_rw_000696,C,D,0
mme_rw_000697,B,A,0
mme_rw_000698,A,D,0
mme_rw_000699,E,E,1
mme_rw_000700,C,A,0
mme_rw_000701,A,C,0
mme_rw_000702,A,A,1
mme_rw_000703,C,C,1
mme_rw_000704,C,D,0
mme_rw_000705,D,D,1
mme_rw_000706,D,D,1
mme_rw_000707,B,E,0
mme_rw_000708,B,D,0
mme_rw_000709,C,C,1
mme_rw_000710,B,A,0
mme_rw_000711,B,D,0
mme_rw_000712,D,D,1
mme_rw_000713,D,A,0
mme_rw_000714,C,C,1
mme_rw_000715,A,D,0
mme_rw_000716,D,C,0
mme_rw_000717,C,A,0
mme_rw_000718,A,C,0
mme_rw_000719,A,B,0
mme_rw_000720,A,B,0
mme_rw_000721,C,C,1
mme_rw_000722,C,C,1
mme_rw_000723,A,A,1
mme_rw_000724,B,B,1
mme_rw_000725,C,B,0
mme_rw_000726,A,B,0
mme_rw_000727,C,C,1
mme_rw_000728,A,C,0
mme_rw_000729,A,A,1
mme_rw_000730,B,C,0
mme_rw_000731,C,C,1
mme_rw_000732,C,E,0
mme_rw_000733,A,E,0
mme_rw_000734,C,D,0
mme_rw_000735,C,E,0
mme_rw_000736,B,A,0
mme_rw_000737,B,B,1
mme_rw_000738,A,B,0
mme_rw_000739,E,E,1
mme_rw_000740,A,C,0
mme_rw_000741,C,A,0
mme_rw_000742,C,A,0
mme_rw_000743,A,C,0
mme_rw_000744,A,C,0
mme_rw_000745,E,E,1
mme_rw_000746,A,A,1
mme_rw_000747,C,C,1
mme_rw_000748,B,D,0
mme_rw_000749,B,C,0
mme_rw_000750,D,D,1
mme_rw_000751,A,D,0
mme_rw_000752,B,A,0
mme_rw_000753,B,D,0
mme_rw_000754,A,B,0
mme_rw_000755,B,C,0
mme_rw_000756,C,A,0
mme_rw_000757,A,B,0
mme_rw_000758,A,C,0
mme_rw_000759,D,D,1
mme_rw_000760,B,B,1
mme_rw_000761,D,C,0
mme_rw_000762,B,D,0
mme_rw_000763,D,A,0
mme_rw_000764,D,B,0
mme_rw_000765,D,A,0
mme_rw_000766,A,D,0
mme_rw_000767,B,A,0
mme_rw_000768,B,D,0
mme_rw_000769,D,C,0
mme_rw_000770,C,B,0
mme_rw_000771,C,C,1
mme_rw_000772,A,A,1
mme_rw_000773,B,B,1
mme_rw_000774,B,D,0
mme_rw_000775,D,D,1
mme_rw_000776,A,D,0
mme_rw_000777,B,B,1
mme_rw_000778,C,D,0
mme_rw_000779,A,C,0
mme_rw_000780,C,D,0
mme_rw_000781,A,C,0
mme_rw_000782,B,C,0
mme_rw_000783,B,B,1
mme_rw_000784,A,B,0
mme_rw_000785,C,B,0
mme_rw_000786,C,B,0
mme_rw_000787,C,B,0
mme_rw_000788,D,A,0
mme_rw_000789,C,B,0
mme_rw_000790,C,C,1
mme_rw_000791,D,D,1
mme_rw_000792,D,B,0
mme_rw_000793,A,A,1
mme_rw_000794,A,C,0
mme_rw_000795,C,A,0
mme_rw_000796,D,A,0
mme_rw_000797,A,B,0
mme_rw_000798,C,B,0
mme_rw_000799,D,C,0
mme_rw_000800,D,D,1
mme_rw_000801,C,C,1
mme_rw_000802,C,C,1
mme_rw_000803,B,B,1
mme_rw_000804,D,D,1
mme_rw_000805,A,A,1
mme_rw_000806,D,D,1
mme_rw_000807,A,A,1
mme_rw_000808,C,C,1
mme_rw_000809,A,A,1
mme_rw_000810,B,B,1
mme_rw_000811,D,A,0
mme_rw_000812,A,C,0
mme_rw_000813,D,D,1
mme_rw_000814,B,B,1
mme_rw_000815,D,A,0
mme_rw_000816,B,B,1
mme_rw_000817,A,A,1
mme_rw_000818,C,C,1
mme_rw_000819,C,B,0
mme_rw_000820,C,B,0
mme_rw_000821,B,B,1
mme_rw_000822,C,C,1
mme_rw_000823,B,B,1
mme_rw_000824,C,C,1
mme_rw_000825,A,A,1
mme_rw_000826,B,B,1
mme_rw_000827,C,C,1
mme_rw_000828,D,D,1
mme_rw_000829,A,A,1
mme_rw_000830,A,A,1
mme_rw_000831,B,B,1
mme_rw_000832,C,C,1
mme_rw_000833,B,B,1
mme_rw_000834,D,D,1
mme_rw_000835,B,B,1
mme_rw_000836,D,D,1
mme_rw_000837,B,C,0
mme_rw_000838,A,C,0
mme_rw_000839,B,B,1
mme_rw_000840,A,B,0
mme_rw_000841,B,B,1
mme_rw_000842,D,D,1
mme_rw_000843,B,B,1
mme_rw_000844,A,A,1
mme_rw_000845,A,A,1
mme_rw_000846,B,B,1
mme_rw_000847,C,C,1
mme_rw_000848,B,B,1
mme_rw_000849,C,C,1
mme_rw_000850,C,C,1
mme_rw_000851,D,D,1
mme_rw_000852,C,D,0
mme_rw_000853,B,B,1
mme_rw_000854,A,C,0
mme_rw_000855,B,B,1
mme_rw_000856,A,A,1
mme_rw_000857,D,C,0
mme_rw_000858,C,C,1
mme_rw_000859,A,A,1
mme_rw_000860,C,B,0
mme_rw_000861,D,D,1
mme_rw_000862,C,B,0
mme_rw_000863,B,A,0
mme_rw_000864,C,C,1
mme_rw_000865,B,B,1
mme_rw_000866,C,D,0
mme_rw_000867,D,D,1
mme_rw_000868,C,C,1
mme_rw_000869,C,B,0
mme_rw_000870,C,C,1
mme_rw_000871,C,C,1
mme_rw_000872,A,B,0
mme_rw_000873,B,B,1
mme_rw_000874,C,C,1
mme_rw_000875,B,B,1
mme_rw_000876,B,D,0
mme_rw_000877,A,A,1
mme_rw_000878,A,A,1
mme_rw_000879,B,A,0
mme_rw_000880,C,C,1
mme_rw_000881,C,C,1
mme_rw_000882,D,C,0
mme_rw_000883,B,B,1
mme_rw_000884,C,C,1
mme_rw_000885,D,E,0
mme_rw_000886,B,B,1
mme_rw_000887,D,D,1
mme_rw_000888,A,A,1
mme_rw_000889,A,A,1
mme_rw_000890,B,A,0
mme_rw_000891,B,B,1
mme_rw_000892,A,A,1
mme_rw_000893,C,C,1
mme_rw_000894,A,D,0
mme_rw_000895,C,C,1
mme_rw_000896,D,D,1
mme_rw_000897,D,C,0
mme_rw_000898,C,E,0
mme_rw_000899,C,A,0
mme_rw_000900,D,D,1
mme_rw_000901,C,C,1
mme_rw_000902,B,B,1
mme_rw_000903,A,A,1
mme_rw_000904,B,B,1
mme_rw_000905,D,D,1
mme_rw_000906,B,D,0
mme_rw_000907,D,D,1
mme_rw_000908,C,C,1
mme_rw_000909,D,B,0
mme_rw_000910,C,D,0
mme_rw_000911,D,D,1
mme_rw_000912,B,B,1
mme_rw_000913,B,B,1
mme_rw_000914,A,A,1
mme_rw_000915,C,C,1
mme_rw_000916,C,C,1
mme_rw_000917,A,A,1
mme_rw_000918,D,D,1
mme_rw_000919,B,B,1
mme_rw_000920,A,C,0
mme_rw_000921,A,A,1
mme_rw_000922,D,D,1
mme_rw_000923,A,A,1
mme_rw_000924,B,B,1
mme_rw_000925,D,D,1
mme_rw_000926,B,B,1
mme_rw_000927,D,D,1
mme_rw_000928,C,C,1
mme_rw_000929,A,A,1
mme_rw_000930,B,B,1
